D,eta,g_proxy_canonical,g_grad_box,s_part,s_schur
15.2,2.6700000000000004,1.474652912621328,0.35723597981617583,0.42267328496580886,0.49990556252400153
16.0,2.6700000000000004,1.4551782368565434,0.3394014881524553,0.4209013622741202,0.46637812016405744
16.8,2.6700000000000004,1.445136098926543,0.3306908202276084,0.4197251999805615,0.44908316849081825
17.6,2.6700000000000004,1.4382794761011128,0.32473657353727653,0.42745169286002205,0.42872758961253354
18.4,2.6700000000000004,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,2.8600000000000003,1.495978323608783,0.4158708887617517,0.33158264419891703,0.6123599563698313
4.8,2.8600000000000003,1.4692355678162388,0.38450650139417075,0.32692540369358375,0.5720835262219672
5.6,2.8600000000000003,1.5608789226726711,0.5105097241671854,0.3177830395981112,0.7238048462557426
6.4,2.8600000000000003,1.5090291944595708,0.42703007639392354,0.34271301535923154,0.6250849649346809
7.2,2.8600000000000003,1.3600855932247882,0.2653371939451206,0.38212666363086895,0.32529221163049565
8.0,2.8600000000000003,1.3537138215706577,0.26406935568581347,0.39297176236809855,0.30096685210778057
8.8,2.8600000000000003,1.4594919025780002,0.34715127938891616,0.39831749080958384,0.4951838146855134
9.6,2.8600000000000003,1.5153351353312954,0.40758247782985135,0.40305298877166934,0.5877057678194791
10.4,2.8600000000000003,1.5067351195146,0.39658388211170376,0.40559182404322913,0.5710138027407256
11.2,2.8600000000000003,1.4928987111208256,0.3805298211625382,0.4067245518280583,0.5463025333575245
12.0,2.8600000000000003,1.471289424656725,0.3571034029950156,0.40717562573795363,0.5080966629417221
12.8,2.8600000000000003,1.4961383112579818,0.378776455832955,0.4239358610405464,0.5367659987091936
13.6,2.8600000000000003,1.4639663345088014,0.3467432985708725,0.4263441796093525,0.4771961895277747
14.4,2.8600000000000003,1.4528117279869284,0.3369947510064654,0.4245012513071496,0.45858505242632236
15.2,2.8600000000000003,1.474650133012653,0.3572345193041772,0.422665983143645,0.49990734885827104
16.0,2.8600000000000003,1.4551883108568389,0.33941493364924086,0.4208572399031586,0.4664386691228428
16.8,2.8600000000000003,1.4458748321629922,0.3314132723193795,0.4185126422367757,0.4516197345932804
17.6,2.8600000000000003,1.4435803954330204,0.3290414445213662,0.42704731793219425,0.4390282916068063
18.4,2.8600000000000003,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
19.200000000000003,2.8600000000000003,1.3951644783540211,0.2953764822368683,0.43002415447440784,0.3430145503800088
4.0,3.0500000000000003,1.4960118691187156,0.41606062732596416,0.3312880719836164,0.6126367516024067
4.8,3.0500000000000003,1.469229576878543,0.384492969404747,0.32693872822545633,0.5720631635425166
5.6,3.0500000000000003,1.5608782959588214,0.5105066347346763,0.3177867589246942,0.7238014193849642
6.4,3.0500000000000003,1.5090291632562693,0.4270298298363558,0.34271342720410586,0.6250846040032254
7.2,3.0500000000000003,1.3600855990561325,0.26533720205981537,0.3821266953245879,0.32529218954087363
8.0,3.0500000000000003,1.3537138224765448,0.26406935680629207,0.39297176486435875,0.3009668511861476
8.8,3.0500000000000003,1.4594919024351418,0.34715127916945954,0.398317491091528,0.4951838141754536
9.6,3.0500000000000003,1.5153351352454876,0.40758247761229616,0.4030529890666112,0.5877057674297796
10.4,3.0500000000000003,1.5067351194069525,0.3965838818909086,0.40559182430687235,0.5710138023340121
11.2,3.0500000000000003,1.4928987124995199,0.38052982271221975,0.4067245517729028,0.5463025357893079
12.0,3.0500000000000003,1.4712894189630288,0.35710338845742406,0.40717565837788716,0.5080966233551168
12.8,3.0500000000000003,1.49613837285845,0.3787765205695242,0.42393586546652123,0.5367661025188457
13.6,3.0500000000000003,1.4639663844825528,0.34674340214831795,0.42634365725844975,0.47719677677432304
14.4,3.0500000000000003,1.452812504335305,0.3369955870730216,0.4244991450448583,0.4585885141519711
15.2,3.0500000000000003,1.4746476997166642,0.3572332408501049,0.42265959094777295,0.49990891269965926
16.0,3.0500000000000003,1.4551971143018367,0.33942669710802637,0.4208186433039534,0.46649161438894776
16.8,3.0500000000000003,1.4447575662511691,0.3304334406341688,0.4187057906207964,0.4493743848422781
17.6,3.0500000000000003,1.4432076110273002,0.32873282368538187,0.42713015351770817,0.4382523849186732
18.4,3.0500000000000003,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
19.200000000000003,3.0500000000000003,1.3951644783540211,0.2953764822368683,0.43002415447440784,0.3430145503800088
