t,rho_LL,rho_RR,abs_rho_LR
0.0,1.0,0.0,0.0
0.10005002501250625,0.9986813169880379,0.0013186830119621196,0.01778560070113783
0.2001000500250125,0.996733456701202,0.003266543298797991,0.035300721047631385
0.3001500750375187,0.9941676996927957,0.005832300307204158,0.05252638061399253
0.400200100050025,0.9909959721425826,0.009004027857417347,0.06944423864347203
0.5002501250625312,0.9872308211335111,0.012769178866488845,0.08603660923445505
0.6003001500750375,0.9828853895011164,0.017114610498883537,0.10228647525063318
0.7003501750875437,0.9779733912943713,0.022026608705628652,0.11817750065543194
0.80040020010005,0.9725090847887166,0.02749091521128342,0.13369404299771465
0.9004502251125562,0.9665072476895721,0.03349275231042784,0.14882116326824352
1.0005002501250624,0.9599831498015156,0.04001685019848436,0.16354463615809697
1.1005502751375686,0.952952526624055,0.047047473375944865,0.17785095823911987
1.200600300150075,0.9454315528881605,0.05456844711183946,0.19172735554409825
1.3006503251625812,0.9374368143613996,0.06256318563860036,0.20516179012012356
1.4007003501750874,0.9289852821547889,0.07101471784521096,0.2181429652097519
1.5007503751875937,0.9200942835220658,0.07990571647793415,0.23066032981119503
1.6008004002001,0.9107814761414116,0.08921852385858832,0.242704081920796
1.7008504252126062,0.9010648193529278,0.09893518064707202,0.254265170720427
1.8009004502251125,0.8909625468325886,0.10903745316741129,0.26533529826501545
1.9009504752376187,0.8804931405622494,0.11950685943775055,0.27590691914448096
2.0010005002501248,0.8696752997616627,0.13032470023833725,0.2859732406206944
2.101050525262631,0.8585279195240726,0.14147208047592724,0.2955282201835432
2.2011005502751373,0.8470700557976527,0.1529299442023473,0.3045665635201293
2.3011505752876436,0.8353209068220412,0.1646790931779587,0.3130837208679273
2.40120060030015,0.8232997788462304,0.17670022115376957,0.321075882166928
2.501250625312656,0.811026063673852,0.188973936326148,0.3285399723979537
2.6013006503251623,0.7985192133119587,0.20148078668804123,0.33547364489043996
2.7013506753376686,0.7857987075045634,0.2142012924954366,0.34187527397889
2.801400700350175,0.7728840379703784,0.2271159620296216,0.34774394833580574
2.901450725362681,0.759794673106501,0.24020532689349905,0.3530794602543648
3.0015007503751874,0.7465500380855982,0.2534499619144018,0.35788229771866825
3.1015507753876936,0.733169493036655,0.266830506963345,0.3621536342291939
3.2016008004002,0.7196722992972996,0.2803277007027004,0.3658953154280028
3.301650825412706,0.7060776070114139,0.2939223929885861,0.36910985093411575
3.4017008504252124,0.6924044249535081,0.30759557504649193,0.3718003989344697
3.5017508754377187,0.6786715961507231,0.32132840384927686,0.373970753183498
3.601800900450225,0.664897785322682,0.3351022146773181,0.37562533277154336
3.701850925462731,0.6511014456846402,0.34889855431535977,0.37676916233436436
3.8019009504752375,0.6373008030339811,0.362699196966019,0.3774078602395566
3.9019509754877437,0.6235138404417944,0.37648615955820564,0.37754762523531454
4.0020010005002495,0.6097582666749586,0.39024173332504136,0.3771952137828026
4.102051025512756,0.5960515062809529,0.40394849371904706,0.3763579296285591
4.202101050525262,0.5824106805744638,0.4175893194255362,0.3750436058184426
4.302151075537768,0.5688525814525695,0.4311474185474304,0.37326058193695
4.402201100550275,0.5553936643104855,0.44460633568951435,0.37101769383932576
4.502251125562781,0.5420500267533098,0.4579499732466901,0.36832425097931704
4.602301150575287,0.5288373887141493,0.4711626112858507,0.36519001523820804
4.702351175587793,0.5157710863978882,0.48422891360211184,0.3616251897430529
4.8024012006003,0.5028660505694768,0.4971339494305232,0.35764039219728244
4.902451225612806,0.4901367926100176,0.5098632073899824,0.3532466361514626
5.002501250625312,0.47759739854260097,0.522402601457399,0.3484553180643928
5.102551275637818,0.4652615086299588,0.5347384913700411,0.34327818775411717
5.202601300650325,0.45314230852596377,0.5468576914740362,0.33772733239542485
5.302651325662831,0.4412525228884719,0.5587474771115281,0.33181516111799136
