width_peak,refamp_peak,center_D,sigma_D,D,eta,delta_mu,acceptance_mismatch,extra_width_beta,extra_refamp_beta,width_component,refamp_component
1.0,0.0,5.63,0.15,5.627118644067797,2.4800000000000004,14.011572229196723,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,2.6700000000000004,14.012434087101632,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,2.8600000000000003,14.013296249246693,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,3.0500000000000003,14.014158715704284,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,3.24,14.015021486542395,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,3.43,14.01588456183822,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,3.62,14.016747941664853,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,3.81,14.017611626092709,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.627118644067797,4.0,14.018475615194689,0.0,0.999815523417719,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,0.2,-13.038186183831364,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,0.39,-13.036718904166172,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,0.5800000000000001,-13.035251325943428,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,0.77,-13.033783990446778,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,0.96,-13.032316420181012,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,1.15,-13.030849387158916,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,1.34,-13.029382278677964,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,1.53,-13.027914871799616,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,1.72,-13.026447166470142,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,1.91,-13.024979162643547,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,2.1,-13.02351205437919,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,2.29,-13.022045722537882,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,2.4800000000000004,-13.020579092519803,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,2.6700000000000004,-13.019112164269103,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,2.8600000000000003,-13.017644937754476,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,3.0500000000000003,-13.016177412907751,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,3.24,-13.014709589706662,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,3.43,-13.013241468088154,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,3.62,-13.01177304801756,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,3.81,-13.010304329444338,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,5.898305084745763,4.0,-13.008835312309223,0.0,0.20195207634093446,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,0.2,-0.7906554960706131,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,0.39,-0.7886349930710566,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,0.5800000000000001,-0.786614297620531,0.0,0.0015526341239577102,0.0,2.2204460492503128e-16,0.0
1.0,0.0,5.63,0.15,6.169491525423729,0.77,-0.7845938668794759,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,0.96,-0.7825732975518918,0.0,0.0015526341239577102,0.0,2.2204460492503128e-16,0.0
1.0,0.0,5.63,0.15,6.169491525423729,1.15,-0.7805532418536956,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,1.34,-0.778533182105221,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,1.53,-0.7765129299497175,0.0,0.0015526341239577102,0.0,2.2204460492503128e-16,0.0
1.0,0.0,5.63,0.15,6.169491525423729,1.72,-0.7744924854291213,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,1.91,-0.7724718485043383,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,2.1,-0.7704520277439286,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,2.29,-0.768432922542786,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,2.4800000000000004,-0.7664136251116247,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,2.6700000000000004,-0.7643941354834709,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,2.8600000000000003,-0.7623744536072792,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,3.0500000000000003,-0.76035457945828,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,3.24,-0.7583345130212109,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,3.43,-0.7563142542729508,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,3.62,-0.75429380319801,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,3.81,-0.7522731597469061,0.0,0.0015526341239577102,0.0,0.0,0.0
1.0,0.0,5.63,0.15,6.169491525423729,4.0,-0.7502523239387529,0.0,0.0015526341239577102,0.0,2.2204460492503128e-16,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,0.2,30.24396638342374,0.0,4.543413751401172e-07,0.0,2.528298402624615e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,0.39,30.244044859657706,0.0,4.543413751401172e-07,0.0,2.5282975255484034e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,0.5800000000000001,30.24412333777326,0.0,4.543413751401172e-07,0.0,2.528296737290036e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,0.77,30.24420181304138,0.0,4.543413751401172e-07,0.0,2.5282958824182852e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,0.96,30.24428028949682,0.0,4.543413751401172e-07,0.0,2.528295049750996e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,1.15,30.244358760542752,0.0,4.543413751401172e-07,0.0,2.528294228185937e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,1.34,30.244437231543955,0.0,4.543413751401172e-07,0.0,2.5282934177231084e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,1.53,30.244515704224867,0.0,4.543413751401172e-07,0.0,2.528292562851358e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,1.72,30.244594178823306,0.0,4.543413751401172e-07,0.0,2.5282917745929906e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,1.91,30.244672655291943,0.0,4.543413751401172e-07,0.0,2.5282909197212398e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,2.1,30.244751123089273,0.0,4.543413751401172e-07,0.0,2.5282900870539505e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,2.29,30.244829583376266,0.0,4.543413751401172e-07,0.0,2.5282892543866608e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,2.4800000000000004,30.244908045460377,0.0,4.543413751401172e-07,0.0,2.5282884439238323e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,2.6700000000000004,30.244986509408086,0.0,4.543413751401172e-07,0.0,2.5282876112565427e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,2.8600000000000003,30.24506497520874,0.0,4.543413751401172e-07,0.0,2.5282867785892534e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,3.0500000000000003,30.245143442832557,0.0,4.543413751401172e-07,0.0,2.528285968126425e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,3.24,30.245221912309326,0.0,4.543413751401172e-07,0.0,2.5282851354591352e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,3.43,30.245300383658147,0.0,4.543413751401172e-07,0.0,2.528284302791846e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,3.62,30.245378856843146,0.0,4.543413751401172e-07,0.0,2.5282834923290174e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,3.81,30.24545733183775,0.0,4.543413751401172e-07,0.0,2.5282826374572666e-08,0.0
1.0,0.0,5.63,0.15,6.4406779661016955,4.0,30.245535808709832,0.0,4.543413751401172e-07,0.0,2.5282818491988993e-08,0.0
1.0,0.0,5.63,0.15,6.711864406779661,0.2,-0.21506726695027822,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,0.39,-0.21504773689600754,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,0.5800000000000001,-0.21502820635237185,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,0.77,-0.21500867639407062,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,0.96,-0.21498914651354184,0.0,5.060434482801982e-12,0.0,1.754152378907732e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,1.15,-0.2149696178479914,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,1.34,-0.21495008932972226,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,1.53,-0.21493056062877613,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,1.72,-0.21491103168230197,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,1.91,-0.21489150243254684,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,2.1,-0.2148719751604382,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,2.29,-0.21485244962654093,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,2.4800000000000004,-0.21483292379167196,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,2.6700000000000004,-0.21481339775485253,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,2.8600000000000003,-0.21479387145411266,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,3.0500000000000003,-0.21477434492154757,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,3.24,-0.21475481812408503,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,3.43,-0.21473529105425015,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,3.62,-0.21471576372743328,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,3.81,-0.21469623619614708,0.0,5.060434482801982e-12,0.0,1.754152378907732e-14,0.0
1.0,0.0,5.63,0.15,6.711864406779661,4.0,-0.21467670837283492,0.0,5.060434482801982e-12,0.0,1.7763568394002347e-14,0.0
1.0,0.0,5.63,0.2,5.627118644067797,0.2,14.001223580246943,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,0.39,14.002086132355359,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,0.5800000000000001,14.002948988771983,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,0.77,14.003811551430914,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,0.96,14.004674348055325,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,1.15,14.00553652542807,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,1.34,14.006398760729752,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,1.53,14.007261300306986,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,1.72,14.008124144250488,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,1.91,14.008987292617093,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,2.1,14.009849425815986,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,2.29,14.010710675461276,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,2.4800000000000004,14.011572229196723,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,2.6700000000000004,14.012434087101632,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,2.8600000000000003,14.013296249246693,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,3.0500000000000003,14.014158715704284,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,3.24,14.015021486542395,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,3.43,14.01588456183822,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,3.62,14.016747941664853,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,3.81,14.017611626092709,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.627118644067797,4.0,14.018475615194689,0.0,0.9998962277346135,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,0.2,-13.038186183831364,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,0.39,-13.036718904166172,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,0.5800000000000001,-13.035251325943428,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,0.77,-13.033783990446778,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,0.96,-13.032316420181012,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,1.15,-13.030849387158916,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,1.34,-13.029382278677964,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,1.53,-13.027914871799616,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,1.72,-13.026447166470142,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,1.91,-13.024979162643547,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,2.1,-13.02351205437919,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,2.29,-13.022045722537882,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,2.4800000000000004,-13.020579092519803,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,2.6700000000000004,-13.019112164269103,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,2.8600000000000003,-13.017644937754476,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,3.0500000000000003,-13.016177412907751,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,3.24,-13.014709589706662,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,3.43,-13.013241468088154,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,3.62,-13.01177304801756,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,3.81,-13.010304329444338,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,5.898305084745763,4.0,-13.008835312309223,0.0,0.4066325888860409,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,0.2,-0.7906554960705847,0.0,0.026301249667564613,0.0,2.2204460492503136e-16,0.0
1.0,0.0,5.63,0.2,6.169491525423729,0.39,-0.7886349930710566,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,0.5800000000000001,-0.7866142976205168,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,0.77,-0.7845938668794759,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,0.96,-0.7825732975518775,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,1.15,-0.7805532418536956,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,1.34,-0.778533182105221,0.0,0.026301249667564613,0.0,1.1102230246251565e-16,0.0
1.0,0.0,5.63,0.2,6.169491525423729,1.53,-0.7765129299497033,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,1.72,-0.7744924854291213,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,1.91,-0.7724718485043383,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,2.1,-0.7704520277439286,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,2.29,-0.768432922542786,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,2.4800000000000004,-0.7664136251116105,0.0,0.026301249667564613,0.0,2.2204460492503136e-16,0.0
1.0,0.0,5.63,0.2,6.169491525423729,2.6700000000000004,-0.7643941354834709,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,2.8600000000000003,-0.7623744536072792,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,3.0500000000000003,-0.76035457945828,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,3.24,-0.7583345130212109,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,3.43,-0.7563142542729224,0.0,0.026301249667564613,0.0,2.2204460492503136e-16,0.0
1.0,0.0,5.63,0.2,6.169491525423729,3.62,-0.75429380319801,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.169491525423729,3.81,-0.7522731597468919,0.0,0.026301249667564613,0.0,1.1102230246251565e-16,0.0
1.0,0.0,5.63,0.2,6.169491525423729,4.0,-0.7502523239387244,0.0,0.026301249667564613,0.0,0.0,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,0.2,30.24510849019559,0.0,0.0002705686888436232,0.0,1.5056484206147164e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,0.39,30.245186969024928,0.0,0.0002705686888436232,0.0,1.5056479274684282e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,0.5800000000000001,30.245265449735868,0.0,0.0002705686888436232,0.0,1.5056474343776522e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,0.77,30.245343927599315,0.0,0.0002705686888436232,0.0,1.5056469412313642e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,0.96,30.2454224066501,0.0,0.0002705686888436232,0.0,1.505646448140588e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,1.15,30.24550088029123,0.0,0.0002705686888436232,0.0,1.5056459549609928e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,1.34,30.245579353887635,0.0,0.0002705686888436232,0.0,1.5056454618147048e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,1.53,30.245657829163804,0.0,0.0002705686888436232,0.0,1.505644968679519e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,1.72,30.245736306357458,0.0,0.0002705686888436232,0.0,1.5056444755443335e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,1.91,30.245814785421437,0.0,0.0002705686888436232,0.0,1.5056439824757621e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,2.1,30.245893255813854,0.0,0.0002705686888436232,0.0,1.5056434892850645e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,2.29,30.245971718695763,0.0,0.0002705686888436232,0.0,1.5056429960277525e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,2.4800000000000004,30.246050183374805,0.0,0.0002705686888436232,0.0,1.5056425027815429e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,2.6700000000000004,30.2461286499175,0.0,0.0002705686888436232,0.0,1.5056420095797429e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,2.8600000000000003,30.246207118313187,0.0,0.0002705686888436232,0.0,1.5056415164112501e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,3.0500000000000003,30.246285588532032,0.0,0.0002705686888436232,0.0,1.5056410232427571e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,3.24,30.246364060603874,0.0,0.0002705686888436232,0.0,1.5056405300964691e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,3.43,30.246442534547853,0.0,0.0002705686888436232,0.0,1.5056400370167955e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,3.62,30.246521010327967,0.0,0.0002705686888436232,0.0,1.5056395438927123e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,3.81,30.246599487917784,0.0,0.0002705686888436232,0.0,1.5056390508352434e-05,0.0
1.0,0.0,5.63,0.2,6.4406779661016955,4.0,30.246677967385054,0.0,0.0002705686888436232,0.0,1.505638557788877e-05,0.0
1.0,0.0,5.63,0.2,6.711864406779661,0.2,-0.21506729960383097,0.0,4.4269604405023986e-07,0.0,1.548855931198919e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,0.39,-0.2150477695491162,0.0,4.4269604405023986e-07,0.0,1.5488317283370197e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,0.5800000000000001,-0.21502823900503287,0.0,4.4269604405023986e-07,0.0,1.5488077475197248e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,0.77,-0.21500870904628755,0.0,4.4269604405023986e-07,0.0,1.5487835446578256e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,0.96,-0.21498917916531823,0.0,4.4269604405023986e-07,0.0,1.5487595638405308e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,1.15,-0.21496965049931305,0.0,4.4269604405023986e-07,0.0,1.5487353609786314e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,1.34,-0.21495012198060692,0.0,4.4269604405023986e-07,0.0,1.5487116022059412e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,1.53,-0.21493059327921316,0.0,4.4269604405023986e-07,0.0,1.548687399344042e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,1.72,-0.2149110643322878,0.0,4.4269604405023986e-07,0.0,1.5486631964821426e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,1.91,-0.21489153508209213,0.0,4.4269604405023986e-07,0.0,1.5486392156648477e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,2.1,-0.21487200780953586,0.0,4.4269604405023986e-07,0.0,1.548615234847553e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,2.29,-0.21485248227519094,0.0,4.4269604405023986e-07,0.0,1.5485910319856536e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,2.4800000000000004,-0.21483295643987788,0.0,4.4269604405023986e-07,0.0,1.548567051168359e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,2.6700000000000004,-0.21481343040260725,0.0,4.4269604405023986e-07,0.0,1.5485428483064596e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,2.8600000000000003,-0.21479390410142685,0.0,4.4269604405023986e-07,0.0,1.5485188674891649e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,3.0500000000000003,-0.21477437756841056,0.0,4.4269604405023986e-07,0.0,1.5484946646272655e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,3.24,-0.2147548507705075,0.0,4.4269604405023986e-07,0.0,1.5484706838099708e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,3.43,-0.21473532370022497,0.0,4.4269604405023986e-07,0.0,1.548446702992676e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,3.62,-0.21471579637296756,0.0,4.4269604405023986e-07,0.0,1.5484227221753812e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,3.81,-0.21469626884123727,0.0,4.4269604405023986e-07,0.0,1.5483985193134818e-09,0.0
1.0,0.0,5.63,0.2,6.711864406779661,4.0,-0.21467674101747747,0.0,4.4269604405023986e-07,0.0,1.548374538496187e-09,0.0
1.0,0.0,5.76,0.1,5.627118644067797,0.2,14.001223580246972,0.0,0.4135930590515284,0.0,4.440892098500627e-16,0.0
1.0,0.0,5.76,0.1,5.627118644067797,0.39,14.002086132355359,0.0,0.4135930590515284,0.0,0.0,0.0
1.0,0.0,5.76,0.1,5.627118644067797,0.5800000000000001,14.002948988772012,0.0,0.4135930590515284,0.0,4.440892098500627e-16,0.0
1.0,0.0,5.76,0.1,5.627118644067797,0.77,14.003811551430914,0.0,0.4135930590515284,0.0,0.0,0.0
1.0,0.0,5.76,0.1,5.627118644067797,0.96,14.004674348055353,0.0,0.4135930590515284,0.0,4.440892098500627e-16,0.0
1.0,0.0,5.76,0.1,5.627118644067797,1.15,14.00553652542807,0.0,0.4135930590515284,0.0,0.0,0.0
1.0,0.0,5.76,0.1,5.627118644067797,1.34,14.006398760729752,0.0,0.4135930590515284,0.0,0.0,0.0
