beta_peak,center_D,sigma_D,D,slice_max_abs_delta_mu,slice_p95_abs_delta_mu,slice_acceptance_mismatch,slice_max_beta_eff
0.5,5.9,0.1,5.627118644067797,8.835187793904751,8.834745299552326,0.0,0.012078129981316186
0.5,5.9,0.1,5.898305084745763,28.183047452611625,28.182928768470013,0.0,0.49992818671466566
0.5,5.9,0.1,6.169491525423728,31.332541357881112,31.33207403352809,0.0,0.01324107823208676
0.5,5.9,0.1,6.4406779661016955,2.0077033987296176,2.0076965460925877,0.0,2.244124166972489e-07
0.5,5.9,0.1,6.711864406779661,20.69444829769716,20.694422780848395,0.0,2.4337626235580418e-15
0.5,5.9,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,7.5000523712683e-41
0.5,5.9,0.15,4.813559322033898,1.3307499165709409,1.3279309276411024,0.0,2.029520510401394e-12
0.5,5.9,0.15,5.627118644067797,8.42559560921319,8.425160562192767,0.0,0.09556888856152729
0.5,5.9,0.15,5.898305084745763,28.181820376747233,28.181701703221353,0.0,0.4999680817108311
0.5,5.9,0.15,6.169491525423728,28.637628729189167,28.63717806755951,0.0,0.09955438202381471
