mode,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,2.8600000000000003,58.33725598661293,57.59255284344607,0.7447031431668591,0.01284766004866065,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,2.8600000000000003,58.33687394163679,57.59255284344607,0.7443210981907171,0.012841111125152613,0.0
full_direct,5.627118644067797,3.0500000000000003,57.595251821059506,57.595251821059506,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,3.0500000000000003,58.34025564434683,57.595251821059506,0.7450038232873268,0.012852215761851481,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,3.0500000000000003,58.33987358412312,57.595251821059506,0.7446217630636127,0.012845666913710274,0.0
full_direct,5.627118644067797,3.24,57.5979507465871,57.5979507465871,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,3.24,58.343255573259334,57.5979507465871,0.745304826672232,0.012856776579624935,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,3.24,58.342873497789036,57.5979507465871,0.7449227512019334,0.01285022780689001,0.0
full_direct,5.627118644067797,3.43,57.60064962001352,57.60064962001352,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,3.43,58.34625577341555,57.60064962001352,0.7456061534020293,0.012861342502584912,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,3.43,58.34587368269952,57.60064962001352,0.745224062685999,0.012854793805293755,0.0
full_direct,5.627118644067797,3.62,57.603348441315504,57.603348441315504,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,3.62,58.34925624487031,57.603348441315504,0.7459078035548075,0.012865913531297308,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,3.62,58.34887413890941,57.603348441315504,0.7455256975939051,0.012859364909487405,0.0
full_direct,5.627118644067797,3.81,57.60604721047624,57.60604721047624,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,3.81,58.3522569876809,57.60604721047624,0.7462097772046619,0.012870489666256903,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,3.81,58.351874866476045,57.60604721047624,0.745827655999804,0.012863941119966619,0.0
full_direct,5.627118644067797,4.0,57.608745927483945,57.608745927483945,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.627118644067797,4.0,58.35525800191087,57.608745927483945,0.7465120744269242,0.012875070907979213,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.627118644067797,4.0,58.35487586546286,57.608745927483945,0.7461299379789139,0.012868522437244944,0.0
full_direct,5.898305084745763,0.2,90.79702562735869,90.79702562735869,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,0.2,60.251653720638146,90.79702562735869,-30.545371906720547,-0.4100965080232371,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,0.2,60.247617142518834,90.79702562735869,-30.54940848483986,-0.41016350557586795,0.0
full_direct,5.898305084745763,0.39,90.79862216474444,90.79862216474444,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,0.39,60.25448559082204,90.79862216474444,-30.5441365739224,-0.4100670918553004,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,0.39,60.250448822980694,90.79862216474444,-30.54817334176375,-0.4101340894079316,0.0
full_direct,5.898305084745763,0.5800000000000001,90.80021867571749,90.80021867571749,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,0.5800000000000001,60.257317741395916,90.80021867571749,-30.542900934321572,-0.41003767264295204,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,0.5800000000000001,60.25328078381375,90.80021867571749,-30.546937891903738,-0.41010467019558366,0.0
full_direct,5.898305084745763,0.77,90.80181516046262,90.80181516046262,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,0.77,60.26014963122751,90.80181516046262,-30.54166552923511,-0.41000825936863744,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,0.77,60.256112483922045,90.80181516046262,-30.54570267654058,-0.41007525692126845,0.0
