mode,layer,D,eta,g_eff,gamma,p_kin,B,W,amp,mu,chi2,log_g_eff_ratio,log_gamma_ratio,log_p_kin_ratio,log_B_ratio,log_W_ratio,log_amp_ratio,delta_mu,delta_log_mu,acceptance_mismatch
release_sumanchor,2,10.4,2.0,28.684091734096086,6.322704936364349e-09,0.43655253138062167,1.103285390182815,2.0009299438023007e-07,2.8754976614122345e-05,0.35211519731942975,6.862890998055609,0.0,0.0,0.0,-1.398283221501508,-1.3982832215015082,-0.04663203629512664,-0.14293979781283367,-0.3407104705041329,0.0
release_eftsumanchor,2,10.4,2.0,28.684091734096086,6.322704936364349e-09,0.43655253138062167,0.8758779053962918,1.5885013466297029e-07,2.8754976614122345e-05,0.35211519731942975,6.862890998055609,0.0,0.0,0.0,-1.6291042434329202,-1.6291042434329204,-0.04663203629512664,-0.14293979781283367,-0.3407104705041329,0.0
release_fullsumanchor,2,10.4,2.0,28.684091734096086,6.322704936364349e-09,0.43655253138062167,3.733660782417046,6.771406316094405e-07,2.8754976614122345e-05,0.35211519731942975,6.862890998055609,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907508,-0.04663203629512664,-0.14293979781283367,-0.3407104705041329,0.0
release_fullwidthrefamp,2,10.4,2.0,28.684091734096086,6.322704936364349e-09,0.43655253138062167,3.733660782417046,6.771406316094405e-07,2.8754976614122345e-05,0.3622999766906423,6.730133364851508,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907508,-0.04663203629512664,-0.13275501844162113,-0.31219632411084364,0.0
tailm2_detlin,2,10.4,2.0,28.684091734096086,6.322704936364349e-09,0.43655253138062167,3.649081442569481,6.618012339128951e-07,2.8754976614122345e-05,0.35211519731942975,6.862890998055609,0.0,0.0,0.0,-0.20210019191893702,-0.20210019191893716,-0.04663203629512664,-0.14293979781283367,-0.3407104705041329,0.0
cell_direct_runtime,3,10.4,2.0,8.652229686560077,6.591634723711917e-09,0.13728202121813576,1.0,5.7032337283136336e-08,2.121229480091519e-06,0.2978179089907735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,10.4,2.0,8.652229686560077,6.591634723711917e-09,0.13728202121813576,1.0,5.7032337283136336e-08,2.100262513333411e-06,0.29440758656117244,,0.0,0.0,0.0,0.0,0.0,-0.009933520755132284,-0.0034103224296010426,-0.011517099995132044,0.0
release_sumanchor,3,10.4,2.0,8.652229686560077,6.591634723711917e-09,0.13728202121813576,0.3023460581920974,1.7243502367038466e-08,2.4780303220788066e-06,0.8273810055852927,,0.0,0.0,0.0,-1.196183029582571,-1.196183029582571,0.15546815562381033,0.5295630965945193,1.0217830409270707,0.0
release_eftsumanchor,3,10.4,2.0,8.652229686560077,6.591634723711917e-09,0.13728202121813576,0.24002695450380168,1.3689298226304838e-08,2.4780303220788066e-06,0.8273810055852927,,0.0,0.0,0.0,-1.4270040515139832,-1.4270040515139832,0.15546815562381033,0.5295630965945193,1.0217830409270707,0.0
release_fullsumanchor,3,10.4,2.0,8.652229686560077,6.591634723711917e-09,0.13728202121813576,1.0231782549057082,5.83542473345532e-08,2.4780303220788066e-06,0.8273810055852927,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381033,0.5295630965945193,1.0217830409270707,0.0
release_fullwidthrefamp,3,10.4,2.0,8.652229686560077,6.591634723711917e-09,0.13728202121813576,1.0231782549057082,5.83542473345532e-08,2.4780303220788066e-06,0.8513126423393114,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381033,0.5534947333485378,1.0502971873203601,0.0
tailm2_detlin,3,10.4,2.0,8.652229686560077,6.591634723711917e-09,0.13728202121813576,1.0,5.7032337283136336e-08,2.4780303220788066e-06,0.8273810055852927,,0.0,0.0,0.0,0.0,0.0,0.15546815562381033,0.5295630965945193,1.0217830409270707,0.0
cell_direct_runtime,1,10.4,4.0,31.57947195865626,1.0501748723244478e-08,0.39914343092805143,1.2098443981284326,4.012324070654477e-07,7.461609100837526e-06,0.4787831441879374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,10.4,4.0,31.57947195865626,1.0501748723244478e-08,0.39914343092805143,0.2465050681141962,8.175086150441605e-08,7.471808453202381e-06,0.47683301158212554,,0.0,0.0,0.0,-1.5908644801610807,-1.5908644801610807,0.0013659772003099958,-0.0019501326058118384,-0.004081419723061436,0.0
release_sumanchor,1,10.4,4.0,31.57947195865626,1.0501748723244478e-08,0.39914343092805143,0.5671691381768696,1.880957905627987e-07,1.3515440903942652e-05,1.600775134014838,,0.0,0.0,0.0,-0.7575894708264943,-0.7575894708264943,0.5940617143798872,1.1219919898269006,1.206995480896601,0.0
release_eftsumanchor,1,10.4,4.0,31.57947195865626,1.0501748723244478e-08,0.39914343092805143,0.4502651092565101,1.49325776012229e-07,1.3515440903942652e-05,1.600775134014838,,0.0,0.0,0.0,-0.9884104927579065,-0.9884104927579066,0.5940617143798872,1.1219919898269006,1.206995480896601,0.0
release_fullsumanchor,1,10.4,4.0,31.57947195865626,1.0501748723244478e-08,0.39914343092805143,1.9193738873469195,6.365405386594329e-07,1.3515440903942652e-05,1.600775134014838,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798872,1.1219919898269006,1.206995480896601,0.0
release_fullwidthrefamp,1,10.4,4.0,31.57947195865626,1.0501748723244478e-08,0.39914343092805143,1.9193738873469195,6.365405386594329e-07,1.3515440903942652e-05,1.6470768608974262,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798872,1.168293716709489,1.2355096275220243,0.0
tailm2_detlin,1,10.4,4.0,31.57947195865626,1.0501748723244478e-08,0.39914343092805143,1.8758939394424492,6.221208627211236e-07,1.3515440903942652e-05,1.600775134014838,,0.0,0.0,0.0,0.4385935587560766,0.4385935587560766,0.5940617143798872,1.1219919898269006,1.206995480896601,0.0
cell_direct_runtime,2,10.4,4.0,28.684091734096086,1.2645409872728697e-08,0.43655253322328125,4.46636852654124,1.6200505516223107e-06,3.0127636070608085e-05,0.49505499923258545,5.118284090087098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,10.4,4.0,28.684091734096086,1.2645409872728697e-08,0.43655253322328125,0.8964292523566262,3.251546969625813e-07,2.9921001810306676e-05,0.4908348767996727,5.166132632774164,0.0,0.0,0.0,-1.6059115727084856,-1.6059115727084856,-0.006882256890526567,-0.004220122432912754,-0.008561094521197103,0.0
release_sumanchor,2,10.4,4.0,28.684091734096086,1.2645409872728697e-08,0.43655253322328125,1.103285390182815,4.0018598876046014e-07,2.8754976735495208e-05,0.3521152001367675,6.862890961152541,0.0,0.0,0.0,-1.398283221501508,-1.3982832215015082,-0.046632036295126876,-0.14293979909581794,-0.34071047078550964,0.0
release_eftsumanchor,2,10.4,4.0,28.684091734096086,1.2645409872728697e-08,0.43655253322328125,0.8758779053962918,3.1770026932594057e-07,2.8754976735495208e-05,0.3521152001367675,6.862890961152541,0.0,0.0,0.0,-1.6291042434329202,-1.6291042434329204,-0.046632036295126876,-0.14293979909581794,-0.34071047078550964,0.0
release_fullsumanchor,2,10.4,4.0,28.684091734096086,1.2645409872728697e-08,0.43655253322328125,3.733660782417046,1.354281263218881e-06,2.8754976735495208e-05,0.3521152001367675,6.862890961152541,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907508,-0.046632036295126876,-0.14293979909581794,-0.34071047078550964,0.0
release_fullwidthrefamp,2,10.4,4.0,28.684091734096086,1.2645409872728697e-08,0.43655253322328125,3.733660782417046,1.354281263218881e-06,2.8754976735495208e-05,0.36229997967357286,6.7301333261591685,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907508,-0.046632036295126876,-0.1327550195590126,-0.3121963241600852,0.0
tailm2_detlin,2,10.4,4.0,28.684091734096086,1.2645409872728697e-08,0.43655253322328125,3.649081442569481,1.3236024678257903e-06,2.8754976735495208e-05,0.3521152001367675,6.862890961152541,0.0,0.0,0.0,-0.20210019191893702,-0.20210019191893716,-0.046632036295126876,-0.14293979909581794,-0.34071047078550964,0.0
cell_direct_runtime,3,10.4,4.0,8.652229686560077,1.3183269447423834e-08,0.13728202179759413,1.0,1.1406467456627267e-07,2.121229489045089e-06,0.29781791145746783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,10.4,4.0,8.652229686560077,1.3183269447423834e-08,0.13728202179759413,1.0,1.1406467456627267e-07,2.100262522198481e-06,0.29440758900015673,,0.0,0.0,0.0,0.0,0.0,-0.009933520755132397,-0.003410322457311099,-0.011517099993310964,0.0
release_sumanchor,3,10.4,4.0,8.652229686560077,1.3183269447423834e-08,0.13728202179759413,0.3023460581920974,3.448700473407693e-08,2.478030332538409e-06,0.8273810122053185,,0.0,0.0,0.0,-1.196183029582571,-1.196183029582571,0.15546815562381017,0.5295631007478506,1.0217830406456936,0.0
release_eftsumanchor,3,10.4,4.0,8.652229686560077,1.3183269447423834e-08,0.13728202179759413,0.24002695450380168,2.7378596452609677e-08,2.478030332538409e-06,0.8273810122053185,,0.0,0.0,0.0,-1.4270040515139832,-1.4270040515139832,0.15546815562381017,0.5295631007478506,1.0217830406456936,0.0
release_fullsumanchor,3,10.4,4.0,8.652229686560077,1.3183269447423834e-08,0.13728202179759413,1.0231782549057082,1.167084946691064e-07,2.478030332538409e-06,0.8273810122053185,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381017,0.5295631007478506,1.0217830406456936,0.0
release_fullwidthrefamp,3,10.4,4.0,8.652229686560077,1.3183269447423834e-08,0.13728202179759413,1.0231782549057082,1.167084946691064e-07,2.478030332538409e-06,0.8513126493484383,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381017,0.5534947378909705,1.0502971872711184,0.0
tailm2_detlin,3,10.4,4.0,8.652229686560077,1.3183269447423834e-08,0.13728202179759413,1.0,1.1406467456627267e-07,2.478030332538409e-06,0.8273810122053185,,0.0,0.0,0.0,0.0,0.0,0.15546815562381017,0.5295631007478506,1.0217830406456936,0.0
cell_direct_runtime,1,11.2,0.2,30.76437644735794,8.348259697128837e-11,0.4096352736726462,1.8944106001848002,4.865393383619039e-09,4.581894904793945e-06,0.1835037358334019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,11.2,0.2,30.76437644735794,8.348259697128837e-11,0.4096352736726462,0.29392484688710685,7.548838700471093e-10,4.586488090656394e-06,0.18258518855168737,,0.0,0.0,0.0,-1.863338928382145,-1.8633389283821447,0.0010019621233095311,-0.0009185472817145324,-0.0050181753563535375,0.0
release_sumanchor,1,11.2,0.2,30.76437644735794,8.348259697128837e-11,0.4096352736726462,0.5891458377519077,1.5130966120571788e-09,7.993987106202485e-06,0.5797650534598764,,0.0,0.0,0.0,-1.167989284912315,-1.1679892849123148,0.5565770001207695,0.3962613176264745,1.1503879151791871,0.0
release_eftsumanchor,1,11.2,0.2,30.76437644735794,8.348259697128837e-11,0.4096352736726462,0.49496072872500624,1.2712020585479121e-09,7.993987106202485e-06,0.5797650534598764,,0.0,0.0,0.0,-1.3421846166984193,-1.3421846166984193,0.5565770001207695,0.3962613176264745,1.1503879151791871,0.0
release_fullsumanchor,1,11.2,0.2,30.76437644735794,8.348259697128837e-11,0.4096352736726462,2.736250216071429,7.027480576756389e-09,7.993987106202485e-06,0.5797650534598764,,0.0,0.0,0.0,0.367680687592558,0.367680687592558,0.5565770001207695,0.3962613176264745,1.1503879151791871,0.0
release_fullwidthrefamp,1,11.2,0.2,30.76437644735794,8.348259697128837e-11,0.4096352736726462,2.736250216071429,7.027480576756389e-09,7.993987106202485e-06,0.587565982909069,,0.0,0.0,0.0,0.367680687592558,0.367680687592558,0.5565770001207695,0.4040622470756671,1.1637535249939328,0.0
tailm2_detlin,1,11.2,0.2,30.76437644735794,8.348259697128837e-11,0.4096352736726462,1.8097068901079194,4.647849800123551e-09,7.993987106202485e-06,0.5797650534598764,,0.0,0.0,0.0,-0.0457428682313581,-0.0457428682313581,0.5565770001207695,0.3962613176264745,1.1503879151791871,0.0
cell_direct_runtime,2,11.2,0.2,27.736083058993135,9.66350831853194e-11,0.4274971575917408,6.559917897743973,1.7582399098483065e-08,1.6557901590162785e-05,0.15198989994670578,9.734557561468955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,11.2,0.2,27.736083058993135,9.66350831853194e-11,0.4274971575917408,1.0253513140647272,2.7482258621316216e-09,1.644338717639229e-05,0.15064539778427527,9.755543262985073,0.0,0.0,0.0,-1.8559427879942911,-1.8559427879942911,-0.006940024324642072,-0.001344502162430511,-0.008885354868719305,0.0
release_sumanchor,2,11.2,0.2,27.736083058993135,9.66350831853194e-11,0.4274971575917408,1.1209311169338076,3.0044062390806166e-09,1.5872869283839996e-05,0.1110771849607724,10.383262644554042,0.0,0.0,0.0,-1.7668183929613421,-1.7668183929613421,-0.042252107928257246,-0.04091271498593338,-0.3135887512509486,0.0
release_eftsumanchor,2,11.2,0.2,27.736083058993135,9.66350831853194e-11,0.4274971575917408,0.9417309720886612,2.5241001568570994e-09,1.5872869283839996e-05,0.1110771849607724,10.383262644554042,0.0,0.0,0.0,-1.9410137247474464,-1.9410137247474464,-0.042252107928257246,-0.04091271498593338,-0.3135887512509486,0.0
release_fullsumanchor,2,11.2,0.2,27.736083058993135,9.66350831853194e-11,0.4274971575917408,5.206092981349231,1.3953772893007367e-08,1.5872869283839996e-05,0.1110771849607724,10.383262644554042,0.0,0.0,0.0,-0.231148420456469,-0.23114842045646913,-0.042252107928257246,-0.04091271498593338,-0.3135887512509486,0.0
release_fullwidthrefamp,2,11.2,0.2,27.736083058993135,9.66350831853194e-11,0.4274971575917408,5.206092981349231,1.3953772893007367e-08,1.5872869283839996e-05,0.11257176501198952,10.359196626527146,0.0,0.0,0.0,-0.231148420456469,-0.23114842045646913,-0.042252107928257246,-0.039418134934716256,-0.3002231414362021,0.0
tailm2_detlin,2,11.2,0.2,27.736083058993135,9.66350831853194e-11,0.4274971575917408,3.4432166632834864,9.228775496903369e-09,1.5872869283839996e-05,0.1110771849607724,10.383262644554042,0.0,0.0,0.0,-0.6445719762803852,-0.6445719762803852,-0.042252107928257246,-0.04091271498593338,-0.3135887512509486,0.0
cell_direct_runtime,3,11.2,0.2,8.51196978022157,9.976167736155004e-11,0.13544006995594007,1.0,8.491680937664544e-10,7.996884640904409e-07,0.04302272966276681,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,11.2,0.2,8.51196978022157,9.976167736155004e-11,0.13544006995594007,1.0,8.491680937664544e-10,7.948437175926322e-07,0.042850458811694206,,0.0,0.0,0.0,0.0,0.0,-0.0060767182522236795,-0.00017227085107260343,-0.004012220466784588,0.0
release_sumanchor,3,11.2,0.2,8.51196978022157,9.976167736155004e-11,0.13544006995594007,0.3255476569008226,2.764446832406072e-10,1.4605116525897913e-06,0.2975484002732332,,0.0,0.0,0.0,-1.122246416680957,-1.122246416680957,0.6023198683521278,0.2545256706104664,1.9338483289031507,0.0
release_eftsumanchor,3,11.2,0.2,8.51196978022157,9.976167736155004e-11,0.13544006995594007,0.27350325703599987,2.322502394161766e-10,1.4605116525897913e-06,0.2975484002732332,,0.0,0.0,0.0,-1.2964417484670612,-1.2964417484670612,0.6023198683521278,0.2545256706104664,1.9338483289031507,0.0
release_fullsumanchor,3,11.2,0.2,8.51196978022157,9.976167736155004e-11,0.13544006995594007,1.511985300508115,1.2839296754353756e-09,1.4605116525897913e-06,0.2975484002732332,,0.0,0.0,0.0,0.41342355582391604,0.41342355582391604,0.6023198683521278,0.2545256706104664,1.9338483289031507,0.0
release_fullwidthrefamp,3,11.2,0.2,8.51196978022157,9.976167736155004e-11,0.13544006995594007,1.511985300508115,1.2839296754353756e-09,1.4605116525897913e-06,0.3015520118472662,,0.0,0.0,0.0,0.41342355582391604,0.41342355582391604,0.6023198683521278,0.2585292821844994,1.9472139387178977,0.0
tailm2_detlin,3,11.2,0.2,8.51196978022157,9.976167736155004e-11,0.13544006995594007,1.0,8.491680937664544e-10,1.4605116525897913e-06,0.2975484002732332,,0.0,0.0,0.0,0.0,0.0,0.6023198683521278,0.2545256706104664,1.9338483289031507,0.0
cell_direct_runtime,1,11.2,0.6,30.76437644735794,2.504477909138651e-10,0.4096352898804641,1.8944106001848002,1.4596186621276968e-08,4.581895086083309e-06,0.1835037503874421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,11.2,0.6,30.76437644735794,2.504477909138651e-10,0.4096352898804641,0.29392484688710685,2.2646526140510206e-09,4.586488272127495e-06,0.1825852030327437,,0.0,0.0,0.0,-1.863338928382145,-1.8633389283821449,0.001001962123309753,-0.0009185473546984013,-0.005018175357077027,0.0
release_sumanchor,1,11.2,0.6,30.76437644735794,2.504477909138651e-10,0.4096352898804641,0.5891458377519077,4.539291848417943e-09,7.993987422496261e-06,0.579765100051266,,0.0,0.0,0.0,-1.167989284912315,-1.1679892849123148,0.5565770001207694,0.3962613496638239,1.1503879162297665,0.0
release_eftsumanchor,1,11.2,0.6,30.76437644735794,2.504477909138651e-10,0.4096352898804641,0.49496072872500624,3.813607866197898e-09,7.993987422496261e-06,0.579765100051266,,0.0,0.0,0.0,-1.3421846166984193,-1.3421846166984193,0.5565770001207694,0.3962613496638239,1.1503879162297665,0.0
release_fullsumanchor,1,11.2,0.6,30.76437644735794,2.504477909138651e-10,0.4096352898804641,2.736250216071429,2.1082451076019087e-08,7.993987422496261e-06,0.579765100051266,,0.0,0.0,0.0,0.367680687592558,0.367680687592558,0.5565770001207694,0.3962613496638239,1.1503879162297665,0.0
release_fullwidthrefamp,1,11.2,0.6,30.76437644735794,2.504477909138651e-10,0.4096352898804641,2.736250216071429,2.1082451076019087e-08,7.993987422496261e-06,0.587566029618101,,0.0,0.0,0.0,0.367680687592558,0.367680687592558,0.5565770001207694,0.4040622792306589,1.163753525177784,0.0
tailm2_detlin,1,11.2,0.6,30.76437644735794,2.504477909138651e-10,0.4096352898804641,1.8097068901079194,1.3943555581482278e-08,7.993987422496261e-06,0.579765100051266,,0.0,0.0,0.0,-0.0457428682313581,-0.0457428682313581,0.5565770001207694,0.3962613496638239,1.1503879162297665,0.0
cell_direct_runtime,2,11.2,0.6,27.736083058993135,2.899052495559582e-10,0.4274971487134408,6.559917897743973,5.274721749556052e-08,1.655790124628677e-05,0.15198989366083676,9.734557659529308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,11.2,0.6,27.736083058993135,2.899052495559582e-10,0.4274971487134408,1.0253513140647272,8.244680743783573e-09,1.6443386834894522e-05,0.15064539155390194,9.755543360284392,0.0,0.0,0.0,-1.8559427879942911,-1.8559427879942911,-0.006940024324642184,-0.0013445021069348195,-0.00888535486944347,0.0
release_sumanchor,2,11.2,0.6,27.736083058993135,2.899052495559582e-10,0.4274971487134408,1.1209311169338076,9.013222168951719e-09,1.5872868954190795e-05,0.11107718048363209,10.383262716687643,0.0,0.0,0.0,-1.7668183929613421,-1.7668183929613421,-0.042252107928257364,-0.04091271317720467,-0.31358875020036886,0.0
release_eftsumanchor,2,11.2,0.6,27.736083058993135,2.899052495559582e-10,0.4274971487134408,0.9417309720886612,7.572303370465896e-09,1.5872868954190795e-05,0.11107718048363209,10.383262716687643,0.0,0.0,0.0,-1.9410137247474464,-1.9410137247474464,-0.042252107928257364,-0.04091271317720467,-0.31358875020036886,0.0
release_fullsumanchor,2,11.2,0.6,27.736083058993135,2.899052495559582e-10,0.4274971487134408,5.206092981349231,4.1861334710268136e-08,1.5872868954190795e-05,0.11107718048363209,10.383262716687643,0.0,0.0,0.0,-0.231148420456469,-0.23114842045646913,-0.042252107928257364,-0.04091271317720467,-0.31358875020036886,0.0
release_fullwidthrefamp,2,11.2,0.6,27.736083058993135,2.899052495559582e-10,0.4274971487134408,5.206092981349231,4.1861334710268136e-08,1.5872868954190795e-05,0.11257176037703868,10.35919670111673,0.0,0.0,0.0,-0.231148420456469,-0.23114842045646913,-0.042252107928257364,-0.039418133283798076,-0.3002231412523507,0.0
tailm2_detlin,2,11.2,0.6,27.736083058993135,2.899052495559582e-10,0.4274971487134408,3.4432166632834864,2.7686337093489133e-08,1.5872868954190795e-05,0.11107718048363209,10.383262716687643,0.0,0.0,0.0,-0.6445719762803852,-0.6445719762803852,-0.042252107928257364,-0.04091271317720467,-0.31358875020036886,0.0
