alpha,taper,boost_peak,boost_center_D,boost_sigma_D,D60_D4p814_max_abs_delta_mu,D60_D5p627_max_abs_delta_mu,D60_D6p712_max_abs_delta_mu,D60_guard_D6p169_max_abs_delta_mu,D60_guard_D6p441_max_abs_delta_mu,D21_guard_D4p0_max_abs_delta_mu,D21_guard_D6p4_max_abs_delta_mu,D21_guard_D8p0_max_abs_delta_mu,hotspot_objective,guard60_objective,guard21_objective,joint_objective
0.8,0.0175,0.15,5.9,0.15,8.931949834886861,1.0132548061947446,7.368335908510588,1.7659098774251163,23.947891961538552,0.9660217762170884,9.28475804917877,0.32239425289512535,8.931949834886861,23.947891961538552,9.28475804917877,23.947891961538552
0.79,0.015,0.3,5.9,0.2,8.920834936426452,4.340396813644212,7.341665059088012,9.79772604322072,23.950013410982216,0.9824516702863337,8.644956712196517,0.32228830613774617,8.920834936426452,23.950013410982216,8.644956712196517,23.950013410982216
0.8,0.0175,0.3,5.9,0.15,8.931949834887526,0.9117801381215642,7.368336115552825,2.238734541544048,23.982922552293537,0.9660217762170884,9.212431745395207,0.32239425289512535,8.931949834887526,23.982922552293537,9.212431745395207,23.982922552293537
0.8,0.015,0.0,5.9,0.1,8.931785240463075,3.0160531425624626,7.37310964002128,5.3348057157625135,24.29666907258764,0.9660219028718817,9.044876986167708,0.3223942537088096,8.931785240463075,24.29666907258764,9.044876986167708,24.29666907258764
0.8,0.015,0.0,5.9,0.15,8.931785240463075,3.0160531425624626,7.37310964002128,5.3348057157625135,24.29666907258764,0.9660219028718817,9.044876986167708,0.3223942537088096,8.931785240463075,24.29666907258764,9.044876986167708,24.29666907258764
0.8,0.015,0.0,5.9,0.2,8.931785240463075,3.0160531425624626,7.37310964002128,5.3348057157625135,24.29666907258764,0.9660219028718817,9.044876986167708,0.3223942537088096,8.931785240463075,24.29666907258764,9.044876986167708,24.29666907258764
0.8,0.015,0.15,5.9,0.1,8.931785240463075,2.7874840505244975,7.37310964002128,4.843894024623481,24.296679540030276,0.9660219028718817,9.044806984782547,0.3223942537088096,8.931785240463075,24.296679540030276,9.044806984782547,24.296679540030276
0.8,0.015,0.3,5.9,0.1,8.931785240463075,2.5578753165182704,7.373109640021287,4.3495664816718715,24.296690007474417,0.9660219028718817,9.044736983300986,0.3223942537088096,8.931785240463075,24.296690007474417,9.044736983300986,24.296690007474417
0.8,0.015,0.15,5.9,0.15,8.931785240463736,1.1763920631814102,7.373109847097407,1.5590500222723023,24.331871403131977,0.9660219028718817,8.97220777186783,0.3223942537088096,8.931785240463736,24.331871403131977,8.97220777186783,24.331871403131977
0.79,0.0125,0.3,5.9,0.2,8.920670432719035,4.158595309250167,7.346434631168254,10.036961309436421,24.334004302856705,0.9824517960026542,8.328454101233312,0.32228830695147304,8.920670432719035,24.334004302856705,8.328454101233312,24.334004302856705
0.8,0.015,0.3,5.9,0.15,8.9317852404644,0.7418265802375998,7.373110054173537,2.456867247403707,24.367091067499707,0.9660219028718817,8.89943467676349,0.3223942537088096,8.9317852404644,24.367091067499707,8.89943467676349,24.367091067499707
0.8,0.0175,0.15,5.9,0.2,8.931949899137543,1.0346948550582553,7.368461328552932,2.344914174290608,24.51582676622734,0.9660217762170884,8.530043630650724,0.32239425289512535,8.931949899137543,24.51582676622734,8.530043630650724,24.51582676622734
0.8,0.0125,0.0,5.9,0.1,8.931620647383312,3.1724336583089325,7.3778843601553845,5.1379061269939115,24.682530998803962,0.9660220295266679,8.730844858252397,0.32239425452249293,8.931620647383312,24.682530998803962,8.730844858252397,24.682530998803962
0.8,0.0125,0.0,5.9,0.15,8.931620647383312,3.1724336583089325,7.3778843601553845,5.1379061269939115,24.682530998803962,0.9660220295266679,8.730844858252397,0.32239425452249293,8.931620647383312,24.682530998803962,8.730844858252397,24.682530998803962
0.8,0.0125,0.0,5.9,0.2,8.931620647383312,3.1724336583089325,7.3778843601553845,5.1379061269939115,24.682530998803962,0.9660220295266679,8.730844858252397,0.32239425452249293,8.931620647383312,24.682530998803962,8.730844858252397,24.682530998803962
0.8,0.0125,0.15,5.9,0.1,8.931620647383312,2.9445304326285537,7.3778843601553845,4.6456243731138045,24.682541522743428,0.9660220295266679,8.730774424437946,0.32239425452249293,8.931620647383312,24.682541522743428,8.730774424437946,24.682541522743428
0.8,0.0125,0.3,5.9,0.1,8.931620647383312,2.715675102944644,7.377884360155392,4.1499172342782344,24.6825520466844,0.9660220295266679,8.730703990526514,0.32239425452249293,8.931620647383312,24.6825520466844,8.730703990526514,24.6825520466844
0.8,0.0125,0.15,5.9,0.15,8.931620647383973,1.338965595744753,7.377884567265415,1.3516128515140906,24.71792332990696,0.9660220295266679,8.65772673432297,0.32239425452249293,8.931620647383973,24.71792332990696,8.65772673432297,24.71792332990696
0.8,0.0125,0.3,5.9,0.15,8.931620647384637,0.5724603147965013,7.3778847743754525,2.6756089179103526,24.753333088390654,0.9660220295266679,8.5845040878718,0.32239425452249293,8.931620647384637,24.753333088390654,8.5845040878718,24.753333088390654
0.8,0.015,0.15,5.9,0.2,8.931785304713895,0.8643165524071392,7.37323528767331,2.5633433035697806,24.90287157106504,0.9660219028718817,8.212831151150162,0.3223942537088096,8.931785304713895,24.90287157106504,8.212831151150162,24.90287157106504
0.8,0.0175,0.3,5.9,0.2,8.93194996338887,5.262400583817907,7.368586956178746,11.06444221543019,25.123887608135227,0.9660217762170884,7.689571274729204,0.32239425289512535,8.93194996338887,25.123887608135227,7.689571274729204,25.123887608135227
0.8,0.0125,0.15,5.9,0.2,8.931620711633585,0.6945270099492191,7.378010028378238,2.782382225026012,25.29200540603231,0.9660220295266679,7.893659110946672,0.32239425452249293,8.931620711633585,25.29200540603231,7.893659110946672,25.29200540603231
0.8,0.015,0.3,5.9,0.2,8.931785368964697,5.0774129981599145,7.373360935866664,11.307213793926621,25.514214351920252,0.9660219028718817,7.367166828622636,0.3223942537088096,8.931785368964697,25.514214351920252,7.367166828622636,25.514214351920252
0.8,0.0125,0.3,5.9,0.2,8.931620775883882,4.893064656613291,7.378135697142511,11.550663121814225,25.906647839725515,0.9660220295266679,7.042770748756745,0.32239425452249293,8.931620775883882,25.906647839725515,7.042770748756745,25.906647839725515
