alpha_center,taper,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.8125,0.0,13.600000000000001,2.0,0.000117399912108865,0.00017791398867422563,-6.051407656536063e-05,-0.4157140650663865,0.0
0.8125,0.01,13.600000000000001,2.0,0.000117399912108865,0.00017791398867422563,-6.051407656536063e-05,-0.4157140650663865,0.0
0.8125,0.02,13.600000000000001,2.0,0.000117399912108865,0.00017791398867422563,-6.051407656536063e-05,-0.4157140650663865,0.0
0.8125,0.03,13.600000000000001,2.0,0.000117399912108865,0.00017791398867422563,-6.051407656536063e-05,-0.4157140650663865,0.0
0.8125,0.04,13.600000000000001,2.0,0.000117399912108865,0.00017791398867422563,-6.051407656536063e-05,-0.4157140650663865,0.0
0.825,0.0,13.600000000000001,2.0,0.0001173999147511643,0.00017791398867422563,-6.051407392306134e-05,-0.4157140425595616,0.0
0.825,0.01,13.600000000000001,2.0,0.0001173999147511643,0.00017791398867422563,-6.051407392306134e-05,-0.4157140425595616,0.0
0.825,0.02,13.600000000000001,2.0,0.0001173999147511643,0.00017791398867422563,-6.051407392306134e-05,-0.4157140425595616,0.0
0.825,0.03,13.600000000000001,2.0,0.0001173999147511643,0.00017791398867422563,-6.051407392306134e-05,-0.4157140425595616,0.0
0.825,0.04,13.600000000000001,2.0,0.0001173999147511643,0.00017791398867422563,-6.051407392306134e-05,-0.4157140425595616,0.0
0.8,0.0,13.600000000000001,4.0,0.00011740118981367554,0.00017791592898015385,-6.051473916647831e-05,-0.4157140875769994,0.0
0.8,0.01,13.600000000000001,4.0,0.00011740118981367554,0.00017791592898015385,-6.051473916647831e-05,-0.4157140875769994,0.0
0.8,0.02,13.600000000000001,4.0,0.00011740118981367554,0.00017791592898015385,-6.051473916647831e-05,-0.4157140875769994,0.0
0.8,0.03,13.600000000000001,4.0,0.00011740118981367554,0.00017791592898015385,-6.051473916647831e-05,-0.4157140875769994,0.0
0.8,0.04,13.600000000000001,4.0,0.00011740118981367554,0.00017791592898015385,-6.051473916647831e-05,-0.4157140875769994,0.0
0.8125,0.0,13.600000000000001,4.0,0.00011740119245603139,0.00017791592898015385,-6.051473652412246e-05,-0.41571406506993785,0.0
0.8125,0.01,13.600000000000001,4.0,0.00011740119245603139,0.00017791592898015385,-6.051473652412246e-05,-0.41571406506993785,0.0
0.8125,0.02,13.600000000000001,4.0,0.00011740119245603139,0.00017791592898015385,-6.051473652412246e-05,-0.41571406506993785,0.0
0.8125,0.03,13.600000000000001,4.0,0.00011740119245603139,0.00017791592898015385,-6.051473652412246e-05,-0.41571406506993785,0.0
0.8125,0.04,13.600000000000001,4.0,0.00011740119245603139,0.00017791592898015385,-6.051473652412246e-05,-0.41571406506993785,0.0
0.825,0.0,13.600000000000001,4.0,0.00011740119509838727,0.00017791592898015385,-6.051473388176658e-05,-0.4157140425628763,0.0
0.825,0.01,13.600000000000001,4.0,0.00011740119509838727,0.00017791592898015385,-6.051473388176658e-05,-0.4157140425628763,0.0
0.825,0.02,13.600000000000001,4.0,0.00011740119509838727,0.00017791592898015385,-6.051473388176658e-05,-0.4157140425628763,0.0
0.825,0.03,13.600000000000001,4.0,0.00011740119509838727,0.00017791592898015385,-6.051473388176658e-05,-0.4157140425628763,0.0
0.825,0.04,13.600000000000001,4.0,0.00011740119509838727,0.00017791592898015385,-6.051473388176658e-05,-0.4157140425628763,0.0
0.8,0.0,14.4,0.2,2.50301977390623e-05,4.388102718529242e-05,-1.8850829446230118e-05,-0.5613990386010818,0.0
0.8,0.01,14.4,0.2,2.50301977390623e-05,4.388102718529242e-05,-1.8850829446230118e-05,-0.5613990386010818,0.0
0.8,0.02,14.4,0.2,2.50301977390623e-05,4.388102718529242e-05,-1.8850829446230118e-05,-0.5613990386010818,0.0
0.8,0.03,14.4,0.2,2.50301977390623e-05,4.388102718529242e-05,-1.8850829446230118e-05,-0.5613990386010818,0.0
0.8,0.04,14.4,0.2,2.50301977390623e-05,4.388102718529242e-05,-1.8850829446230118e-05,-0.5613990386010818,0.0
0.8125,0.0,14.4,0.2,2.50301981981242e-05,4.388102718529242e-05,-1.885082898716822e-05,-0.5613990202607595,0.0
0.8125,0.01,14.4,0.2,2.50301981981242e-05,4.388102718529242e-05,-1.885082898716822e-05,-0.5613990202607595,0.0
0.8125,0.02,14.4,0.2,2.50301981981242e-05,4.388102718529242e-05,-1.885082898716822e-05,-0.5613990202607595,0.0
0.8125,0.03,14.4,0.2,2.50301981981242e-05,4.388102718529242e-05,-1.885082898716822e-05,-0.5613990202607595,0.0
0.8125,0.04,14.4,0.2,2.50301981981242e-05,4.388102718529242e-05,-1.885082898716822e-05,-0.5613990202607595,0.0
0.825,0.0,14.4,0.2,2.5030198657186102e-05,4.388102718529242e-05,-1.8850828528106315e-05,-0.5613990019204375,0.0
0.825,0.01,14.4,0.2,2.5030198657186102e-05,4.388102718529242e-05,-1.8850828528106315e-05,-0.5613990019204375,0.0
0.825,0.02,14.4,0.2,2.5030198657186102e-05,4.388102718529242e-05,-1.8850828528106315e-05,-0.5613990019204375,0.0
0.825,0.03,14.4,0.2,2.5030198657186102e-05,4.388102718529242e-05,-1.8850828528106315e-05,-0.5613990019204375,0.0
0.825,0.04,14.4,0.2,2.5030198657186102e-05,4.388102718529242e-05,-1.8850828528106315e-05,-0.5613990019204375,0.0
0.8,0.0,14.4,0.6,2.5033501847716695e-05,4.388681968520829e-05,-1.8853317837491597e-05,-0.5613990383613096,0.0
0.8,0.01,14.4,0.6,2.5033501847716695e-05,4.388681968520829e-05,-1.8853317837491597e-05,-0.5613990383613096,0.0
0.8,0.02,14.4,0.6,2.5033501847716695e-05,4.388681968520829e-05,-1.8853317837491597e-05,-0.5613990383613096,0.0
0.8,0.03,14.4,0.6,2.5033501847716695e-05,4.388681968520829e-05,-1.8853317837491597e-05,-0.5613990383613096,0.0
0.8,0.04,14.4,0.6,2.5033501847716695e-05,4.388681968520829e-05,-1.8853317837491597e-05,-0.5613990383613096,0.0
0.8125,0.0,14.4,0.6,2.5033502306464044e-05,4.388681968520829e-05,-1.8853317378744248e-05,-0.5613990200359731,0.0
0.8125,0.01,14.4,0.6,2.5033502306464044e-05,4.388681968520829e-05,-1.8853317378744248e-05,-0.5613990200359731,0.0
0.8125,0.02,14.4,0.6,2.5033502306464044e-05,4.388681968520829e-05,-1.8853317378744248e-05,-0.5613990200359731,0.0
0.8125,0.03,14.4,0.6,2.5033502306464044e-05,4.388681968520829e-05,-1.8853317378744248e-05,-0.5613990200359731,0.0
0.8125,0.04,14.4,0.6,2.5033502306464044e-05,4.388681968520829e-05,-1.8853317378744248e-05,-0.5613990200359731,0.0
0.825,0.0,14.4,0.6,2.5033502765211403e-05,4.388681968520829e-05,-1.885331691999689e-05,-0.5613990017106366,0.0
0.825,0.01,14.4,0.6,2.5033502765211403e-05,4.388681968520829e-05,-1.885331691999689e-05,-0.5613990017106366,0.0
0.825,0.02,14.4,0.6,2.5033502765211403e-05,4.388681968520829e-05,-1.885331691999689e-05,-0.5613990017106366,0.0
0.825,0.03,14.4,0.6,2.5033502765211403e-05,4.388681968520829e-05,-1.885331691999689e-05,-0.5613990017106366,0.0
0.825,0.04,14.4,0.6,2.5033502765211403e-05,4.388681968520829e-05,-1.885331691999689e-05,-0.5613990017106366,0.0
0.8,0.0,14.4,1.0,2.503182771175007e-05,4.38838847221752e-05,-1.885205701042513e-05,-0.5613990384530507,0.0
0.8,0.01,14.4,1.0,2.503182771175007e-05,4.38838847221752e-05,-1.885205701042513e-05,-0.5613990384530507,0.0
0.8,0.02,14.4,1.0,2.503182771175007e-05,4.38838847221752e-05,-1.885205701042513e-05,-0.5613990384530507,0.0
0.8,0.03,14.4,1.0,2.503182771175007e-05,4.38838847221752e-05,-1.885205701042513e-05,-0.5613990384530507,0.0
0.8,0.04,14.4,1.0,2.503182771175007e-05,4.38838847221752e-05,-1.885205701042513e-05,-0.5613990384530507,0.0
0.8125,0.0,14.4,1.0,2.5031828170610267e-05,4.38838847221752e-05,-1.8852056551564933e-05,-0.5613990201219805,0.0
0.8125,0.01,14.4,1.0,2.5031828170610267e-05,4.38838847221752e-05,-1.8852056551564933e-05,-0.5613990201219805,0.0
0.8125,0.02,14.4,1.0,2.5031828170610267e-05,4.38838847221752e-05,-1.8852056551564933e-05,-0.5613990201219805,0.0
0.8125,0.03,14.4,1.0,2.5031828170610267e-05,4.38838847221752e-05,-1.8852056551564933e-05,-0.5613990201219805,0.0
0.8125,0.04,14.4,1.0,2.5031828170610267e-05,4.38838847221752e-05,-1.8852056551564933e-05,-0.5613990201219805,0.0
0.825,0.0,14.4,1.0,2.5031828629470474e-05,4.38838847221752e-05,-1.8852056092704725e-05,-0.5613990017909102,0.0
0.825,0.01,14.4,1.0,2.5031828629470474e-05,4.38838847221752e-05,-1.8852056092704725e-05,-0.5613990017909102,0.0
0.825,0.02,14.4,1.0,2.5031828629470474e-05,4.38838847221752e-05,-1.8852056092704725e-05,-0.5613990017909102,0.0
0.825,0.03,14.4,1.0,2.5031828629470474e-05,4.38838847221752e-05,-1.8852056092704725e-05,-0.5613990017909102,0.0
0.825,0.04,14.4,1.0,2.5031828629470474e-05,4.38838847221752e-05,-1.8852056092704725e-05,-0.5613990017909102,0.0
0.8,0.0,14.4,2.0,2.502876824956503e-05,4.387852110563228e-05,-1.884975285606725e-05,-0.5613990384172027,0.0
0.8,0.01,14.4,2.0,2.502876824956503e-05,4.387852110563228e-05,-1.884975285606725e-05,-0.5613990384172027,0.0
0.8,0.02,14.4,2.0,2.502876824956503e-05,4.387852110563228e-05,-1.884975285606725e-05,-0.5613990384172027,0.0
0.8,0.03,14.4,2.0,2.502876824956503e-05,4.387852110563228e-05,-1.884975285606725e-05,-0.5613990384172027,0.0
0.8,0.04,14.4,2.0,2.502876824956503e-05,4.387852110563228e-05,-1.884975285606725e-05,-0.5613990384172027,0.0
0.8125,0.0,14.4,2.0,2.502876870831307e-05,4.387852110563228e-05,-1.884975239731921e-05,-0.5613990200883727,0.0
0.8125,0.01,14.4,2.0,2.502876870831307e-05,4.387852110563228e-05,-1.884975239731921e-05,-0.5613990200883727,0.0
0.8125,0.02,14.4,2.0,2.502876870831307e-05,4.387852110563228e-05,-1.884975239731921e-05,-0.5613990200883727,0.0
0.8125,0.03,14.4,2.0,2.502876870831307e-05,4.387852110563228e-05,-1.884975239731921e-05,-0.5613990200883727,0.0
0.8125,0.04,14.4,2.0,2.502876870831307e-05,4.387852110563228e-05,-1.884975239731921e-05,-0.5613990200883727,0.0
0.825,0.0,14.4,2.0,2.5028769167061113e-05,4.387852110563228e-05,-1.8849751938571167e-05,-0.561399001759543,0.0
0.825,0.01,14.4,2.0,2.5028769167061113e-05,4.387852110563228e-05,-1.8849751938571167e-05,-0.561399001759543,0.0
0.825,0.02,14.4,2.0,2.5028769167061113e-05,4.387852110563228e-05,-1.8849751938571167e-05,-0.561399001759543,0.0
0.825,0.03,14.4,2.0,2.5028769167061113e-05,4.387852110563228e-05,-1.8849751938571167e-05,-0.561399001759543,0.0
0.825,0.04,14.4,2.0,2.5028769167061113e-05,4.387852110563228e-05,-1.8849751938571167e-05,-0.561399001759543,0.0
0.8,0.0,14.4,4.0,2.503241153410884e-05,4.3884908233323525e-05,-1.8852496699214685e-05,-0.5613990384181269,0.0
0.8,0.01,14.4,4.0,2.503241153410884e-05,4.3884908233323525e-05,-1.8852496699214685e-05,-0.5613990384181269,0.0
0.8,0.02,14.4,4.0,2.503241153410884e-05,4.3884908233323525e-05,-1.8852496699214685e-05,-0.5613990384181269,0.0
0.8,0.03,14.4,4.0,2.503241153410884e-05,4.3884908233323525e-05,-1.8852496699214685e-05,-0.5613990384181269,0.0
0.8,0.04,14.4,4.0,2.503241153410884e-05,4.3884908233323525e-05,-1.8852496699214685e-05,-0.5613990384181269,0.0
0.8125,0.0,14.4,4.0,2.50324119929251e-05,4.3884908233323525e-05,-1.8852496240398425e-05,-0.5613990200892395,0.0
0.8125,0.01,14.4,4.0,2.50324119929251e-05,4.3884908233323525e-05,-1.8852496240398425e-05,-0.5613990200892395,0.0
0.8125,0.02,14.4,4.0,2.50324119929251e-05,4.3884908233323525e-05,-1.8852496240398425e-05,-0.5613990200892395,0.0
0.8125,0.03,14.4,4.0,2.50324119929251e-05,4.3884908233323525e-05,-1.8852496240398425e-05,-0.5613990200892395,0.0
0.8125,0.04,14.4,4.0,2.50324119929251e-05,4.3884908233323525e-05,-1.8852496240398425e-05,-0.5613990200892395,0.0
0.825,0.0,14.4,4.0,2.503241245174137e-05,4.3884908233323525e-05,-1.8852495781582155e-05,-0.5613990017603518,0.0
0.825,0.01,14.4,4.0,2.503241245174137e-05,4.3884908233323525e-05,-1.8852495781582155e-05,-0.5613990017603518,0.0
0.825,0.02,14.4,4.0,2.503241245174137e-05,4.3884908233323525e-05,-1.8852495781582155e-05,-0.5613990017603518,0.0
0.825,0.03,14.4,4.0,2.503241245174137e-05,4.3884908233323525e-05,-1.8852495781582155e-05,-0.5613990017603518,0.0
0.825,0.04,14.4,4.0,2.503241245174137e-05,4.3884908233323525e-05,-1.8852495781582155e-05,-0.5613990017603518,0.0
0.8,0.0,15.200000000000001,0.2,8.463064284564239e-06,1.2073793845658798e-05,-3.6107295610945585e-06,-0.3553259893773904,0.0
0.8,0.01,15.200000000000001,0.2,8.463064284564239e-06,1.2073793845658798e-05,-3.6107295610945585e-06,-0.3553259893773904,0.0
0.8,0.02,15.200000000000001,0.2,8.463064284564239e-06,1.2073793845658798e-05,-3.6107295610945585e-06,-0.3553259893773904,0.0
0.8,0.03,15.200000000000001,0.2,8.463064284564239e-06,1.2073793845658798e-05,-3.6107295610945585e-06,-0.3553259893773904,0.0
0.8,0.04,15.200000000000001,0.2,8.463064284564239e-06,1.2073793845658798e-05,-3.6107295610945585e-06,-0.3553259893773904,0.0
0.8125,0.0,15.200000000000001,0.2,8.463064417326394e-06,1.2073793845658798e-05,-3.6107294283324033e-06,-0.3553259736901464,0.0
0.8125,0.01,15.200000000000001,0.2,8.463064417326394e-06,1.2073793845658798e-05,-3.6107294283324033e-06,-0.3553259736901464,0.0
0.8125,0.02,15.200000000000001,0.2,8.463064417326394e-06,1.2073793845658798e-05,-3.6107294283324033e-06,-0.3553259736901464,0.0
0.8125,0.03,15.200000000000001,0.2,8.463064417326394e-06,1.2073793845658798e-05,-3.6107294283324033e-06,-0.3553259736901464,0.0
0.8125,0.04,15.200000000000001,0.2,8.463064417326394e-06,1.2073793845658798e-05,-3.6107294283324033e-06,-0.3553259736901464,0.0
0.825,0.0,15.200000000000001,0.2,8.463064550088551e-06,1.2073793845658798e-05,-3.6107292955702464e-06,-0.35532595800290245,0.0
0.825,0.01,15.200000000000001,0.2,8.463064550088551e-06,1.2073793845658798e-05,-3.6107292955702464e-06,-0.35532595800290245,0.0
0.825,0.02,15.200000000000001,0.2,8.463064550088551e-06,1.2073793845658798e-05,-3.6107292955702464e-06,-0.35532595800290245,0.0
0.825,0.03,15.200000000000001,0.2,8.463064550088551e-06,1.2073793845658798e-05,-3.6107292955702464e-06,-0.35532595800290245,0.0
0.825,0.04,15.200000000000001,0.2,8.463064550088551e-06,1.2073793845658798e-05,-3.6107292955702464e-06,-0.35532595800290245,0.0
0.8,0.0,15.200000000000001,0.6,8.495057923874204e-06,1.2119437412083061e-05,-3.624379488208857e-06,-0.35532598773383434,0.0
0.8,0.01,15.200000000000001,0.6,8.495057923874204e-06,1.2119437412083061e-05,-3.624379488208857e-06,-0.35532598773383434,0.0
0.8,0.02,15.200000000000001,0.6,8.495057923874204e-06,1.2119437412083061e-05,-3.624379488208857e-06,-0.35532598773383434,0.0
0.8,0.03,15.200000000000001,0.6,8.495057923874204e-06,1.2119437412083061e-05,-3.624379488208857e-06,-0.35532598773383434,0.0
0.8,0.04,15.200000000000001,0.6,8.495057923874204e-06,1.2119437412083061e-05,-3.624379488208857e-06,-0.35532598773383434,0.0
0.8125,0.0,15.200000000000001,0.6,8.495058056265622e-06,1.2119437412083061e-05,-3.6243793558174395e-06,-0.35532597214931244,0.0
0.8125,0.01,15.200000000000001,0.6,8.495058056265622e-06,1.2119437412083061e-05,-3.6243793558174395e-06,-0.35532597214931244,0.0
0.8125,0.02,15.200000000000001,0.6,8.495058056265622e-06,1.2119437412083061e-05,-3.6243793558174395e-06,-0.35532597214931244,0.0
0.8125,0.03,15.200000000000001,0.6,8.495058056265622e-06,1.2119437412083061e-05,-3.6243793558174395e-06,-0.35532597214931244,0.0
0.8125,0.04,15.200000000000001,0.6,8.495058056265622e-06,1.2119437412083061e-05,-3.6243793558174395e-06,-0.35532597214931244,0.0
0.825,0.0,15.200000000000001,0.6,8.495058188657039e-06,1.2119437412083061e-05,-3.624379223426022e-06,-0.35532595656479077,0.0
0.825,0.01,15.200000000000001,0.6,8.495058188657039e-06,1.2119437412083061e-05,-3.624379223426022e-06,-0.35532595656479077,0.0
0.825,0.02,15.200000000000001,0.6,8.495058188657039e-06,1.2119437412083061e-05,-3.624379223426022e-06,-0.35532595656479077,0.0
0.825,0.03,15.200000000000001,0.6,8.495058188657039e-06,1.2119437412083061e-05,-3.624379223426022e-06,-0.35532595656479077,0.0
0.825,0.04,15.200000000000001,0.6,8.495058188657039e-06,1.2119437412083061e-05,-3.624379223426022e-06,-0.35532595656479077,0.0
0.8,0.0,15.200000000000001,1.0,8.500696131888631e-06,1.2127481132760393e-05,-3.6267850008717625e-06,-0.35532598738372295,0.0
0.8,0.01,15.200000000000001,1.0,8.500696131888631e-06,1.2127481132760393e-05,-3.6267850008717625e-06,-0.35532598738372295,0.0
0.8,0.02,15.200000000000001,1.0,8.500696131888631e-06,1.2127481132760393e-05,-3.6267850008717625e-06,-0.35532598738372295,0.0
0.8,0.03,15.200000000000001,1.0,8.500696131888631e-06,1.2127481132760393e-05,-3.6267850008717625e-06,-0.35532598738372295,0.0
0.8,0.04,15.200000000000001,1.0,8.500696131888631e-06,1.2127481132760393e-05,-3.6267850008717625e-06,-0.35532598738372295,0.0
0.8125,0.0,15.200000000000001,1.0,8.500696264181904e-06,1.2127481132760393e-05,-3.626784868578489e-06,-0.35532597182108316,0.0
0.8125,0.01,15.200000000000001,1.0,8.500696264181904e-06,1.2127481132760393e-05,-3.626784868578489e-06,-0.35532597182108316,0.0
0.8125,0.02,15.200000000000001,1.0,8.500696264181904e-06,1.2127481132760393e-05,-3.626784868578489e-06,-0.35532597182108316,0.0
0.8125,0.03,15.200000000000001,1.0,8.500696264181904e-06,1.2127481132760393e-05,-3.626784868578489e-06,-0.35532597182108316,0.0
0.8125,0.04,15.200000000000001,1.0,8.500696264181904e-06,1.2127481132760393e-05,-3.626784868578489e-06,-0.35532597182108316,0.0
0.825,0.0,15.200000000000001,1.0,8.50069639647518e-06,1.2127481132760393e-05,-3.626784736285214e-06,-0.3553259562584433,0.0
0.825,0.01,15.200000000000001,1.0,8.50069639647518e-06,1.2127481132760393e-05,-3.626784736285214e-06,-0.3553259562584433,0.0
0.825,0.02,15.200000000000001,1.0,8.50069639647518e-06,1.2127481132760393e-05,-3.626784736285214e-06,-0.3553259562584433,0.0
0.825,0.03,15.200000000000001,1.0,8.50069639647518e-06,1.2127481132760393e-05,-3.626784736285214e-06,-0.3553259562584433,0.0
0.825,0.04,15.200000000000001,1.0,8.50069639647518e-06,1.2127481132760393e-05,-3.626784736285214e-06,-0.3553259562584433,0.0
0.8,0.0,15.200000000000001,2.0,8.493358853560282e-06,1.21170134386253e-05,-3.623654585065018e-06,-0.3553259875531246,0.0
0.8,0.01,15.200000000000001,2.0,8.493358853560282e-06,1.21170134386253e-05,-3.623654585065018e-06,-0.3553259875531246,0.0
0.8,0.02,15.200000000000001,2.0,8.493358853560282e-06,1.21170134386253e-05,-3.623654585065018e-06,-0.3553259875531246,0.0
0.8,0.03,15.200000000000001,2.0,8.493358853560282e-06,1.21170134386253e-05,-3.623654585065018e-06,-0.3553259875531246,0.0
0.8,0.04,15.200000000000001,2.0,8.493358853560282e-06,1.21170134386253e-05,-3.623654585065018e-06,-0.3553259875531246,0.0
0.8125,0.0,15.200000000000001,2.0,8.493358985829293e-06,1.21170134386253e-05,-3.623654452796007e-06,-0.355325971979897,0.0
0.8125,0.01,15.200000000000001,2.0,8.493358985829293e-06,1.21170134386253e-05,-3.623654452796007e-06,-0.355325971979897,0.0
0.8125,0.02,15.200000000000001,2.0,8.493358985829293e-06,1.21170134386253e-05,-3.623654452796007e-06,-0.355325971979897,0.0
0.8125,0.03,15.200000000000001,2.0,8.493358985829293e-06,1.21170134386253e-05,-3.623654452796007e-06,-0.355325971979897,0.0
0.8125,0.04,15.200000000000001,2.0,8.493358985829293e-06,1.21170134386253e-05,-3.623654452796007e-06,-0.355325971979897,0.0
0.825,0.0,15.200000000000001,2.0,8.493359118098304e-06,1.21170134386253e-05,-3.623654320526996e-06,-0.35532595640666975,0.0
0.825,0.01,15.200000000000001,2.0,8.493359118098304e-06,1.21170134386253e-05,-3.623654320526996e-06,-0.35532595640666975,0.0
0.825,0.02,15.200000000000001,2.0,8.493359118098304e-06,1.21170134386253e-05,-3.623654320526996e-06,-0.35532595640666975,0.0
0.825,0.03,15.200000000000001,2.0,8.493359118098304e-06,1.21170134386253e-05,-3.623654320526996e-06,-0.35532595640666975,0.0
0.825,0.04,15.200000000000001,2.0,8.493359118098304e-06,1.21170134386253e-05,-3.623654320526996e-06,-0.35532595640666975,0.0
0.8,0.0,15.200000000000001,4.0,8.493260144124366e-06,1.2116872615226714e-05,-3.6236124711023474e-06,-0.35532598755217554,0.0
0.8,0.01,15.200000000000001,4.0,8.493260144124366e-06,1.2116872615226714e-05,-3.6236124711023474e-06,-0.35532598755217554,0.0
0.8,0.02,15.200000000000001,4.0,8.493260144124366e-06,1.2116872615226714e-05,-3.6236124711023474e-06,-0.35532598755217554,0.0
0.8,0.03,15.200000000000001,4.0,8.493260144124366e-06,1.2116872615226714e-05,-3.6236124711023474e-06,-0.35532598755217554,0.0
0.8,0.04,15.200000000000001,4.0,8.493260144124366e-06,1.2116872615226714e-05,-3.6236124711023474e-06,-0.35532598755217554,0.0
0.8125,0.0,15.200000000000001,4.0,8.493260276391336e-06,1.2116872615226714e-05,-3.6236123388353778e-06,-0.3553259719790075,0.0
0.8125,0.01,15.200000000000001,4.0,8.493260276391336e-06,1.2116872615226714e-05,-3.6236123388353778e-06,-0.3553259719790075,0.0
0.8125,0.02,15.200000000000001,4.0,8.493260276391336e-06,1.2116872615226714e-05,-3.6236123388353778e-06,-0.3553259719790075,0.0
0.8125,0.03,15.200000000000001,4.0,8.493260276391336e-06,1.2116872615226714e-05,-3.6236123388353778e-06,-0.3553259719790075,0.0
0.8125,0.04,15.200000000000001,4.0,8.493260276391336e-06,1.2116872615226714e-05,-3.6236123388353778e-06,-0.3553259719790075,0.0
0.825,0.0,15.200000000000001,4.0,8.493260408658306e-06,1.2116872615226714e-05,-3.623612206568408e-06,-0.35532595640583947,0.0
0.825,0.01,15.200000000000001,4.0,8.493260408658306e-06,1.2116872615226714e-05,-3.623612206568408e-06,-0.35532595640583947,0.0
0.825,0.02,15.200000000000001,4.0,8.493260408658306e-06,1.2116872615226714e-05,-3.623612206568408e-06,-0.35532595640583947,0.0
0.825,0.03,15.200000000000001,4.0,8.493260408658306e-06,1.2116872615226714e-05,-3.623612206568408e-06,-0.35532595640583947,0.0
0.825,0.04,15.200000000000001,4.0,8.493260408658306e-06,1.2116872615226714e-05,-3.623612206568408e-06,-0.35532595640583947,0.0
0.8,0.0,16.0,0.2,1.427038008870903e-06,1.7697402042259256e-06,-3.4270219535502257e-07,-0.21523178489073913,0.0
0.8,0.01,16.0,0.2,1.427038008870903e-06,1.7697402042259256e-06,-3.4270219535502257e-07,-0.21523178489073913,0.0
0.8,0.02,16.0,0.2,1.427038008870903e-06,1.7697402042259256e-06,-3.4270219535502257e-07,-0.21523178489073913,0.0
0.8,0.03,16.0,0.2,1.427038008870903e-06,1.7697402042259256e-06,-3.4270219535502257e-07,-0.21523178489073913,0.0
0.8,0.04,16.0,0.2,1.427038008870903e-06,1.7697402042259256e-06,-3.4270219535502257e-07,-0.21523178489073913,0.0
0.8125,0.0,16.0,0.2,1.4270380172642014e-06,1.7697402042259256e-06,-3.427021869617242e-07,-0.21523177900911686,0.0
0.8125,0.01,16.0,0.2,1.4270380172642014e-06,1.7697402042259256e-06,-3.427021869617242e-07,-0.21523177900911686,0.0
0.8125,0.02,16.0,0.2,1.4270380172642014e-06,1.7697402042259256e-06,-3.427021869617242e-07,-0.21523177900911686,0.0
0.8125,0.03,16.0,0.2,1.4270380172642014e-06,1.7697402042259256e-06,-3.427021869617242e-07,-0.21523177900911686,0.0
0.8125,0.04,16.0,0.2,1.4270380172642014e-06,1.7697402042259256e-06,-3.427021869617242e-07,-0.21523177900911686,0.0
0.825,0.0,16.0,0.2,1.4270380256574998e-06,1.7697402042259256e-06,-3.427021785684258e-07,-0.21523177312749478,0.0
0.825,0.01,16.0,0.2,1.4270380256574998e-06,1.7697402042259256e-06,-3.427021785684258e-07,-0.21523177312749478,0.0
0.825,0.02,16.0,0.2,1.4270380256574998e-06,1.7697402042259256e-06,-3.427021785684258e-07,-0.21523177312749478,0.0
0.825,0.03,16.0,0.2,1.4270380256574998e-06,1.7697402042259256e-06,-3.427021785684258e-07,-0.21523177312749478,0.0
0.825,0.04,16.0,0.2,1.4270380256574998e-06,1.7697402042259256e-06,-3.427021785684258e-07,-0.21523177312749478,0.0
0.8,0.0,16.0,0.6,1.4205226779791324e-06,1.7616602211062387e-06,-3.411375431271063e-07,-0.21523178489080796,0.0
0.8,0.01,16.0,0.6,1.4205226779791324e-06,1.7616602211062387e-06,-3.411375431271063e-07,-0.21523178489080796,0.0
0.8,0.02,16.0,0.6,1.4205226779791324e-06,1.7616602211062387e-06,-3.411375431271063e-07,-0.21523178489080796,0.0
0.8,0.03,16.0,0.6,1.4205226779791324e-06,1.7616602211062387e-06,-3.411375431271063e-07,-0.21523178489080796,0.0
0.8,0.04,16.0,0.6,1.4205226779791324e-06,1.7616602211062387e-06,-3.411375431271063e-07,-0.21523178489080796,0.0
0.8125,0.0,16.0,0.6,1.420522686334116e-06,1.7616602211062387e-06,-3.411375347721226e-07,-0.21523177900918158,0.0
0.8125,0.01,16.0,0.6,1.420522686334116e-06,1.7616602211062387e-06,-3.411375347721226e-07,-0.21523177900918158,0.0
0.8125,0.02,16.0,0.6,1.420522686334116e-06,1.7616602211062387e-06,-3.411375347721226e-07,-0.21523177900918158,0.0
0.8125,0.03,16.0,0.6,1.420522686334116e-06,1.7616602211062387e-06,-3.411375347721226e-07,-0.21523177900918158,0.0
0.8125,0.04,16.0,0.6,1.420522686334116e-06,1.7616602211062387e-06,-3.411375347721226e-07,-0.21523177900918158,0.0
0.825,0.0,16.0,0.6,1.4205226946890998e-06,1.7616602211062387e-06,-3.411375264171389e-07,-0.2152317731275552,0.0
0.825,0.01,16.0,0.6,1.4205226946890998e-06,1.7616602211062387e-06,-3.411375264171389e-07,-0.2152317731275552,0.0
0.825,0.02,16.0,0.6,1.4205226946890998e-06,1.7616602211062387e-06,-3.411375264171389e-07,-0.2152317731275552,0.0
0.825,0.03,16.0,0.6,1.4205226946890998e-06,1.7616602211062387e-06,-3.411375264171389e-07,-0.2152317731275552,0.0
0.825,0.04,16.0,0.6,1.4205226946890998e-06,1.7616602211062387e-06,-3.411375264171389e-07,-0.2152317731275552,0.0
0.8,0.0,16.0,1.0,1.4231168956726538e-06,1.7648774383927655e-06,-3.417605427201117e-07,-0.21523178489078043,0.0
0.8,0.01,16.0,1.0,1.4231168956726538e-06,1.7648774383927655e-06,-3.417605427201117e-07,-0.21523178489078043,0.0
