peak,sigma_D,D,eta,mu_mumu_ref,mu_mumu_cur,mu_mumu_new,delta_mu_new,scalar_mu_factor,acceptance_mismatch_new
0.25,0.08,20.0,0.39,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,0.5800000000000001,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,0.77,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,0.96,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,1.15,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,1.34,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,1.53,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,1.72,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,1.91,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,2.1,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,2.29,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,2.4800000000000004,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,2.6700000000000004,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,2.8600000000000003,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,3.0500000000000003,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,3.24,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,3.43,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,3.62,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,3.81,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.08,20.0,4.0,7.206267661724628e-08,5.0711230916754867e-08,5.0711230916754867e-08,-2.1351445700491413e-08,1.0,0.0
0.25,0.12,4.0,0.2,1.4310506046852982,2.143139046190954,2.143139046190954,0.7120884415056556,1.0,0.0
0.25,0.12,4.0,0.39,1.452803741113559,2.175585340399216,2.175585340399216,0.7227815992856568,1.0,0.0
0.25,0.12,4.0,0.5800000000000001,1.474712679500188,2.2084513604961113,2.2084513604961113,0.7337386809959234,1.0,1.0
0.25,0.12,4.0,0.77,1.4967745916612445,2.241374870092245,2.241374870092245,0.7446002784310004,1.0,1.0
0.25,0.12,4.0,0.96,1.5189865762230756,2.2746757735136716,2.2746757735136716,0.7556891972905959,1.0,1.0
0.25,0.12,4.0,1.15,1.5413456601851598,2.3078026882775524,2.3078026882775524,0.7664570280923926,1.0,1.0
0.25,0.12,4.0,1.34,1.563848800555354,2.3411763887770225,2.3411763887770225,0.7773275882216686,1.0,1.0
0.25,0.12,4.0,1.53,1.586492886055582,2.374964105130499,2.374964105130499,0.7884712190749168,1.0,1.0
0.25,0.12,4.0,1.72,1.6092747388958484,2.409176116377614,2.409176116377614,0.7999013774817658,1.0,1.0
0.25,0.12,4.0,1.91,1.632191116614453,2.4438231558473795,2.4438231558473795,0.8116320392329266,1.0,1.0
0.25,0.12,4.0,2.1,1.655238713982062,2.477956913163157,2.477956913163157,0.822718199181095,1.0,1.0
0.25,0.12,4.0,2.29,1.678414164967265,2.5116195268086057,2.5116195268086057,0.8332053618413406,1.0,1.0
0.25,0.12,4.0,2.4800000000000004,1.7017140447610914,2.545663577894898,2.545663577894898,0.8439495331338065,1.0,1.0
0.25,0.12,4.0,2.6700000000000004,1.725134871857939,2.580098272688456,2.580098272688456,0.8549634008305169,1.0,1.0
0.25,0.12,4.0,2.8600000000000003,1.7486731101901076,2.614933212414766,2.614933212414766,0.8662601022246583,1.0,1.0
0.25,0.12,4.0,3.0500000000000003,1.7723251713133223,2.650178409834975,2.650178409834975,0.8778532385216529,1.0,1.0
0.25,0.12,4.0,3.24,1.7960874166402336,2.6858443067178697,2.6858443067178697,0.889756890077636,1.0,1.0
0.25,0.12,4.0,3.43,1.8199561597190723,2.7219417922668203,2.7219417922668203,0.901985632547748,1.0,1.0
0.25,0.12,4.0,3.62,1.843927668554414,2.7584822225657075,2.7584822225657075,0.9145545540112936,1.0,1.0
0.25,0.12,4.0,3.81,1.86799816796702,2.7954774411125776,2.7954774411125776,0.9274792731455577,1.0,1.0
0.25,0.12,4.0,4.0,1.8921638419896345,2.8329398005150024,2.8329398005150024,0.9407759585253679,1.0,1.0
0.25,0.12,4.271186440677966,0.2,2.5948737426318904,5.700683987551244,5.700683987551244,3.1058102449193536,1.0,0.0
0.25,0.12,4.271186440677966,0.39,2.609878390230693,5.75548938506273,5.75548938506273,3.145610994832037,1.0,0.0
0.25,0.12,4.271186440677966,0.5800000000000001,2.624917718404451,5.811096467399894,5.811096467399894,3.186178748995443,1.0,0.0
0.25,0.12,4.271186440677966,0.77,2.639991332014783,5.86664163072669,5.86664163072669,3.226650298711907,1.0,0.0
0.25,0.12,4.271186440677966,0.96,2.6550988328600775,5.922890468181607,5.922890468181607,3.2677916353215295,1.0,0.0
0.25,0.12,4.271186440677966,1.15,2.670239819716955,5.978548229591894,5.978548229591894,3.308308409874939,1.0,0.0
0.25,0.12,4.271186440677966,1.34,2.6854138883819094,6.034615692404899,6.034615692404899,3.34920180402299,1.0,0.0
0.25,0.12,4.271186440677966,1.53,2.700620631713873,6.0914829338941825,6.0914829338941825,3.3908623021803095,1.0,0.0
0.25,0.12,4.271186440677966,1.72,2.7158596396770123,6.149169607273354,6.149169607273354,3.4333099675963417,1.0,0.0
0.25,0.12,4.271186440677966,1.91,2.731130499384294,6.2076960342766005,6.2076960342766005,3.4765655348923064,1.0,0.0
0.25,0.12,4.271186440677966,2.1,2.746432795141458,6.264897874838192,6.264897874838192,3.5184650796967336,1.0,0.0
0.25,0.12,4.271186440677966,2.29,2.761766108491512,6.3209017466504305,6.3209017466504305,3.5591356381589185,1.0,0.0
0.25,0.12,4.271186440677966,2.4800000000000004,2.7771300182598053,6.377657036746581,6.377657036746581,3.6005270184867757,1.0,0.0
0.25,0.12,4.271186440677966,2.6700000000000004,2.7925241005994854,6.435181282332911,6.435181282332911,3.6426571817334255,1.0,0.0
0.25,0.12,4.271186440677966,2.8600000000000003,2.8079479290375553,6.49349258726066,6.49349258726066,3.685544658223105,1.0,0.0
0.25,0.12,4.271186440677966,3.0500000000000003,2.823401074521308,6.552609645042598,6.552609645042598,3.7292085705212905,1.0,0.0
0.25,0.12,4.271186440677966,3.24,2.8388831054653,6.612551763009597,6.612551763009597,3.7736686575442966,1.0,0.0
0.25,0.12,4.271186440677966,3.43,2.854393587798741,6.673338887674064,6.673338887674064,3.818945299875323,1.0,0.0
0.25,0.12,4.271186440677966,3.62,2.869932085013311,6.7349916313712574,6.7349916313712574,3.8650595463579465,1.0,0.0
0.25,0.12,4.271186440677966,3.81,2.8854981582114636,6.797531300255092,6.797531300255092,3.9120331420436285,1.0,0.0
0.25,0.12,4.271186440677966,4.0,2.9010913661550997,6.860979923729325,6.860979923729325,3.9598885575742258,1.0,0.0
0.25,0.12,4.5423728813559325,0.2,4.7992859546302435,8.043162232174648,8.043162232174648,3.2438762775444046,1.0,0.0
0.25,0.12,4.5423728813559325,0.39,4.809841167689713,8.095604567960219,8.095604567960219,3.285763400270506,1.0,0.0
0.25,0.12,4.5423728813559325,0.5800000000000001,4.820403592771113,8.148697054359051,8.148697054359051,3.328293461587938,1.0,0.0
0.25,0.12,4.5423728813559325,0.77,4.830973175805931,8.20149512885212,8.20149512885212,3.3705219530461887,1.0,0.0
0.25,0.12,4.5423728813559325,0.96,4.841549862606696,8.25482933181127,8.25482933181127,3.413279469204575,1.0,0.0
0.25,0.12,4.5423728813559325,1.15,4.852133598868094,8.307303133082868,8.307303133082868,3.4551695342147744,1.0,0.0
0.25,0.12,4.5423728813559325,1.34,4.862724330168242,8.359998428522617,8.359998428522617,3.4972740983543753,1.0,0.0
0.25,0.12,4.5423728813559325,1.53,4.873322001969573,8.413327340143654,8.413327340143654,3.5400053381740815,1.0,0.0
0.25,0.12,4.5423728813559325,1.72,4.883926559619859,8.467302180634652,8.467302180634652,3.5833756210147936,1.0,0.0
0.25,0.12,4.5423728813559325,1.91,4.894537948353532,8.521935589137343,8.521935589137343,3.62739764078381,1.0,0.0
0.25,0.12,4.5423728813559325,2.1,4.905156113292534,8.574951578567758,8.574951578567758,3.6697954652752234,1.0,0.0
0.25,0.12,4.5423728813559325,2.29,4.915780999447526,8.626505862631877,8.626505862631877,3.7107248631843506,1.0,0.0
0.25,0.12,4.5423728813559325,2.4800000000000004,4.926412551718936,8.678642578162885,8.678642578162885,3.7522300264439483,1.0,0.0
0.25,0.12,4.5423728813559325,2.6700000000000004,4.937050714898037,8.73137239440215,8.73137239440215,3.7943216795041135,1.0,0.0
0.25,0.12,4.5423728813559325,2.8600000000000003,4.947695433668085,8.784706247137441,8.784706247137441,3.837010813469356,1.0,0.0
0.25,0.12,4.5423728813559325,3.0500000000000003,4.958346652605406,8.838655347151397,8.838655347151397,3.880308694545991,1.0,0.0
0.25,0.12,4.5423728813559325,3.24,4.969004316180483,8.893231188995616,8.893231188995616,3.924226872815133,1.0,0.0
0.25,0.12,4.5423728813559325,3.43,4.979668368759061,8.948445560104892,8.948445560104892,3.968777191345831,1.0,0.0
0.25,0.12,4.5423728813559325,3.62,4.990338754603274,9.004310550267476,9.004310550267476,4.013971795664203,1.0,0.0
0.25,0.12,4.5423728813559325,3.81,5.001015417872817,9.06083856146746,9.06083856146746,4.059823143594643,1.0,0.0
0.25,0.12,4.5423728813559325,4.0,5.0116983026258755,9.118042318116602,9.118042318116602,4.106344015490727,1.0,0.0
0.25,0.12,4.813559322033898,0.2,9.282664470613344,14.724774128262668,14.724774128157001,5.442109657543657,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,0.39,9.290744435738516,14.737734108466462,14.737734108360701,5.446989672622186,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,0.5800000000000001,9.298825830700626,14.750706607549096,14.750706607443243,5.451880776742618,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,0.77,9.306908647050362,14.763672467910574,14.763672467804628,5.456763820754267,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,0.96,9.314992876333562,14.776648580890969,14.77664858078493,5.461655704451367,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,1.15,9.323078510091436,14.789607572098118,14.789607571991986,5.46652906190055,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,1.34,9.331165539860422,14.802571107921224,14.802571107814998,5.4714055679545766,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,1.53,9.339253957171932,14.815547112802571,14.815547112696253,5.476293155524321,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,1.72,9.347343753553057,14.828535615805668,14.828535615699256,5.481191862146199,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,1.91,9.355434920526166,14.841536646091694,14.841536645985189,5.486101725459022,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,2.1,9.363527449608943,14.854507699511013,14.854507699404415,5.490980249795472,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,2.29,9.37162133231467,14.867452855046745,14.867452854940053,5.495831522625384,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,2.4800000000000004,9.379716560151948,14.8804103583061,14.880410358199317,5.500693798047369,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,2.6700000000000004,9.387813124624758,14.893380238015713,14.893380237908836,5.505567113284078,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,2.8600000000000003,9.395911017233065,14.906362522998858,14.906362522891888,5.510451505658823,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,3.0500000000000003,9.40401022947182,14.919357242175153,14.91935724206809,5.515347012596269,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,3.24,9.41211075283194,14.932364424561603,14.932364424454446,5.520253671622507,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,3.43,9.4202125787998,14.94538409927242,14.94538409916517,5.525171520365369,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,3.62,9.428315698857572,14.958416295519648,14.958416295412304,5.530100596554732,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,3.81,9.43642010448314,14.971461042613482,14.971461042506045,5.535040938022904,0.9999999999928239,0.0
0.25,0.12,4.813559322033898,4.0,9.444525787149974,14.98451836996241,14.984518369854879,5.539992582704905,0.9999999999928239,0.0
0.25,0.12,5.084745762711864,0.2,17.62725138544233,17.34569712228154,17.345653467482606,-0.28159791795972566,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,0.39,17.633076292437334,17.357197842717056,17.357154158973675,-0.27592213346365924,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,0.5800000000000001,17.638901338215042,17.3687125079559,17.368668795232978,-0.27023254298206467,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,0.77,17.644726521651233,17.38022030833206,17.380176566646867,-0.26454995500436596,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,0.96,17.6505518416215,17.3917395984725,17.391695827796124,-0.25885601382537615,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,1.15,17.656377297005292,17.40324066282445,17.403196863202762,-0.2531804338025303,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,1.34,17.662202886679097,17.41474703714404,17.414703208563672,-0.24749967811542462,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,1.53,17.668028609518885,17.42626732283962,17.426223465265565,-0.24180514425331978,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,1.72,17.673854464401618,17.437801548578204,17.437757661975372,-0.2360968024262462,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,1.91,17.679680450203968,17.44934974310608,17.44930582743932,-0.23037462276464638,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,2.1,17.685506565802264,17.460865828348883,17.460821883699005,-0.2246846821032591,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,2.29,17.69133281007401,17.47235425944015,17.472310285876752,-0.21902252419725698,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,2.4800000000000004,17.697159181894293,17.48385650371247,17.483812501200788,-0.2133466806935047,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,2.6700000000000004,17.70298568013986,17.495372589499496,17.495328558004697,-0.20765712213516352,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,2.8600000000000003,17.70881230368699,17.50690254521239,17.506858484699563,-0.20195381898742681,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,3.0500000000000003,17.714639051411513,17.51844639934102,17.518402309775187,-0.19623674163632643,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,3.24,17.720465922189693,17.530004180453922,17.529960061800033,-0.1905058603896599,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,3.43,17.726292914897066,17.54157591719829,17.541531769421223,-0.18476114547584288,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,3.62,17.732120028409618,17.55316163830101,17.55311746136557,-0.17900256704404782,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,3.81,17.737947261603292,17.56476137256836,17.564717166439276,-0.17323009516401555,0.9999974832490949,0.0
0.25,0.12,5.084745762711864,4.0,17.743774613353406,17.57637514888638,17.576330913528317,-0.167443699825089,0.9999974832490949,0.0
0.25,0.12,5.3559322033898304,0.2,27.74186409104926,24.381600906460378,24.251712661432627,-3.490151429616631,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,0.39,27.745366050003852,24.393983674413015,24.264029462593168,-3.4813365874106843,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,0.5800000000000001,27.748867968508325,24.40637952600932,24.27635927769681,-3.472508690811516,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,0.77,27.752369846440423,24.41876472066235,24.288678492629966,-3.4636913538104572,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,0.96,27.75587168366279,24.431160192083897,24.301007929584156,-3.4548637540786338,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,1.15,27.759373480055498,24.443532066206338,24.313313894949264,-3.4460595851062337,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,1.34,27.76287523549445,24.45590717892993,24.325623081662506,-3.4372521538319454,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,1.53,27.766376949856035,24.468295324815763,24.33794523210635,-3.4284317177496852,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,1.72,27.7698786230138,24.48069652555731,24.350280367858698,-3.419598255155101,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,1.91,27.773380254844053,24.493110802902414,24.362628510551534,-3.4107517442925186,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,2.1,27.776881845221936,24.50548570869414,24.3749374914353,-3.401944353786636,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,2.29,27.78038339402154,24.517826346191733,24.38721238658262,-3.393171007438923,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,2.4800000000000004,27.783884901121304,24.530179908405472,24.399500137592163,-3.384384763529141,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,2.6700000000000004,27.787386366393104,24.54254641673536,24.411800765749938,-3.3755856006431664,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,2.8600000000000003,27.790887789715654,24.55492589263269,24.424114292392957,-3.366773497322697,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,3.0500000000000003,27.79438917096343,24.567318357594093,24.436440738903336,-3.3579484320600947,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,3.24,27.797890510010735,24.579723833165364,24.448780126712084,-3.349110383298651,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,3.43,27.801391806733413,24.592142340939983,24.461132477297642,-3.3402593294357708,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,3.62,27.80489306100664,24.604573902560023,24.4734978121868,-3.3313952488198417,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,3.81,27.80839427270692,24.617018539716668,24.485876152955175,-3.322518119751745,0.9946726941546593,0.0
0.25,0.12,5.3559322033898304,4.0,27.811895441709066,24.629476274149248,24.498267521226293,-3.313627920482773,0.9946726941546593,0.0
0.25,0.12,5.627118644067797,0.2,44.29403558125418,58.29525916150112,54.63364621296504,10.339610631710862,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,0.39,44.296173235880694,58.29825936823605,54.63645797220035,10.340284736319653,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,0.5800000000000001,44.29831085750326,58.30125984627525,54.63926998569889,10.340959128195628,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,0.77,44.30044844608468,58.304259997515594,54.64208169292531,10.34163324684063,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,0.96,44.30258600165074,58.30726034970606,54.644893588479874,10.342307586829136,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,1.15,44.30472352415427,58.31026004958234,54.647704872693076,10.342981348538807,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,1.34,44.30686101360546,58.313259774335215,54.65051618022035,10.343655166614887,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,1.53,44.30899846998715,58.31625977029414,54.65332774191881,10.344329271931656,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,1.72,44.31113589327407,58.31926003752456,54.65613955784979,10.34500366457572,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,1.91,44.313273283464014,58.322260576081106,54.6589516280645,10.345678344600486,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,2.1,44.31541064053281,58.3252600663488,54.66176271583495,10.346352075302143,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,2.29,44.31754796447279,58.32825863993406,54.66457294450118,10.347024980028394,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,2.4800000000000004,44.319685255267416,58.33125748446414,54.66738342709377,10.347698171826352,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,2.6700000000000004,44.32182251290478,58.33425660000641,54.67019416367587,10.348371650771092,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,2.8600000000000003,44.32395973736624,58.33725598661293,54.67300515429627,10.349045416930032,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,3.0500000000000003,44.32609692864255,58.34025564434683,54.675816399014124,10.349719470371575,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,3.24,44.32823408671694,58.343255573259334,54.67862789787745,10.350393811160508,0.9371884952360885,0.0
0.25,0.12,5.627118644067797,3.43,44.33037121157733,58.34625577341555,54.68143965094726,10.351068439369932,0.9371884952360885,0.0
