grid,beta_peak,center_D,sigma_D,D,eta,delta_mu,abs_delta_mu,acceptance_mismatch
D21,0.5,6.35,0.05,5.6,2.4800000000000004,-14.066991350367694,14.066991350367694,0.0
D21,0.5,6.35,0.05,5.6,2.6700000000000004,-14.067691145690368,14.067691145690368,0.0
D21,0.5,6.35,0.05,5.6,2.8600000000000003,-14.068390720819416,14.068390720819416,0.0
D21,0.5,6.35,0.05,5.6,3.0500000000000003,-14.069090075699755,14.069090075699755,0.0
D21,0.5,6.35,0.05,5.6,3.24,-14.069789210264759,14.069789210264759,0.0
D21,0.5,6.35,0.05,5.6,3.43,-14.070488124460617,14.070488124460617,0.0
D21,0.5,6.35,0.05,5.6,3.62,-14.071186818224184,14.071186818224184,0.0
D21,0.5,6.35,0.05,5.6,3.81,-14.0718852915032,14.0718852915032,0.0
D21,0.5,6.35,0.05,5.6,4.0,-14.072583544233808,14.072583544233808,0.0
D21,0.5,6.35,0.05,6.4,0.2,-10.664202549452902,10.664202549452902,0.0
D21,0.5,6.35,0.05,6.4,0.39,-10.664220442493864,10.664220442493864,0.0
D21,0.5,6.35,0.05,6.4,0.5800000000000001,-10.664238334140649,10.664238334140649,0.0
D21,0.5,6.35,0.05,6.4,0.77,-10.664256226713924,10.664256226713924,0.0
D21,0.5,6.35,0.05,6.4,0.96,-10.664274117863108,10.664274117863108,0.0
D21,0.5,6.35,0.05,6.4,1.15,-10.664292011591499,10.664292011591499,0.0
D21,0.5,6.35,0.05,6.4,1.34,-10.664309904919925,10.664309904919925,0.0
D21,0.5,6.35,0.05,6.4,1.53,-10.664327796563953,10.664327796563953,0.0
D21,0.5,6.35,0.05,6.4,1.72,-10.664345686633673,10.664345686633673,0.0
D21,0.5,6.35,0.05,6.4,1.91,-10.664363575046401,10.664363575046401,0.0
D21,0.5,6.35,0.05,6.4,2.1,-10.664381467784516,10.664381467784516,0.0
D21,0.5,6.35,0.05,6.4,2.29,-10.66439936413125,10.66439936413125,0.0
D21,0.5,6.35,0.05,6.4,2.4800000000000004,-10.66441725893263,10.66441725893263,0.0
D21,0.5,6.35,0.05,6.4,2.6700000000000004,-10.664435152093056,10.664435152093056,0.0
D21,0.5,6.35,0.05,6.4,2.8600000000000003,-10.664453043644059,10.664453043644059,0.0
D21,0.5,6.35,0.05,6.4,3.0500000000000003,-10.664470933613266,10.664470933613266,0.0
D21,0.5,6.35,0.05,6.4,3.24,-10.664488821989579,10.664488821989579,0.0
D21,0.5,6.35,0.05,6.4,3.43,-10.66450670871646,10.66450670871646,0.0
D21,0.5,6.35,0.05,6.4,3.62,-10.664524593899728,10.664524593899728,0.0
D21,0.5,6.35,0.05,6.4,3.81,-10.664542477436662,10.664542477436662,0.0
D21,0.5,6.35,0.05,6.4,4.0,-10.664560359378676,10.664560359378676,0.0
D21,0.5,6.35,0.05,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.5,6.35,0.05,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
D21,0.5,6.35,0.05,7.2,0.5800000000000001,-0.7570342867961406,0.7570342867961406,0.0
D21,0.5,6.35,0.05,7.2,0.77,-0.7570343246077327,0.7570343246077327,0.0
D21,0.5,6.35,0.05,7.2,0.96,-0.7570343624056277,0.7570343624056277,0.0
D21,0.5,6.35,0.05,7.2,1.15,-0.7570344002578375,0.7570344002578375,0.0
D21,0.5,6.35,0.05,7.2,1.34,-0.7570344380964973,0.7570344380964973,0.0
D21,0.5,6.35,0.05,7.2,1.53,-0.7570344758955265,0.7570344758955265,0.0
D21,0.5,6.35,0.05,7.2,1.72,-0.7570345137299577,0.7570345137299577,0.0
D21,0.5,6.35,0.05,7.2,1.91,-0.7570345515439083,0.7570345515439083,0.0
D21,0.5,6.35,0.05,7.2,2.1,-0.7570345893813282,0.7570345893813282,0.0
D21,0.5,6.35,0.05,7.2,2.29,-0.7570346271988222,0.7570346271988222,0.0
D21,0.5,6.35,0.05,7.2,2.4800000000000004,-0.7570346650277964,0.7570346650277964,0.0
D21,0.5,6.35,0.05,7.2,2.6700000000000004,-0.7570347028510676,0.7570347028510676,0.0
D21,0.5,6.35,0.05,7.2,2.8600000000000003,-0.7570347406832778,0.7570347406832778,0.0
D21,0.5,6.35,0.05,7.2,3.0500000000000003,-0.7570347785019256,0.7570347785019256,0.0
D21,0.5,6.35,0.05,7.2,3.24,-0.7570348163202993,0.7570348163202993,0.0
D21,0.5,6.35,0.05,7.2,3.43,-0.7570348541446337,0.7570348541446337,0.0
D21,0.5,6.35,0.05,7.2,3.62,-0.7570348919685652,0.7570348919685652,0.0
D21,0.5,6.35,0.05,7.2,3.81,-0.7570349297825913,0.7570349297825913,0.0
D21,0.5,6.35,0.05,7.2,4.0,-0.7570349676045995,0.7570349676045995,0.0
D60,0.5,6.35,0.05,5.898305084745763,0.2,-41.81697740614127,41.81697740614127,0.0
D60,0.5,6.35,0.05,5.898305084745763,0.39,-41.81649667127765,41.81649667127765,0.0
D60,0.5,6.35,0.05,5.898305084745763,0.5800000000000001,-41.81601572753498,41.81601572753498,0.0
D60,0.5,6.35,0.05,5.898305084745763,0.77,-41.81553493977992,41.81553493977992,0.0
D60,0.5,6.35,0.05,5.898305084745763,0.96,-41.81505398619435,41.81505398619435,0.0
D60,0.5,6.35,0.05,5.898305084745763,1.15,-41.81457338703668,41.81457338703668,0.0
D60,0.5,6.35,0.05,5.898305084745763,1.34,-41.81409272941252,41.81409272941252,0.0
D60,0.5,6.35,0.05,5.898305084745763,1.53,-41.813611863055776,41.813611863055776,0.0
D60,0.5,6.35,0.05,5.898305084745763,1.72,-41.813130787932344,41.813130787932344,0.0
D60,0.5,6.35,0.05,5.898305084745763,1.91,-41.8126495040116,41.8126495040116,0.0
D60,0.5,6.35,0.05,5.898305084745763,2.1,-41.81216881602385,41.81216881602385,0.0
D60,0.5,6.35,0.05,5.898305084745763,2.29,-41.81168864365118,41.81168864365118,0.0
D60,0.5,6.35,0.05,5.898305084745763,2.4800000000000004,-41.81120826269461,41.81120826269461,0.0
D60,0.5,6.35,0.05,5.898305084745763,2.6700000000000004,-41.81072767311109,41.81072767311109,0.0
D60,0.5,6.35,0.05,5.898305084745763,2.8600000000000003,-41.8102468748907,41.8102468748907,0.0
D60,0.5,6.35,0.05,5.898305084745763,3.0500000000000003,-41.809765867977404,41.809765867977404,0.0
D60,0.5,6.35,0.05,5.898305084745763,3.24,-41.80928465237007,41.80928465237007,0.0
D60,0.5,6.35,0.05,5.898305084745763,3.43,-41.8088032280152,41.8088032280152,0.0
D60,0.5,6.35,0.05,5.898305084745763,3.62,-41.80832159490274,41.80832159490274,0.0
D60,0.5,6.35,0.05,5.898305084745763,3.81,-41.80783975299588,41.80783975299588,0.0
D60,0.5,6.35,0.05,5.898305084745763,4.0,-41.80735770224964,41.80735770224964,0.0
D60,0.5,6.35,0.05,6.169491525423728,0.2,-31.566983033994674,31.566983033994674,0.0
D60,0.5,6.35,0.05,6.169491525423728,0.39,-31.565862723142715,31.565862723142715,0.0
D60,0.5,6.35,0.05,6.169491525423728,0.5800000000000001,-31.56474229443893,31.56474229443893,0.0
D60,0.5,6.35,0.05,6.169491525423728,0.77,-31.563622035376795,31.563622035376795,0.0
D60,0.5,6.35,0.05,6.169491525423728,0.96,-31.56250169239877,31.56250169239877,0.0
D60,0.5,6.35,0.05,6.169491525423728,1.15,-31.561381675698904,31.561381675698904,0.0
D60,0.5,6.35,0.05,6.169491525423728,1.34,-31.560261659678588,31.560261659678588,0.0
D60,0.5,6.35,0.05,6.169491525423728,1.53,-31.55914152580455,31.55914152580455,0.0
D60,0.5,6.35,0.05,6.169491525423728,1.72,-31.55802127415754,31.55802127415754,0.0
D60,0.5,6.35,0.05,6.169491525423728,1.91,-31.556900904686252,31.556900904686252,0.0
D60,0.5,6.35,0.05,6.169491525423728,2.1,-31.555781051791676,31.555781051791676,0.0
D60,0.5,6.35,0.05,6.169491525423728,2.29,-31.554661652235737,31.554661652235737,0.0
D60,0.5,6.35,0.05,6.169491525423728,2.4800000000000004,-31.553542134939157,31.553542134939157,0.0
D60,0.5,6.35,0.05,6.169491525423728,2.6700000000000004,-31.552422499953693,31.552422499953693,0.0
D60,0.5,6.35,0.05,6.169491525423728,2.8600000000000003,-31.551302747235823,31.551302747235823,0.0
D60,0.5,6.35,0.05,6.169491525423728,3.0500000000000003,-31.550182876766783,31.550182876766783,0.0
D60,0.5,6.35,0.05,6.169491525423728,3.24,-31.54906288854812,31.54906288854812,0.0
D60,0.5,6.35,0.05,6.169491525423728,3.43,-31.547942782559964,31.547942782559964,0.0
D60,0.5,6.35,0.05,6.169491525423728,3.62,-31.54682255879471,31.54682255879471,0.0
D60,0.5,6.35,0.05,6.169491525423728,3.81,-31.54570221722991,31.54570221722991,0.0
D60,0.5,6.35,0.05,6.169491525423728,4.0,-31.54458175787221,31.54458175787221,0.0
D60,0.5,6.35,0.05,6.4406779661016955,0.2,16.67946230332106,16.67946230332106,0.0
D60,0.5,6.35,0.05,6.4406779661016955,0.39,16.679528952361693,16.679528952361693,0.0
D60,0.5,6.35,0.05,6.4406779661016955,0.5800000000000001,16.6795956030463,16.6795956030463,0.0
D60,0.5,6.35,0.05,6.4406779661016955,0.77,16.67966225173283,16.67966225173283,0.0
D60,0.5,6.35,0.05,6.4406779661016955,0.96,16.679728901548245,16.679728901548245,0.0
D60,0.5,6.35,0.05,6.4406779661016955,1.15,16.67979554738738,16.67979554738738,0.0
D60,0.5,6.35,0.05,6.4406779661016955,1.34,16.67986219340137,16.67986219340137,0.0
D60,0.5,6.35,0.05,6.4406779661016955,1.53,16.67992884092078,16.67992884092078,0.0
D60,0.5,6.35,0.05,6.4406779661016955,1.72,16.679995490127283,16.679995490127283,0.0
D60,0.5,6.35,0.05,6.4406779661016955,1.91,16.680062140986408,16.680062140986408,0.0
D60,0.5,6.35,0.05,6.4406779661016955,2.1,16.680128785359557,16.680128785359557,0.0
D60,0.5,6.35,0.05,6.4406779661016955,2.29,16.68019542413193,16.68019542413193,0.0
D60,0.5,6.35,0.05,6.4406779661016955,2.4800000000000004,16.68026206450483,16.68026206450483,0.0
D60,0.5,6.35,0.05,6.4406779661016955,2.6700000000000004,16.68032870652327,16.68032870652327,0.0
D60,0.5,6.35,0.05,6.4406779661016955,2.8600000000000003,16.680395350178003,16.680395350178003,0.0
D60,0.5,6.35,0.05,6.4406779661016955,3.0500000000000003,16.680461995449456,16.680461995449456,0.0
D60,0.5,6.35,0.05,6.4406779661016955,3.24,16.68052864235728,16.68052864235728,0.0
D60,0.5,6.35,0.05,6.4406779661016955,3.43,16.680595290919648,16.680595290919648,0.0
D60,0.5,6.35,0.05,6.4406779661016955,3.62,16.680661941106088,16.680661941106088,0.0
D60,0.5,6.35,0.05,6.4406779661016955,3.81,16.680728592898106,16.680728592898106,0.0
D60,0.5,6.35,0.05,6.4406779661016955,4.0,16.680795246344132,16.680795246344132,0.0
D21,0.5,6.35,0.08,5.6,0.2,-14.058595729475066,14.058595729475066,0.0
D21,0.5,6.35,0.08,5.6,0.39,-14.059295408489888,14.059295408489888,0.0
D21,0.5,6.35,0.08,5.6,0.5800000000000001,-14.05999486745953,14.05999486745953,0.0
D21,0.5,6.35,0.08,5.6,0.77,-14.06069448586829,14.06069448586829,0.0
D21,0.5,6.35,0.08,5.6,0.96,-14.061393928822277,14.061393928822277,0.0
D21,0.5,6.35,0.08,5.6,1.15,-14.062093737795358,14.062093737795358,0.0
D21,0.5,6.35,0.08,5.6,1.34,-14.062793482989129,14.062793482989129,0.0
D21,0.5,6.35,0.08,5.6,1.53,-14.06349300804716,14.06349300804716,0.0
D21,0.5,6.35,0.08,5.6,1.72,-14.064192312910272,14.064192312910272,0.0
D21,0.5,6.35,0.08,5.6,1.91,-14.064891397524327,14.064891397524327,0.0
D21,0.5,6.35,0.08,5.6,2.1,-14.065591099372732,14.065591099372732,0.0
D21,0.5,6.35,0.08,5.6,2.29,-14.066291334904562,14.066291334904562,0.0
D21,0.5,6.35,0.08,5.6,2.4800000000000004,-14.066991350367694,14.066991350367694,0.0
D21,0.5,6.35,0.08,5.6,2.6700000000000004,-14.067691145690368,14.067691145690368,0.0
D21,0.5,6.35,0.08,5.6,2.8600000000000003,-14.068390720819416,14.068390720819416,0.0
D21,0.5,6.35,0.08,5.6,3.0500000000000003,-14.069090075699755,14.069090075699755,0.0
D21,0.5,6.35,0.08,5.6,3.24,-14.069789210264759,14.069789210264759,0.0
D21,0.5,6.35,0.08,5.6,3.43,-14.070488124460617,14.070488124460617,0.0
D21,0.5,6.35,0.08,5.6,3.62,-14.071186818224184,14.071186818224184,0.0
D21,0.5,6.35,0.08,5.6,3.81,-14.0718852915032,14.0718852915032,0.0
D21,0.5,6.35,0.08,5.6,4.0,-14.072583544233808,14.072583544233808,0.0
D21,0.5,6.35,0.08,6.4,0.2,-14.09952421575371,14.09952421575371,0.0
D21,0.5,6.35,0.08,6.4,0.39,-14.099552071412567,14.099552071412567,0.0
D21,0.5,6.35,0.08,6.4,0.5800000000000001,-14.099579925794586,14.099579925794586,0.0
D21,0.5,6.35,0.08,6.4,0.77,-14.099607780937802,14.099607780937802,0.0
D21,0.5,6.35,0.08,6.4,0.96,-14.09963563469433,14.09963563469433,0.0
D21,0.5,6.35,0.08,6.4,1.15,-14.099663490800701,14.099663490800701,0.0
D21,0.5,6.35,0.08,6.4,1.34,-14.099691346490665,14.099691346490665,0.0
D21,0.5,6.35,0.08,6.4,1.53,-14.099719200549742,14.099719200549742,0.0
D21,0.5,6.35,0.08,6.4,1.72,-14.09974705309272,14.09974705309272,0.0
D21,0.5,6.35,0.08,6.4,1.91,-14.099774904029168,14.099774904029168,0.0
D21,0.5,6.35,0.08,6.4,2.1,-14.099802758949735,14.099802758949735,0.0
D21,0.5,6.35,0.08,6.4,2.29,-14.099830617156798,14.099830617156798,0.0
D21,0.5,6.35,0.08,6.4,2.4800000000000004,-14.099858473884012,14.099858473884012,0.0
D21,0.5,6.35,0.08,6.4,2.6700000000000004,-14.099886329024422,14.099886329024422,0.0
D21,0.5,6.35,0.08,6.4,2.8600000000000003,-14.099914182606021,14.099914182606021,0.0
D21,0.5,6.35,0.08,6.4,3.0500000000000003,-14.099942034667599,14.099942034667599,0.0
D21,0.5,6.35,0.08,6.4,3.24,-14.099969885195932,14.099969885195932,0.0
D21,0.5,6.35,0.08,6.4,3.43,-14.099997734126575,14.099997734126575,0.0
D21,0.5,6.35,0.08,6.4,3.62,-14.100025581572602,14.100025581572602,0.0
D21,0.5,6.35,0.08,6.4,3.81,-14.100053427426161,14.100053427426161,0.0
D21,0.5,6.35,0.08,6.4,4.0,-14.100081271743761,14.100081271743761,0.0
D21,0.5,6.35,0.08,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.5,6.35,0.08,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
D21,0.5,6.35,0.08,7.2,0.5800000000000001,-0.7570342867961406,0.7570342867961406,0.0
D21,0.5,6.35,0.08,7.2,0.77,-0.7570343246077327,0.7570343246077327,0.0
D21,0.5,6.35,0.08,7.2,0.96,-0.7570343624056277,0.7570343624056277,0.0
D21,0.5,6.35,0.08,7.2,1.15,-0.7570344002578375,0.7570344002578375,0.0
D21,0.5,6.35,0.08,7.2,1.34,-0.7570344380964973,0.7570344380964973,0.0
D21,0.5,6.35,0.08,7.2,1.53,-0.7570344758955265,0.7570344758955265,0.0
D21,0.5,6.35,0.08,7.2,1.72,-0.7570345137299577,0.7570345137299577,0.0
D21,0.5,6.35,0.08,7.2,1.91,-0.7570345515439083,0.7570345515439083,0.0
D21,0.5,6.35,0.08,7.2,2.1,-0.7570345893813282,0.7570345893813282,0.0
D21,0.5,6.35,0.08,7.2,2.29,-0.7570346271988222,0.7570346271988222,0.0
D21,0.5,6.35,0.08,7.2,2.4800000000000004,-0.7570346650277964,0.7570346650277964,0.0
D21,0.5,6.35,0.08,7.2,2.6700000000000004,-0.7570347028510676,0.7570347028510676,0.0
D21,0.5,6.35,0.08,7.2,2.8600000000000003,-0.7570347406832778,0.7570347406832778,0.0
D21,0.5,6.35,0.08,7.2,3.0500000000000003,-0.7570347785019256,0.7570347785019256,0.0
D21,0.5,6.35,0.08,7.2,3.24,-0.7570348163202993,0.7570348163202993,0.0
D21,0.5,6.35,0.08,7.2,3.43,-0.7570348541446337,0.7570348541446337,0.0
D21,0.5,6.35,0.08,7.2,3.62,-0.7570348919685652,0.7570348919685652,0.0
D21,0.5,6.35,0.08,7.2,3.81,-0.7570349297825913,0.7570349297825913,0.0
D21,0.5,6.35,0.08,7.2,4.0,-0.7570349676045995,0.7570349676045995,0.0
D60,0.5,6.35,0.08,5.898305084745763,0.2,-41.816977414619316,41.816977414619316,0.0
D60,0.5,6.35,0.08,5.898305084745763,0.39,-41.81649667975605,41.81649667975605,0.0
D60,0.5,6.35,0.08,5.898305084745763,0.5800000000000001,-41.81601573601377,41.81601573601377,0.0
D60,0.5,6.35,0.08,5.898305084745763,0.77,-41.81553494825903,41.81553494825903,0.0
D60,0.5,6.35,0.08,5.898305084745763,0.96,-41.81505399467382,41.81505399467382,0.0
D60,0.5,6.35,0.08,5.898305084745763,1.15,-41.81457339551652,41.81457339551652,0.0
D60,0.5,6.35,0.08,5.898305084745763,1.34,-41.81409273789263,41.81409273789263,0.0
D60,0.5,6.35,0.08,5.898305084745763,1.53,-41.81361187153626,41.81361187153626,0.0
D60,0.5,6.35,0.08,5.898305084745763,1.72,-41.81313079641317,41.81313079641317,0.0
D60,0.5,6.35,0.08,5.898305084745763,1.91,-41.8126495124928,41.8126495124928,0.0
D60,0.5,6.35,0.08,5.898305084745763,2.1,-41.81216882450542,41.81216882450542,0.0
D60,0.5,6.35,0.08,5.898305084745763,2.29,-41.81168865213317,41.81168865213317,0.0
D60,0.5,6.35,0.08,5.898305084745763,2.4800000000000004,-41.81120827117698,41.81120827117698,0.0
D60,0.5,6.35,0.08,5.898305084745763,2.6700000000000004,-41.8107276815938,41.8107276815938,0.0
D60,0.5,6.35,0.08,5.898305084745763,2.8600000000000003,-41.81024688337378,41.81024688337378,0.0
D60,0.5,6.35,0.08,5.898305084745763,3.0500000000000003,-41.80976587646075,41.80976587646075,0.0
D60,0.5,6.35,0.08,5.898305084745763,3.24,-41.80928466085378,41.80928466085378,0.0
D60,0.5,6.35,0.08,5.898305084745763,3.43,-41.80880323649926,41.80880323649926,0.0
D60,0.5,6.35,0.08,5.898305084745763,3.62,-41.808321603387256,41.808321603387256,0.0
D60,0.5,6.35,0.08,5.898305084745763,3.81,-41.807839761480764,41.807839761480764,0.0
D60,0.5,6.35,0.08,5.898305084745763,4.0,-41.80735771073486,41.80735771073486,0.0
D60,0.5,6.35,0.08,6.169491525423728,0.2,-32.107317185096456,32.107317185096456,0.0
D60,0.5,6.35,0.08,6.169491525423728,0.39,-32.10621314636543,32.10621314636543,0.0
D60,0.5,6.35,0.08,6.169491525423728,0.5800000000000001,-32.10510899087442,32.10510899087442,0.0
D60,0.5,6.35,0.08,6.169491525423728,0.77,-32.10400500330862,32.10400500330862,0.0
D60,0.5,6.35,0.08,6.169491525423728,0.96,-32.102900932589236,32.102900932589236,0.0
D60,0.5,6.35,0.08,6.169491525423728,1.15,-32.101797184905145,32.101797184905145,0.0
D60,0.5,6.35,0.08,6.169491525423728,1.34,-32.10069343783624,32.10069343783624,0.0
D60,0.5,6.35,0.08,6.169491525423728,1.53,-32.099589574004355,32.099589574004355,0.0
D60,0.5,6.35,0.08,6.169491525423728,1.72,-32.09848559349105,32.09848559349105,0.0
D60,0.5,6.35,0.08,6.169491525423728,1.91,-32.09738149624465,32.09738149624465,0.0
D60,0.5,6.35,0.08,6.169491525423728,2.1,-32.09627791047541,32.09627791047541,0.0
D60,0.5,6.35,0.08,6.169491525423728,2.29,-32.095174773564196,32.095174773564196,0.0
D60,0.5,6.35,0.08,6.169491525423728,2.4800000000000004,-32.09407152000204,32.09407152000204,0.0
D60,0.5,6.35,0.08,6.169491525423728,2.6700000000000004,-32.09296814984131,32.09296814984131,0.0
D60,0.5,6.35,0.08,6.169491525423728,2.8600000000000003,-32.09186466303815,32.09186466303815,0.0
D60,0.5,6.35,0.08,6.169491525423728,3.0500000000000003,-32.090761059574405,32.090761059574405,0.0
D60,0.5,6.35,0.08,6.169491525423728,3.24,-32.0896573394514,32.0896573394514,0.0
D60,0.5,6.35,0.08,6.169491525423728,3.43,-32.08855350264964,32.08855350264964,0.0
D60,0.5,6.35,0.08,6.169491525423728,3.62,-32.087449549161434,32.087449549161434,0.0
D60,0.5,6.35,0.08,6.169491525423728,3.81,-32.08634547896454,32.08634547896454,0.0
D60,0.5,6.35,0.08,6.169491525423728,4.0,-32.08524129206571,32.08524129206571,0.0
D60,0.5,6.35,0.08,6.4406779661016955,0.2,8.259046997213304,8.259046997213304,0.0
D60,0.5,6.35,0.08,6.4406779661016955,0.39,8.259090947430977,8.259090947430977,0.0
D60,0.5,6.35,0.08,6.4406779661016955,0.5800000000000001,8.259134899167911,8.259134899167911,0.0
D60,0.5,6.35,0.08,6.4406779661016955,0.77,8.259178849233137,8.259178849233137,0.0
D60,0.5,6.35,0.08,6.4406779661016955,0.96,8.259222800380755,8.259222800380755,0.0
D60,0.5,6.35,0.08,6.4406779661016955,1.15,8.259266748130905,8.259266748130905,0.0
D60,0.5,6.35,0.08,6.4406779661016955,1.34,8.259310696140659,8.259310696140659,0.0
D60,0.5,6.35,0.08,6.4406779661016955,1.53,8.259354645552428,8.259354645552428,0.0
D60,0.5,6.35,0.08,6.4406779661016955,1.72,8.259398596549254,8.259398596549254,0.0
D60,0.5,6.35,0.08,6.4406779661016955,1.91,8.259442549099482,8.259442549099482,0.0
D60,0.5,6.35,0.08,6.4406779661016955,2.1,8.259486496037624,8.259486496037624,0.0
D60,0.5,6.35,0.08,6.4406779661016955,2.29,8.259530438138498,8.259530438138498,0.0
D60,0.5,6.35,0.08,6.4406779661016955,2.4800000000000004,8.259574381744685,8.259574381744685,0.0
D60,0.5,6.35,0.08,6.4406779661016955,2.6700000000000004,8.259618326894184,8.259618326894184,0.0
D60,0.5,6.35,0.08,6.4406779661016955,2.8600000000000003,8.259662273575131,8.259662273575131,0.0
D60,0.5,6.35,0.08,6.4406779661016955,3.0500000000000003,8.259706221772433,8.259706221772433,0.0
D60,0.5,6.35,0.08,6.4406779661016955,3.24,8.259750171502006,8.259750171502006,0.0
D60,0.5,6.35,0.08,6.4406779661016955,3.43,8.259794122786722,8.259794122786722,0.0
D60,0.5,6.35,0.08,6.4406779661016955,3.62,8.259838075592043,8.259838075592043,0.0
D60,0.5,6.35,0.08,6.4406779661016955,3.81,8.25988202990171,8.25988202990171,0.0
D60,0.5,6.35,0.08,6.4406779661016955,4.0,8.259925985759466,8.259925985759466,0.0
D21,0.5,6.35,0.1,5.6,0.2,-14.058595729478107,14.058595729478107,0.0
D21,0.5,6.35,0.1,5.6,0.39,-14.059295408492936,14.059295408492936,0.0
D21,0.5,6.35,0.1,5.6,0.5800000000000001,-14.05999486746257,14.05999486746257,0.0
D21,0.5,6.35,0.1,5.6,0.77,-14.06069448587131,14.06069448587131,0.0
D21,0.5,6.35,0.1,5.6,0.96,-14.061393928825318,14.061393928825318,0.0
D21,0.5,6.35,0.1,5.6,1.15,-14.062093737798413,14.062093737798413,0.0
D21,0.5,6.35,0.1,5.6,1.34,-14.062793482992156,14.062793482992156,0.0
D21,0.5,6.35,0.1,5.6,1.53,-14.063493008050209,14.063493008050209,0.0
D21,0.5,6.35,0.1,5.6,1.72,-14.064192312913313,14.064192312913313,0.0
D21,0.5,6.35,0.1,5.6,1.91,-14.064891397527376,14.064891397527376,0.0
D21,0.5,6.35,0.1,5.6,2.1,-14.065591099375773,14.065591099375773,0.0
D21,0.5,6.35,0.1,5.6,2.29,-14.066291334907596,14.066291334907596,0.0
D21,0.5,6.35,0.1,5.6,2.4800000000000004,-14.066991350370728,14.066991350370728,0.0
D21,0.5,6.35,0.1,5.6,2.6700000000000004,-14.067691145693416,14.067691145693416,0.0
D21,0.5,6.35,0.1,5.6,2.8600000000000003,-14.06839072082245,14.06839072082245,0.0
D21,0.5,6.35,0.1,5.6,3.0500000000000003,-14.069090075702803,14.069090075702803,0.0
D21,0.5,6.35,0.1,5.6,3.24,-14.069789210267807,14.069789210267807,0.0
D21,0.5,6.35,0.1,5.6,3.43,-14.070488124463658,14.070488124463658,0.0
D21,0.5,6.35,0.1,5.6,3.62,-14.071186818227226,14.071186818227226,0.0
D21,0.5,6.35,0.1,5.6,3.81,-14.071885291506227,14.071885291506227,0.0
D21,0.5,6.35,0.1,5.6,4.0,-14.072583544236863,14.072583544236863,0.0
D21,0.5,6.35,0.1,6.4,0.2,-15.009077089936312,15.009077089936312,0.0
D21,0.5,6.35,0.1,6.4,0.39,-15.009107575987137,15.009107575987137,0.0
D21,0.5,6.35,0.1,6.4,0.5800000000000001,-15.009138060791273,15.009138060791273,0.0
D21,0.5,6.35,0.1,6.4,0.77,-15.009168546313042,15.009168546313042,0.0
D21,0.5,6.35,0.1,6.4,0.96,-15.00919903045751,15.00919903045751,0.0
D21,0.5,6.35,0.1,6.4,1.15,-15.009229516890748,15.009229516890748,0.0
D21,0.5,6.35,0.1,6.4,1.34,-15.009260002902955,15.009260002902955,0.0
D21,0.5,6.35,0.1,6.4,1.53,-15.009290487298244,15.009290487298244,0.0
D21,0.5,6.35,0.1,6.4,1.72,-15.009320970192341,15.009320970192341,0.0
D21,0.5,6.35,0.1,6.4,1.91,-15.009351451493139,15.009351451493139,0.0
D21,0.5,6.35,0.1,6.4,2.1,-15.009381936687276,15.009381936687276,0.0
D21,0.5,6.35,0.1,6.4,2.29,-15.00941242508231,15.00941242508231,0.0
D21,0.5,6.35,0.1,6.4,2.4800000000000004,-15.009442912014514,15.009442912014514,0.0
D21,0.5,6.35,0.1,6.4,2.6700000000000004,-15.009473397373952,15.009473397373952,0.0
