mode,layer,D,eta,amp,amp_ref,amp_ratio,partial_ratio,width_ratio,mu,chi2,mu_identity_residual,delta_log_amp_point,delta_log_amp_ref,delta_log_amp_ratio,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,path_closure_residual,dominant_partial,dominant_width,acceptance_mismatch
release_tuned,1,8.0,1.0,6.309593869316983e-05,1.1074763961967275e-05,5.697271644782011,32.45890419443712,1.671340765757204,19.420877453277193,,0.0,-0.005518902943281643,0.0035166395371815616,-0.0090355424804632,-0.018071084960926413,0.0010938103047772386,-0.01916489526570374,-0.37578855452658644,-9.020562075079397e-17,1.0,0.0,0.0
release_sumanchor,1,8.0,1.0,6.143019007042149e-05,1.0744940970675008e-05,5.717126807683373,32.68553893513187,1.660702649690577,19.68175274557541,,0.0,-0.032273898126065126,-0.026717327053518147,-0.005556571072546959,-0.01111314214509411,-0.00529155200041347,-0.005821590144680634,-0.11491326222837017,5.204170427930421e-18,1.0,0.0,0.0
release_eftsumanchor,1,8.0,1.0,6.143019007042149e-05,1.0744940970675008e-05,5.717126807683373,32.68553893513187,1.660702649690577,19.68175274557541,,0.0,-0.032273898126065126,-0.026717327053518147,-0.005556571072546959,-0.01111314214509411,-0.00529155200041347,-0.005821590144680634,-0.11491326222837017,5.204170427930421e-18,1.0,0.0,0.0
release_fullsumanchor,1,8.0,1.0,6.143019007042149e-05,1.0744940970675008e-05,5.717126807683373,32.68553893513187,1.660702649690577,19.68175274557541,,0.0,-0.032273898126065126,-0.026717327053518147,-0.005556571072546959,-0.01111314214509411,-0.00529155200041347,-0.005821590144680634,-0.11491326222837017,5.204170427930421e-18,1.0,0.0,0.0
tailm2_detlin,1,8.0,1.0,6.142117270993001e-05,1.0744940970675008e-05,5.716287588508871,32.675943794540565,1.6606002271058544,19.67718856180648,,0.0,-0.032420699273461404,-0.026717327053518147,-0.005703372219943146,-0.011406744439886556,-0.005353228148933811,-0.006053516290952709,-0.1194774459972976,3.5561831257524545e-17,1.0,0.0,0.0
cell_direct_runtime,2,8.0,1.0,8.632692814435602e-05,4.3821020360683625e-05,1.969989001484065,3.880856665968184,1.6695136354539692,2.324543258320207,5.342376478158405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,8.0,1.0,8.62745496249967e-05,4.3711964945909345e-05,1.973705591403995,3.8955137615393935,1.671340765757204,2.3307717021875693,5.414599759957159,0.0,-0.0006069301566140695,-0.0024917571545870557,0.0018848269979729812,0.0037696539959460335,0.0010938103047772386,0.0026758436911688025,0.006228443867362543,7.806255641895632e-18,1.0,0.0,0.0
release_sumanchor,2,8.0,1.0,8.906826410030988e-05,4.874270363819415e-05,1.8273148071851548,3.3390794045581194,1.660702649690577,2.0106425465029867,2.3305269974978273,0.0,0.03126150919052039,0.10644189811252298,-0.07518038892200272,-0.15036077784400548,-0.00529155200041347,-0.14506922584359197,-0.3139007118172201,2.7755575615628914e-17,1.0,0.0,1.0
release_eftsumanchor,2,8.0,1.0,8.906826410030988e-05,4.874270363819415e-05,1.8273148071851548,3.3390794045581194,1.660702649690577,2.0106425465029867,2.3305269974978273,0.0,0.03126150919052039,0.10644189811252298,-0.07518038892200272,-0.15036077784400548,-0.00529155200041347,-0.14506922584359197,-0.3139007118172201,2.7755575615628914e-17,1.0,0.0,1.0
release_fullsumanchor,2,8.0,1.0,8.906826410030988e-05,4.874270363819415e-05,1.8273148071851548,3.3390794045581194,1.660702649690577,2.0106425465029867,2.3305269974978273,0.0,0.03126150919052039,0.10644189811252298,-0.07518038892200272,-0.15036077784400548,-0.00529155200041347,-0.14506922584359197,-0.3139007118172201,2.7755575615628914e-17,1.0,0.0,1.0
tailm2_detlin,2,8.0,1.0,9.549733651952779e-05,4.874270363819415e-05,1.9592129568433976,3.838515410263049,1.6606002271058544,2.3115228744445813,5.1929621914732005,0.0,0.10095677834888285,0.10644189811252298,-0.005485119763640178,-0.010970239527280212,-0.005353228148933811,-0.005617011378346393,-0.01302038387562554,7.806255641895632e-18,1.0,0.0,0.0
cell_direct_runtime,3,8.0,1.0,1.3558322991107382e-05,3.977923286492469e-06,3.4083922727083116,11.61713788465773,1.6695136354539692,6.958396528159431,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,8.0,1.0,1.3520135292244128e-05,3.961785777460441e-06,3.4126366370346055,11.646088816430861,1.671340765757204,6.968111503673268,,0.0,-0.002820524254375943,-0.00406501828313594,0.0012444940287601896,0.0024889880575201,0.0010938103047772386,0.0013951777527428874,0.009714975513836599,2.6020852139652106e-17,1.0,0.0,0.0
release_sumanchor,3,8.0,1.0,9.2842777173116e-06,2.740266641607103e-06,3.3880928141600797,11.479172917363169,1.660702649690577,6.912238575341573,,0.0,-0.37867820013645476,-0.3727046656841417,-0.0059735344523131175,-0.01194706890462611,-0.00529155200041347,-0.006655516904212618,-0.046157952817858394,2.168404344971009e-17,1.0,0.0,0.0
release_eftsumanchor,3,8.0,1.0,9.2842777173116e-06,2.740266641607103e-06,3.3880928141600797,11.479172917363169,1.660702649690577,6.912238575341573,,0.0,-0.37867820013645476,-0.3727046656841417,-0.0059735344523131175,-0.01194706890462611,-0.00529155200041347,-0.006655516904212618,-0.046157952817858394,2.168404344971009e-17,1.0,0.0,0.0
release_fullsumanchor,3,8.0,1.0,9.2842777173116e-06,2.740266641607103e-06,3.3880928141600797,11.479172917363169,1.660702649690577,6.912238575341573,,0.0,-0.37867820013645476,-0.3727046656841417,-0.0059735344523131175,-0.01194706890462611,-0.00529155200041347,-0.006655516904212618,-0.046157952817858394,2.168404344971009e-17,1.0,0.0,0.0
tailm2_detlin,3,8.0,1.0,9.282914874725828e-06,2.740266641607103e-06,3.3875954747533665,11.475803100569486,1.6606002271058544,6.910635632376055,,0.0,-0.3788250012838512,-0.3727046656841417,-0.006120335599709454,-0.012240671199419014,-0.005353228148933811,-0.006887443050485243,-0.04776089578337661,-3.9898639947466563e-17,1.0,0.0,0.0
cell_direct_runtime,1,8.0,2.0,6.344513106299775e-05,1.1035886408390427e-05,5.748983698741346,33.05081356839372,1.6695134550683104,19.796673975916775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,8.0,2.0,6.309594798249547e-05,1.1074763961967275e-05,5.6972724835651825,32.45891375198898,1.6713405849218814,19.420885273067256,,0.0,-0.005518902943281754,0.0035166395371815616,-0.00903554248046331,-0.018071084960926527,0.0010938101538517174,-0.019164895114778247,-0.37578870284951904,-3.469446951953614e-18,1.0,0.0,0.0
release_sumanchor,1,8.0,2.0,6.143019911450661e-05,1.0744940970675008e-05,5.71712764938973,32.68554855941654,1.6607024714596768,19.68176065318162,,0.0,-0.03227389812606524,-0.026717327053518147,-0.005556571072546959,-0.011113142145093773,-0.005291551276166036,-0.0058215908689277914,-0.11491332273515553,-5.377642775528102e-17,1.0,0.0,0.0
release_eftsumanchor,1,8.0,2.0,6.143019911450661e-05,1.0744940970675008e-05,5.71712764938973,32.68554855941654,1.6607024714596768,19.68176065318162,,0.0,-0.03227389812606524,-0.026717327053518147,-0.005556571072546959,-0.011113142145093773,-0.005291551276166036,-0.0058215908689277914,-0.11491332273515553,-5.377642775528102e-17,1.0,0.0,0.0
release_fullsumanchor,1,8.0,2.0,6.143019911450661e-05,1.0744940970675008e-05,5.71712764938973,32.68554855941654,1.6607024714596768,19.68176065318162,,0.0,-0.03227389812606524,-0.026717327053518147,-0.005556571072546959,-0.011113142145093773,-0.005291551276166036,-0.0058215908689277914,-0.11491332273515553,-5.377642775528102e-17,1.0,0.0,0.0
tailm2_detlin,1,8.0,2.0,6.142118175268755e-05,1.0744940970675008e-05,5.716288430091674,32.675953415999935,1.660600048914655,19.677196467238744,,0.0,-0.032420699273461404,-0.026717327053518147,-0.005703372219943146,-0.01140674443988622,-0.005353227407398253,-0.006053517032487903,-0.11947750867803109,6.418476861114186e-17,1.0,0.0,0.0
cell_direct_runtime,2,8.0,2.0,8.632692319639052e-05,4.3821020360683625e-05,1.9699888885710053,3.8808562210932247,1.6695134550683104,2.3245432430099426,5.342376301220887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,8.0,2.0,8.627454468003337e-05,4.3711964945909345e-05,1.9737054782779129,3.8955133149842447,1.6713405849218814,2.3307716871880553,5.414599585443119,0.0,-0.0006069301566139583,-0.0024917571545870557,0.0018848269979729812,0.0037696539959460335,0.0010938101538517174,0.002675843842094246,0.006228444178112635,-6.982261990806649e-17,1.0,0.0,0.0
release_sumanchor,2,8.0,2.0,8.906825899522033e-05,4.874270363819415e-05,1.8273147024496934,3.3390790217888116,1.6607024714596768,2.0106425318039802,2.3305268852998444,0.0,0.031261509190520176,0.10644189811252298,-0.07518038892200296,-0.15036077784400598,-0.005291551276166036,-0.14506922656783977,-0.3139007112059624,1.6653345369377348e-16,1.0,0.0,1.0
release_eftsumanchor,2,8.0,2.0,8.906825899522033e-05,4.874270363819415e-05,1.8273147024496934,3.3390790217888116,1.6607024714596768,2.0106425318039802,2.3305268852998444,0.0,0.031261509190520176,0.10644189811252298,-0.07518038892200296,-0.15036077784400598,-0.005291551276166036,-0.14506922656783977,-0.3139007112059624,1.6653345369377348e-16,1.0,0.0,1.0
release_fullsumanchor,2,8.0,2.0,8.906825899522033e-05,4.874270363819415e-05,1.8273147024496934,3.3390790217888116,1.6607024714596768,2.0106425318039802,2.3305268852998444,0.0,0.031261509190520176,0.10644189811252298,-0.07518038892200296,-0.15036077784400598,-0.005291551276166036,-0.14506922656783977,-0.3139007112059624,1.6653345369377348e-16,1.0,0.0,1.0
tailm2_detlin,2,8.0,2.0,9.549733104594571e-05,4.874270363819415e-05,1.9592128445479837,3.838514970241802,1.660600048914655,2.311522857505997,5.192961998474362,0.0,0.10095677834888285,0.10644189811252298,-0.00548511976364029,-0.010970239527280436,-0.005353227407398253,-0.005617012119882199,-0.013020385503945686,-1.5612511283791264e-17,1.0,0.0,0.0
cell_direct_runtime,3,8.0,2.0,1.3558321321160195e-05,3.977923286492469e-06,3.408391852904543,11.617135022946064,1.6695134550683104,6.958395565893018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,8.0,2.0,1.3520133627000432e-05,3.961785777460441e-06,3.4126362167080684,11.646085947587558,1.6713405849218814,6.968110541115052,,0.0,-0.002820524254375832,-0.00406501828313594,0.0012444940287601896,0.0024889880575201,0.0010938101538517174,0.0013951779036683871,0.009714975222033573,4.553649124439119e-18,1.0,0.0,0.0
release_sumanchor,3,8.0,2.0,9.284276573788653e-06,2.740266641607103e-06,3.388092396856548,11.479170089637147,1.6607024714596768,6.912237614452103,,0.0,-0.3786782001364549,-0.3727046656841417,-0.005973534452313229,-0.011947068904626447,-0.005291551276166036,-0.0066555176284603616,-0.04615795144091539,4.9439619065339e-17,1.0,0.0,0.0
release_eftsumanchor,3,8.0,2.0,9.284276573788653e-06,2.740266641607103e-06,3.388092396856548,11.479170089637147,1.6607024714596768,6.912237614452103,,0.0,-0.3786782001364549,-0.3727046656841417,-0.005973534452313229,-0.011947068904626447,-0.005291551276166036,-0.0066555176284603616,-0.04615795144091539,4.9439619065339e-17,1.0,0.0,0.0
release_fullsumanchor,3,8.0,2.0,9.284276573788653e-06,2.740266641607103e-06,3.388092396856548,11.479170089637147,1.6607024714596768,6.912237614452103,,0.0,-0.3786782001364549,-0.3727046656841417,-0.005973534452313229,-0.011947068904626447,-0.005291551276166036,-0.0066555176284603616,-0.04615795144091539,4.9439619065339e-17,1.0,0.0,0.0
tailm2_detlin,3,8.0,2.0,9.282913731370738e-06,2.740266641607103e-06,3.3875950575110907,11.47580027367357,1.660600048914655,6.910634671589943,,0.0,-0.3788250012838512,-0.3727046656841417,-0.006120335599709566,-0.01224067119941924,-0.005353227407398253,-0.006887443792020997,-0.047760894303075396,-9.540979117872439e-18,1.0,0.0,0.0
cell_direct_runtime,1,8.0,4.0,6.344514974738185e-05,1.1035886408390427e-05,5.748985391798289,33.05083303511013,1.6695130943533383,19.796689913301872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,8.0,4.0,6.309596656404631e-05,1.1074763961967275e-05,5.6972741613933415,32.458932870080204,1.6713402233077224,19.420900913783584,,0.0,-0.005518902943281643,0.0035166395371815616,-0.00903554248046331,-0.01807108496092664,0.0010938098520476966,-0.019164894812974224,-0.3757889995182886,1.1449174941446927e-16,1.0,0.0,0.0
release_sumanchor,1,8.0,4.0,6.143021720549984e-05,1.0744940970675008e-05,5.717129333065172,32.685567810994215,1.6607021150535624,19.68177646955066,,0.0,-0.0322738981260649,-0.026717327053518147,-0.005556571072546736,-0.011113142145093662,-0.00529154982788881,-0.005821592317204798,-0.11491344375121315,5.4643789493269423e-17,1.0,0.0,0.0
release_eftsumanchor,1,8.0,4.0,6.143021720549984e-05,1.0744940970675008e-05,5.717129333065172,32.685567810994215,1.6607021150535624,19.68177646955066,,0.0,-0.0322738981260649,-0.026717327053518147,-0.005556571072546736,-0.011113142145093662,-0.00529154982788881,-0.005821592317204798,-0.11491344375121315,5.4643789493269423e-17,1.0,0.0,0.0
release_fullsumanchor,1,8.0,4.0,6.143021720549984e-05,1.0744940970675008e-05,5.717129333065172,32.685567810994215,1.6607021150535624,19.68177646955066,,0.0,-0.0322738981260649,-0.026717327053518147,-0.005556571072546736,-0.011113142145093662,-0.00529154982788881,-0.005821592317204798,-0.11491344375121315,5.4643789493269423e-17,1.0,0.0,0.0
tailm2_detlin,1,8.0,4.0,6.142119984102519e-05,1.0744940970675008e-05,5.7162901135199675,32.675972661926124,1.6605996925879172,19.677212279259866,,0.0,-0.032420699273461175,-0.026717327053518147,-0.005703372219943146,-0.011406744439886332,-0.0053532259245578535,-0.0060535185153284205,-0.11947763404200629,5.811323644522304e-17,1.0,0.0,0.0
cell_direct_runtime,2,8.0,4.0,8.632691329656423e-05,4.3821020360683625e-05,1.9699886626559944,3.8808553309931533,1.6695130943533383,2.324543212101218,5.342375944015239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,8.0,4.0,8.627453478621376e-05,4.3711964945909345e-05,1.9737052519366898,3.895512421522472,1.6713402233077224,2.33077165689995,5.414599233051738,0.0,-0.0006069301566138473,-0.0024917571545870557,0.0018848269979729812,0.0037696539959460335,0.0010938098520476966,0.0026758441438986293,0.006228444798731747,2.92300905702092e-16,1.0,0.0,0.0
release_sumanchor,2,8.0,4.0,8.90682487810223e-05,4.874270363819415e-05,1.827314492896319,3.3390782559489316,1.6607021150535624,2.0106425021571295,2.3305266590044997,0.0,0.031261509190520606,0.10644189811252298,-0.07518038892200248,-0.15036077784400495,-0.00529154982788881,-0.145069228016116,-0.3139007099440887,1.3877787807814457e-16,1.0,0.0,1.0
release_eftsumanchor,2,8.0,4.0,8.90682487810223e-05,4.874270363819415e-05,1.827314492896319,3.3390782559489316,1.6607021150535624,2.0106425021571295,2.3305266590044997,0.0,0.031261509190520606,0.10644189811252298,-0.07518038892200248,-0.15036077784400495,-0.00529154982788881,-0.145069228016116,-0.3139007099440887,1.3877787807814457e-16,1.0,0.0,1.0
release_fullsumanchor,2,8.0,4.0,8.90682487810223e-05,4.874270363819415e-05,1.827314492896319,3.3390782559489316,1.6607021150535624,2.0106425021571295,2.3305266590044997,0.0,0.031261509190520606,0.10644189811252298,-0.07518038892200248,-0.15036077784400495,-0.00529154982788881,-0.145069228016116,-0.3139007099440887,1.3877787807814457e-16,1.0,0.0,1.0
tailm2_detlin,2,8.0,4.0,9.549732009447249e-05,4.874270363819415e-05,1.9592126198687518,3.8385140898529784,1.6605996925879172,2.311522823342782,5.1929616092174795,0.0,0.10095677834888306,0.10644189811252298,-0.005485119763640067,-0.0109702395272801,-0.0053532259245578535,-0.005617013602722143,-0.013020388758436141,1.0321604682062002e-16,1.0,0.0,0.0
cell_direct_runtime,3,8.0,4.0,1.3558317981787829e-05,3.977923286492469e-06,3.408391013428232,11.617129300418329,1.6695130943533383,6.958393641661167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,8.0,4.0,1.3520130297033575e-05,3.961785777460441e-06,3.4126353761863837,11.64608021079878,1.6713402233077224,6.968108616299686,,0.0,-0.002820524254375832,-0.00406501828313594,0.0012444940287601896,0.0024889880575203215,0.0010938098520476966,0.0013951782054728223,0.009714974638519003,1.973247953923618e-16,1.0,0.0,0.0
release_sumanchor,3,8.0,4.0,9.284274287100212e-06,2.740266641607103e-06,3.3880915623799295,11.479164435070071,1.6607021150535624,6.912235692973653,,0.0,-0.3786782001364549,-0.3727046656841417,-0.005973534452313229,-0.011947068904626447,-0.00529154982788881,-0.006655519076737686,-0.04615794868751433,-4.9439619065339e-17,1.0,0.0,0.0
release_eftsumanchor,3,8.0,4.0,9.284274287100212e-06,2.740266641607103e-06,3.3880915623799295,11.479164435070071,1.6607021150535624,6.912235692973653,,0.0,-0.3786782001364549,-0.3727046656841417,-0.005973534452313229,-0.011947068904626447,-0.00529154982788881,-0.006655519076737686,-0.04615794868751433,-4.9439619065339e-17,1.0,0.0,0.0
release_fullsumanchor,3,8.0,4.0,9.284274287100212e-06,2.740266641607103e-06,3.3880915623799295,11.479164435070071,1.6607021150535624,6.912235692973653,,0.0,-0.3786782001364549,-0.3727046656841417,-0.005973534452313229,-0.011947068904626447,-0.00529154982788881,-0.006655519076737686,-0.04615794868751433,-4.9439619065339e-17,1.0,0.0,0.0
tailm2_detlin,3,8.0,4.0,9.282911445017962e-06,2.740266641607103e-06,3.387594223156966,11.475794620766447,1.6605996925879172,6.910632750318231,,0.0,-0.3788250012838512,-0.3727046656841417,-0.006120335599709566,-0.012240671199419014,-0.0053532259245578535,-0.006887445274861211,-0.04776089134293571,-5.0306980803327406e-17,1.0,0.0,0.0
cell_direct_runtime,1,8.8,0.2,2.226946766037742e-05,1.1035886408390427e-05,2.0179138164602946,4.071976170661351,1.1371274943762815,3.5809319454498327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,8.8,0.2,2.2040968111908076e-05,1.1074763961967275e-05,1.990197550719881,3.9608862908914135,1.1362320766902552,3.48598351705501,,0.0,-0.010313668551201555,0.0035166395371815616,-0.013830308088383203,-0.02766061617676626,-0.0007877484439562707,-0.026872867732810005,-0.09494842839482276,-1.734723475976807e-17,1.0,0.0,0.0
release_sumanchor,1,8.8,0.2,4.519274978596635e-05,1.0744940970675008e-05,4.205956078242401,17.690066532104193,1.2199249853628682,14.500946160097099,,0.0,0.7077200939129874,-0.026717327053518147,0.7344374209665054,1.468874841933011,0.07028402870814081,1.39859081322487,10.920014214647267,-2.220446049250313e-16,1.0,0.0,0.0
release_eftsumanchor,1,8.8,0.2,4.519274978596635e-05,1.0744940970675008e-05,4.205956078242401,17.690066532104193,1.2199249853628682,14.500946160097099,,0.0,0.7077200939129874,-0.026717327053518147,0.7344374209665054,1.468874841933011,0.07028402870814081,1.39859081322487,10.920014214647267,-2.220446049250313e-16,1.0,0.0,0.0
release_fullsumanchor,1,8.8,0.2,4.519274978596635e-05,1.0744940970675008e-05,4.205956078242401,17.690066532104193,1.2199249853628682,14.500946160097099,,0.0,0.7077200939129874,-0.026717327053518147,0.7344374209665054,1.468874841933011,0.07028402870814081,1.39859081322487,10.920014214647267,-2.220446049250313e-16,1.0,0.0,0.0
tailm2_detlin,1,8.8,0.2,4.518634041259423e-05,1.0744940970675008e-05,4.205359576745593,17.685049169725875,1.2198917476037512,14.497228302810345,,0.0,0.7075782608104682,-0.026717327053518147,0.7342955878639864,1.4685911757279728,0.07025678259684896,1.3983343931311238,10.916296357360512,0.0,1.0,0.0,0.0
cell_direct_runtime,2,8.8,0.2,5.880607949388392e-05,4.3821020360683625e-05,1.3419605251055482,1.8008580509415586,1.1371274943762815,1.58369053588783,0.21088883109223855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
