D,eta,generic_offdiag_k11,generic_offdiag_k_bg,generic_offdiag_k22,generic_offdiag_e_part,generic_offdiag_e_tree,generic_offdiag_det_ratio_ref,generic_offdiag_q_inferred,generic_offdiag_q_geomean,generic_offdiag_q_residual,generic_offdiag_rho_inferred,generic_offdiag_rho_residual,generic_offdiag_schur_from_q,generic_offdiag_schur_from_det,generic_offdiag_positive_cone,generic_offdiag_positive_q
11.2,4.0,1.501890360428354,1.263616892757297,2.182084666870051,0.501890360428354,0.9184677741127538,2.5935486820372122,0.0,0.46097012219127803,-0.46097012219127803,0.0,-1.0,1.7268562009396657,1.7268562009396655,1,1
12.0,4.0,1.502567951380453,1.324701506182844,2.2018190067770043,0.5025679513804531,0.8771175005941603,2.4974552069897182,8.881784197001252e-16,0.44081114539355043,-0.44081114539354954,2.0148728746574027e-15,-0.999999999999998,1.6621246344933909,1.6621246344933907,1,1
12.8,4.0,1.527963605803956,1.114287005200122,1.9059502439574805,0.5279636058039561,0.7916632387573586,2.613530081253328,-4.440892098500626e-16,0.4179693781167732,-0.41796937811677365,-1.0624922137860348e-15,-1.000000000000001,1.7104661860569563,1.7104661860569568,1,1
13.6,4.0,1.5316469120303569,1.1152775579450587,1.7973258247258905,0.5316469120303569,0.6820482667808319,2.4683259604237797,0.0,0.3626088548896863,-0.3626088548896863,0.0,-1.0,1.6115502476688688,1.6115502476688688,1,1
14.4,4.0,1.5288302754398893,1.195999582362392,1.891860235171457,0.5288302754398893,0.6958606528090652,2.4183396441643294,-8.881784197001252e-16,0.3679921806927991,-0.3679921806928,-2.413579598425161e-15,-1.0000000000000024,1.581823491471937,1.5818234914719373,1,1
15.2,4.0,1.526070104205731,1.2635129579283289,2.0828140193318467,0.526070104205731,0.8193010614035179,2.5156213773497407,1.3322676295501878e-15,0.43100979474841467,-0.43100979474841333,3.0910379434134384e-15,-0.9999999999999969,1.6484310716898805,1.6484310716898805,1,1
16.0,4.0,1.5232078827333393,1.3217878591111365,2.1076267327068052,0.5232078827333393,0.7858388735956687,2.428796444898038,1.3322676295501878e-15,0.4111570932235421,-0.41115709322354077,3.240288569765345e-15,-0.9999999999999968,1.5945272292969324,1.5945272292969324,1,1
16.8,4.0,1.5199335254630741,1.3729068193667717,2.1529481920161775,0.5199335254630741,0.7800413726494058,2.383510730276514,-4.440892098500626e-16,0.40556966088866114,-0.4055696608886616,-1.0949764064624548e-15,-1.000000000000001,1.5681677457244954,1.5681677457244956,1,1
17.6,4.0,1.5331441400548458,1.2679119024066776,1.9609268064353371,0.5331441400548458,0.6930149040286595,2.3711296002949847,8.881784197001252e-16,0.36947683505355117,-0.3694768350535503,2.4038812056279377e-15,-0.9999999999999976,1.5465796974641675,1.5465796974641675,1,1
18.4,4.0,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,4.0,1.5372946556442435,1.2685122027208124,1.7875737798852471,0.5372946556442435,0.5190615771644347,2.1663391274385595,0.0,0.27888901136072286,-0.27888901136072286,0.0,-1.0,1.4091892660166039,1.409189266016604,1,1
20.0,4.0,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
