D,eta,coeff_l1,coeff_l2,tree_diag_susceptibility_parented,coeff_participation_access_parented,tree_diag_compressibility_parented,stationarity_s_part,stationarity_s_schur,stationarity_response_action,stationarity_response_weight,stationarity_score_alpha,stationarity_score_beta,stationarity_cross_xi,stationarity_lambda_quartic_density,eymh_parented_prefactor_diag
12.8,3.81,0.434074692256492,0.2840870632668534,0.7104660403374328,0.8089906377241275,0.7646149266087295,0.42393586928621774,0.5367658715918022,0.96070174087802,0.6185663170905831,-0.21196793464310887,-0.2683829357959011,0.1435224507208443,0.001970390146356533,0.0392926769634792
13.6,3.81,0.4287128136479325,0.2799030534091224,0.6115495232566731,0.8080171635608887,0.7877314265443395,0.42634395731169494,0.4771961529564056,0.9035401102681005,0.6365005129241298,-0.21317197865584747,-0.2385980764782028,0.13172036597811612,0.0017572897748812607,0.039620841225518
14.4,3.81,0.4446157583696738,0.2908218639626553,0.5818286141957191,0.8087626772171805,0.7950973139849287,0.42449951642908074,0.4585815285815664,0.8830810450106472,0.64304503230664,-0.21224975821454037,-0.2292907642907832,0.12723010680869826,0.001673410798991312,0.0396849109089977
15.2,3.81,0.4601678691706174,0.3015358379864792,0.6484221489308148,0.8094896913130667,0.7788714402453745,0.42270248116082165,0.4998185570161413,0.922521038176963,0.6304884017367919,-0.21135124058041083,-0.24990927850807065,0.13560134395258627,0.0018273519461564959,0.0417221748243889
16.0,3.81,0.4756538680953318,0.3122620906401941,0.5944707250342819,0.8102408123651326,0.7919389894428224,0.4208475525681886,0.4665418473334722,0.8873893999016609,0.6416612901497745,-0.2104237762840943,-0.2332709236667361,0.12807167425484445,0.0016883320427755774,0.0435043191406836
16.8,3.81,0.4908985142487087,0.3227396493579111,0.5676242742036777,0.8108309218237394,0.7986914036168578,0.4193914554141219,0.4495612721709339,0.8689527275850558,0.647603687047353,-0.20969572770706096,-0.22478063608546694,0.12403579348032467,0.0016130680624093809,0.0430145805112097
17.6,3.81,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,-0.21372584643001108,-0.21436379480626677,0.12127571595302504,0.0015619019428042068,0.0407600933091185
18.4,3.81,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,3.81,0.4312109123509087,0.280499844820054,0.4091892660166039,0.8065316994438597,0.842394139420308,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,-0.21501207723720392,-0.1715072751900043,0.10148697541998643,0.0011885957800239475,0.0394517823820258
20.0,3.81,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,4.0,0.5486835107221755,0.3944769784693792,0.8475261999986313,0.8479102340560017,0.7357066761483266,0.3299610097188371,0.6138475550650413,0.9438085647838783,0.6238132199694907,-0.16498050485941854,-0.30692377753252065,0.12892685506258186,0.0016170964918194757,0.0433285772557266
4.8,4.0,0.5503221194166308,0.3968259036389752,0.7717376617388274,0.8491638989315392,0.751277342791726,0.3270061238261951,0.5719607948001522,0.8989669186263473,0.6379575975839485,-0.16350306191309755,-0.2859803974000761,0.12149292327427333,0.0015018466848457654,0.0392218400727598
5.6,4.0,0.5468490743616677,0.3979663650646193,1.0622224972134375,0.8530793777740225,0.6963574717353446,0.31780535728123055,0.7237842833688596,1.0415896406500902,0.5940481986962792,-0.15890267864061527,-0.3618921416844298,0.14023510914933937,0.0017349896527242773,0.0448966357054499
6.4,4.0,0.5249825690141809,0.3726537013369909,0.868400653379339,0.8425201137069891,0.7315853409259204,0.3427154864088137,0.6250827993456793,0.9677982857544931,0.6163753646232729,-0.17135774320440686,-0.31254139967283967,0.13486133705593945,0.0017274499598828041,0.0493701085537694
7.2,4.0,0.5085810420808873,0.3470600167025823,0.3844349514397258,0.8260801907872184,0.849891963324542,0.38212685379186273,0.325292079094084,0.7074189328859467,0.7020789152116612,-0.19106342689593137,-0.162646039547042,0.08818997225009131,0.0009584076721301216,0.0543924247738661
8.0,4.0,0.5340456222036648,0.3605063218150183,0.3511645450786035,0.8216129252659914,0.8602919906972545,0.3929717773365426,0.300966846586523,0.6939386239230656,0.7068270190596743,-0.1964858886682713,-0.1504834232932615,0.08445432665080067,0.0008908613158954579,0.0579949935837118
8.8,4.0,0.4659139784211253,0.3128373881934216,0.6407998096101122,0.8194198032185402,0.7806784685794237,0.39831749242205605,0.4951838117412344,0.8935013041632904,0.6397033971003027,-0.19915874621102803,-0.2475919058706172,0.1283127510514422,0.0016843678975095465,0.0457081665566297
9.6,4.0,0.4654103915050293,0.3110229145178905,0.7998543900915378,0.8174819184380904,0.7453861418896407,0.40305298914776344,0.587705767236401,0.9907587563841644,0.6093396932491101,-0.20152649457388172,-0.2938528836182005,0.14741767427457544,0.002017242263190509,0.0411393810802315
10.4,4.0,0.4844721662736828,0.3229405198996933,0.7700606341544941,0.8164448510279254,0.7516331539207733,0.40559182398126464,0.5710138025834544,0.9766056265647189,0.6136670183804955,-0.20279591199063232,-0.2855069012917272,0.14505261660510718,0.001980873348992559,0.0443592616226671
11.2,4.0,0.5036498100534615,0.3353439261104357,0.7268562009396654,0.8159825757620918,0.7609776694590923,0.4067245549574886,0.546302530463095,0.9530270854205836,0.6209445188226638,-0.2033622774787443,-0.2731512652315475,0.1406575180931802,0.001907091385363231,0.0459252716513987
12.0,4.0,0.5221458768328981,0.347502338482055,0.662124634493391,0.8157985691893698,0.7756543043466886,0.4071756119489762,0.5080966842915071,0.9152722962404833,0.6327776716716044,-0.2035878059744881,-0.25404834214575356,0.13324067642316864,0.0017771167430768473,0.0457444401593595
12.8,4.0,0.4340747121740002,0.2840870754546583,0.7104661860569562,0.8089906365173866,0.7646148940388587,0.4239358722695429,0.5367659567846759,0.9607018290542187,0.6185662898191705,-0.21196793613477144,-0.26838297839233793,0.14352246874179247,0.0019703904674267816,0.0392926752311398
13.6,4.0,0.4287130053133411,0.2799032870735446,0.6115502476688689,0.8080173202082775,0.7877312494967057,0.42634356957890734,0.4771966024691401,0.9035401720480474,0.6365004932626462,-0.21317178478945367,-0.23859830123457004,0.1317203667333846,0.001757289686468164,0.0396208400016313
14.4,4.0,0.444614186984762,0.2908198471258253,0.5818234914719368,0.808761302030624,0.7950986014422978,0.4245029171491296,0.45857829009414036,0.8830812072432699,0.6430449801452011,-0.2122514585745648,-0.22928914504707018,0.12723021681217367,0.0016734134211807963,0.0396849076899042
15.2,4.0,0.4601734946787464,0.3015415172674859,0.6484310716898809,0.8094923664814899,0.7788693322738225,0.42269587165354444,0.4998239699104796,0.9225198415640241,0.6304887789621944,-0.21134793582677222,-0.2499119849552398,0.13560077224876607,0.0018273387243426722,0.0417221997870435
16.0,4.0,0.4756730151147514,0.3122837141974174,0.5945272292969328,0.8102525578683214,0.7919249575955531,0.4208185601553724,0.4665772843349793,0.8873958444903517,0.6416592225315588,-0.2104092800776862,-0.23328864216748965,0.12807221186492848,0.0016883353364616474,0.0435041789571879
16.8,4.0,0.4911871492593954,0.323163573294922,0.5681677457244955,0.8111248424096732,0.7985529925165542,0.4186666006538811,0.4499078968978325,0.8685744975517136,0.6477261702107631,-0.20933330032694056,-0.22495394844891625,0.1239387997446412,0.0016111555411752062,0.0430227159835659
17.6,4.0,0.4413776362764375,0.2878905021028538,0.5465796974641679,0.8076226796620695,0.8041070089500265,0.42732062029339457,0.43604584590126105,0.8633664661946556,0.649415057303272,-0.21366031014669729,-0.21802292295063053,0.12289744210511254,0.001592466864116208,0.040613881040504
18.4,4.0,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,4.0,0.4312109123509087,0.280499844820054,0.4091892660166039,0.8065316994438597,0.842394139420308,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,-0.21501207723720392,-0.1715072751900043,0.10148697541998643,0.0011885957800239475,0.0394517823820258
20.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
