D,eta,eymh_loop_prefactor_diag,hk_loop_local_prefactor_diag,shell_access,align_access,diag_dispersion_screen,eymh_prefactor_recon,eymh_prefactor_residual,log10_hk_loop_local_prefactor_diag,log10_shell_access,log10_align_access,log10_diag_dispersion_screen,log10_eymh_loop_prefactor_diag,log10_prefactor_residual,abs_mu_diff_vs_const,abs_mu_diff_vs_loop_abs,shell_spread,coeff_align,gap_cv,c_tree_diag_cv
19.200000000000003,3.24,0.0350283196491397,0.1907155475682234,0.3044694702587371,0.8065316994438597,0.7479421563376605,0.03502831964913974,-3.469446951953614e-17,-0.7196139008299743,-0.516456248393634,-0.09337855868667347,-0.12613198790390973,-1.4555806958141921,-5.828670879282072e-16,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.6504933822078004,0.2685122027208125,0.5190615771644347
20.0,3.24,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,3.43,0.0422239365679273,0.2594822797956052,0.26767767385469626,0.8475850685006026,0.7172252467233875,0.04222393656792733,-2.7755575615628914e-17,-0.5858922950400162,-0.5723878504270297,-0.07181670265132463,-0.14434443143602232,-1.3744412795543932,-4.440892098500626e-16,1.6179950979022806e-07,9.553209401325091e-07,0.0771814943481594,0.7184004483451711,0.0529284688818641,0.8910384175458508
4.8,3.43,0.0339708384722384,0.2385972532567175,0.25767406620130606,0.8491811336461723,0.6506834772584664,0.033970838472238446,-4.85722573273506e-17,-0.6223345602562768,-0.5889292891418788,-0.07099966316875533,-0.18663022112318986,-1.4688937336901013,-5.828670879282072e-16,3.5500867596738317e-06,1.0090544840579696e-05,0.0711178604801251,0.7211085977405983,0.3330127461264275,1.0288814678031082
5.6,3.43,0.0438362965860455,0.2408620932557482,0.31377884425076946,0.8530841376966153,0.6799075667460667,0.04383629658604552,-2.0816681711721685e-17,-0.618231543651437,-0.5033763409749502,-0.0690081332693505,-0.1675501255007287,-1.3581661433964665,-8.326672684688674e-17,7.631028610433077e-05,0.00061570014718626,0.1092096338293002,0.7277525459895777,0.0489632309804584,1.1142545846630012
6.4,3.43,0.0443922295903149,0.2348317398037009,0.3410845234930134,0.8425206341819387,0.657820801044739,0.04439222959031488,2.0816681711721685e-17,-0.6292432043153414,-0.4671379859988473,-0.0744194540155343,-0.18189239774889887,-1.3526930420786216,2.7755575615628914e-16,0.0006464280746314444,0.0046795236716121735,0.1316552460415761,0.7098410190223362,0.2368422574530327,1.0740771267491565
7.2,3.43,0.0438341513865873,0.2205935934157932,0.35120411348378744,0.8260802300591533,0.6849169046318865,0.04383415138658731,-1.3877787807814457e-17,-0.6564071046998696,-0.4544404060550915,-0.08297777134802567,-0.16436211471031514,-1.358187396813302,-8.326672684688674e-17,6.176216923048372e-05,0.00040969817164482336,0.1406987183843505,0.6824085464945836,0.5397550802947837,0.5919358107848772
8.0,3.43,0.0460056551450611,0.2258410747793691,0.3633075560105363,0.8216129283399396,0.6824433292310109,0.04600565514506109,1.3877787807814457e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273559563567,-0.16593340703317425,-1.3371887803327935,1.1102230246251565e-16,7.070844134027254e-05,0.00041167963710808664,0.1520636193182569,0.6750478040153307,0.5891268740470006,0.5580450217225088
8.8,3.43,0.0425742188191618,0.2223372469819722,0.32136821487248435,0.8194198035550699,0.7271518076289498,0.04257421881916182,-2.0816681711721685e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354432385804,-0.13837491192905438,-1.3708533120239612,-1.6653345369377348e-16,6.944639907358052e-06,4.3274655621150515e-06,0.115172233250979,0.6714488144582295,0.1526414316992487,0.738612412807362
9.6,3.43,0.0391067708263824,0.2103436369428326,0.3209732984685203,0.8174819185515654,0.7085581809591298,0.03910677082638244,-4.163336342344337e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184449045783,-0.1496244832681974,-1.40774804367923,-4.440892098500626e-16,6.161737786669619e-14,5.924150059399835e-13,0.1148568546515892,0.6682766871587481,0.1066533286499557,0.8851615241089844
10.4,3.43,0.040645463561086,0.2165968878056446,0.3337331239271595,0.8164448513192334,0.688705736762751,0.04064546356108608,-8.326672684688674e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314537511259,-0.1619662994249744,-1.3909879189586698,-7.494005416219807e-16,6.191760745788422e-06,3.667884660851772e-05,0.1253376268973251,0.6665821952456852,0.1910896609391989,0.9172112618700298
11.2,3.43,0.0408548877856088,0.2141961374641878,0.3452926237866013,0.8159825755210125,0.6769618596549727,0.04085488778560886,-6.245004513516506e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911506460739,-0.16943579897806127,-1.3887559780218037,-6.661338147750939e-16,3.4440505946031763e-06,2.1297413751120153e-05,0.1353663151635882,0.6658275635539048,0.263616892757297,0.9184677759010066
12.0,3.43,0.0397447074814416,0.2033633873147403,0.3554793714957137,0.8157985574249552,0.6739213283657884,0.03974470748144168,-8.326672684688674e-17,-0.6917272329198442,-0.4491855963562059,-0.08841706698035545,-0.1713907987922786,-1.400720695048685,-8.881784197001252e-16,1.0299356403981053e-06,6.770488555900289e-06,0.1446435501863265,0.6655272862966379,0.324701506182844,0.8771174053715285
12.8,3.43,0.0372231453144878,0.2100711557195202,0.3023840820031647,0.8089906735421118,0.724342891911189,0.03722314531448786,-5.551115123125783e-17,-0.6776335752562322,-0.519441074546968,-0.09205648512758449,-0.14005579732197207,-1.4291869322527573,-4.996003610813204e-16,3.8647198300108265e-08,2.966392234999768e-07,0.1006380909200492,0.6544659098781197,0.1142870052001219,0.7916633955499216
13.6,3.43,0.0375173104774314,0.2082773251008593,0.2988704261474397,0.808017787972296,0.7459089900738927,0.03751731047743148,-8.326672684688674e-17,-0.6813580085909113,-0.5245170571802344,-0.092579078417024,-0.12731415847891248,-1.4257683026670833,-1.0547118733938987e-15,3.4222154999955564e-09,2.8128044700012882e-08,0.0980848135726996,0.6528927456796422,0.1152775579450587,0.6820544847944048
14.4,3.43,0.0362877921787571,0.1981620938639441,0.31143214686360643,0.8087612403095348,0.7270364653004923,0.03628779217875711,-1.3877787807814457e-17,-0.7029794174600048,-0.5066365604098594,-0.09217967037828743,-0.13844380608508153,-1.4402394543332333,-1.3877787807814457e-16,6.079493597386794e-10,4.689866588085249e-09,0.1074074264709029,0.654094743827017,0.1959995823623919,0.6958543941494896
15.2,3.43,0.0371164727148448,0.205104029139777,0.3226380950411735,0.8094989080515969,0.6928840965795218,0.037116472714844875,-7.632783294297951e-17,-0.6880258081056236,-0.49128435520682556,-0.09178373273826139,-0.15933940669519575,-1.4304333027459073,-9.43689570931383e-16,4.008872791866835e-11,3.5648212063732563e-10,0.1161901986479192,0.6552884821367277,0.2635129579283289,0.819436890048869
16.0,3.43,0.0378459904652278,0.2036891577435576,0.33285771202960807,0.8102005692037721,0.688970767710147,0.03784599046522785,-5.551115123125783e-17,-0.6910320876295052,-0.47774137636259545,-0.09140745604014905,-0.16179920434999293,-1.4219801243822432,-5.828670879282072e-16,7.494169913829812e-12,2.5199589628563965e-11,0.1245991237260836,0.6564249623381163,0.3217878591111364,0.7848913475230797
16.8,3.43,0.036705857280729,0.1940657427146949,0.3422610674663284,0.8111487114887161,0.6812845022485704,0.036705857280729066,-6.938893903907228e-17,-0.7120511212991004,-0.46564249947785463,-0.09089951735691469,-0.16667149020999378,-1.4352646283438644,-8.326672684688674e-16,3.0271912722375234e-12,2.004765324200767e-11,0.1326858033760381,0.6579622321498044,0.3729068193667717,0.7815757281669996
17.6,3.43,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.8075697528076582,0.7167347272310843,0.0361985046360608,0.0,-0.6965095057330672,-0.5073383557837621,-0.09281995574465551,-0.14464155258438316,-1.441309369845868,-1.1102230246251565e-16,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6521689056498221,0.2679119024066777,0.6787167217905433
18.4,3.43,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342772,0.7631803861321128,0.03608170950167016,-6.245004513516506e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456339,-0.1173727996038182,-1.442712894368614,-6.800116025829084e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.6491322184792149,0.20297833384972,0.5139240325215797
19.200000000000003,3.43,0.0350283196491397,0.1907155475682234,0.3044694702587371,0.8065316994438597,0.7479421563376605,0.03502831964913974,-3.469446951953614e-17,-0.7196139008299743,-0.516456248393634,-0.09337855868667347,-0.12613198790390973,-1.4555806958141921,-5.828670879282072e-16,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.6504933822078004,0.2685122027208125,0.5190615771644347
20.0,3.43,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,3.62,0.0422244293919976,0.2594822797956052,0.26767767385469626,0.8476975469254783,0.7171384503829246,0.042224429391997616,-1.3877787807814457e-17,-0.5858922950400162,-0.5723878504270297,-0.07175907360601516,-0.14439699156680993,-1.3744362106398713,-3.885780586188048e-16,1.65184310674249e-07,9.74440897305584e-07,0.0771814943481594,0.7185911310634734,0.0529284688818641,0.891509008468447
4.8,3.62,0.033970957278955,0.2385972532567175,0.25767406620130606,0.849175410535173,0.6506901382715693,0.03397095727895507,-6.938893903907228e-17,-0.6223345602562768,-0.5889292891418788,-0.07100259013427958,-0.18662577529579646,-1.4688922148282324,-8.049116928532385e-16,3.5559477282731677e-06,1.0107199262421318e-05,0.0711178604801251,0.7210988778575795,0.3330127461264275,1.0288331113678246
5.6,3.62,0.0438362901756866,0.2408620932557482,0.31377884425076946,0.853082551101779,0.679908731837773,0.043836290175686674,-7.632783294297951e-17,-0.618231543651437,-0.5033763409749502,-0.06900894098572069,-0.1675493812930008,-1.3581662069051093,-6.106226635438361e-16,7.631651931205852e-05,0.0006157505623392012,0.1092096338293002,0.7277498389943193,0.0489632309804584,1.1142471708885977
6.4,3.62,0.0443922284603236,0.2348317398037009,0.3410845234930134,0.8425204606897135,0.6578209197588797,0.04439222846032361,-1.3877787807814457e-17,-0.6292432043153414,-0.4671379859988473,-0.07441954344565711,-0.18189231937361564,-1.3526930531334616,-8.326672684688674e-17,0.0006464307287146198,0.0046795422537329046,0.1316552460415761,0.7098407266808071,0.2368422574530327,1.0740762926656664
7.2,3.62,0.0438341511760934,0.2205935934157932,0.35120411348378744,0.8260802169685059,0.684916912196555,0.04383415117609349,-9.020562075079397e-17,-0.6564071046998696,-0.4544404060550915,-0.08297777823016107,-0.16436210991368394,-1.3581873988988071,-9.992007221626409e-16,6.176217636033599e-05,0.00040969821019265495,0.1406987183843505,0.6824085248667336,0.5397550802947837,0.591935763697312
8.0,3.62,0.04600565510887,0.2258410747793691,0.3633075560105363,0.8216129273162788,0.6824433295444243,0.046005655108870086,-8.326672684688674e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273613673019,-0.16593340683372368,-1.3371887806744385,-8.604228440844963e-16,7.070844134160481e-05,0.0004116796362860775,0.1520636193182569,0.6750478023332248,0.5891268740470006,0.5580450197503236
8.8,3.62,0.0425742188238579,0.2223372469819722,0.32136821487248435,0.8194198034448944,0.7271518078069268,0.042574218823857896,6.938893903907228e-18,-0.6529877761507202,-0.4929970796203284,-0.08649354438225135,-0.13837491182275688,-1.3708533119760569,0.0,6.944639807882069e-06,4.327464741882281e-06,0.115172233250979,0.6714488142776693,0.1526414316992487,0.7386124118815585
9.6,3.62,0.0391067708281736,0.2103436369428326,0.3209732984685203,0.8174819184909097,0.7085581810441579,0.03910677082817366,-6.245004513516506e-17,-0.6770706211911424,-0.49353109472943196,-0.0875218445226817,-0.14962448321608138,-1.4077480436593381,-7.494005416219807e-16,9.181544413650045e-14,8.6897156137411e-13,0.1148568546515892,0.6682766870595782,0.1066533286499557,0.8851615236309429
10.4,3.62,0.0406454635636702,0.2165968878056446,0.3337331239271595,0.8164448512119377,0.6887057368970461,0.040645463563670235,-3.469446951953614e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314543218679,-0.1619662993402886,-1.3909879189310577,-1.6653345369377348e-16,6.1917607002137665e-06,3.667884625979667e-05,0.1253376268973251,0.6665821950704831,0.1910896609391989,0.9172112610478091
11.2,3.62,0.0408548877464689,0.2141961374641878,0.3452926237866013,0.8159825756196388,0.6769618589246044,0.04085488774646893,-2.7755575615628914e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911501211501,-0.16943579944661785,-1.3887559784378676,-3.0531133177191805e-16,3.444050683698574e-06,2.1297414502796652e-05,0.1353663151635882,0.6658275637148596,0.263616892757297,0.9184677806094712
12.0,3.62,0.0397447071668161,0.2033633873147403,0.3554793714957137,0.8157985643799945,0.6739213172854442,0.03974470716681614,-4.163336342344337e-17,-0.6917272329198442,-0.4491855963562059,-0.08841706327780516,-0.17139080593277434,-1.40072069848663,-4.718447854656915e-16,1.0299360743010189e-06,6.770491901099407e-06,0.1446435501863265,0.6655272976444601,0.324701506182844,0.8771174777743775
12.8,3.62,0.0372231483147792,0.2100711557195202,0.3023840820031647,0.8089905708890588,0.7243430422073772,0.03722314831477922,-2.0816681711721685e-17,-0.6776335752562322,-0.519441074546968,-0.09205654023533638,-0.14005570720885135,-1.4291868972473882,-2.7755575615628914e-16,3.8647174799809336e-08,2.966391897001909e-07,0.1006380909200492,0.6544657437874052,0.1142870052001219,0.7916626046068637
13.6,3.62,0.0375173560952228,0.2082773251008593,0.2988704261474397,0.8080169904692159,0.7459106332385705,0.03751735609522287,-7.632783294297951e-17,-0.6813580085909113,-0.5245170571802344,-0.09257950706025812,-0.1273132017716252,-1.42576777460303,-8.326672684688674e-16,3.4221830999959894e-09,2.812788740000436e-08,0.0980848135726996,0.652891456886929,0.1152775579450587,0.6820465661265575
14.4,3.62,0.0362877635978704,0.1981620938639441,0.31143214686360643,0.8087619964605092,0.7270352129328587,0.03628776359787042,-2.0816681711721685e-17,-0.7029794174600048,-0.5066365604098594,-0.09217926433503786,-0.13844455418623877,-1.440239796391141,-2.498001805406602e-16,6.079517992274488e-10,4.689861395149866e-09,0.1074074264709029,0.6540959669187886,0.1959995823623919,0.6958609118495571
15.2,3.62,0.0371165438795768,0.205104029139777,0.3226380950411735,0.8095013794403543,0.6928833097078407,0.037116543879576844,-4.163336342344337e-17,-0.6880258081056236,-0.49128435520682556,-0.09178240684535294,-0.15933989990066083,-1.4304324700584634,-4.440892098500626e-16,4.0086236369559934e-11,3.5647714204701815e-10,0.1161901986479192,0.6552924833158364,0.2635129579283289,0.8194416210480321
16.0,3.62,0.0378401671453545,0.2036891577435576,0.33285771202960807,0.8102278258357886,0.6888415826617905,0.03784016714535451,-6.938893903907228e-18,-0.6910320876295052,-0.47774137636259545,-0.09139284582359478,-0.16188064411034184,-1.4220469539260372,5.551115123125783e-17,7.556966908318853e-12,2.5802648239184426e-11,0.1245991237260836,0.6564691297585888,0.3217878591111364,0.7856815930065508
16.8,3.62,0.0367070572181381,0.1940657427146949,0.3422610674663284,0.8108236153551837,0.6815799407948202,0.036707057218138134,-3.469446951953614e-17,-0.7120511212991004,-0.46564249947785463,-0.09107361090516483,-0.16648319953582943,-1.4352504312179497,-3.885780586188048e-16,2.9853204658913277e-12,1.972557535933649e-11,0.1326858033760381,0.6574349352176508,0.3729068193667717,0.7797083632377199
17.6,3.62,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.807569752807658,0.7167347272310843,0.03619850463606079,1.3877787807814457e-17,-0.6965095057330672,-0.5073383557837621,-0.09281995574465564,-0.14464155258438316,-1.441309369845868,0.0,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6521689056498219,0.2679119024066777,0.6787167217905434
18.4,3.62,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342772,0.7631803861321128,0.03608170950167016,-6.245004513516506e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456339,-0.1173727996038182,-1.442712894368614,-6.800116025829084e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.6491322184792149,0.20297833384972,0.5139240325215797
19.200000000000003,3.62,0.0350283196491397,0.1907155475682234,0.3044694702587371,0.8065316994438597,0.7479421563376605,0.03502831964913974,-3.469446951953614e-17,-0.7196139008299743,-0.516456248393634,-0.09337855868667347,-0.12613198790390973,-1.4555806958141921,-5.828670879282072e-16,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.6504933822078004,0.2685122027208125,0.5190615771644347
20.0,3.62,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,3.81,0.0422249574347917,0.2594822797956052,0.26767767385469626,0.84780593246709,0.7170557368018337,0.042224957434791696,6.938893903907228e-18,-0.5858922950400162,-0.5723878504270297,-0.07170354880966257,-0.14444708527407363,-1.374430779550782,5.551115123125783e-17,1.6862197371736443e-07,9.938637615114487e-07,0.0771814943481594,0.7187748991263919,0.0529284688818641,0.8919576225852838
4.8,3.81,0.0339710758399957,0.2385972532567175,0.25767406620130606,0.8491696656224652,0.6506968113747605,0.03397107583999577,-6.938893903907228e-17,-0.6223345602562768,-0.5889292891418788,-0.07100552826967153,-0.186621321444628,-1.468890699112456,-8.326672684688674e-16,3.5618162872452785e-06,1.0123882868029455e-05,0.0711178604801251,0.7210891210133693,0.3330127461264275,1.028784668652148
5.6,3.81,0.0438362837652397,0.2408620932557482,0.31377884425076946,0.8530809644609061,0.679909896969138,0.04383628376523971,-6.938893903907228e-18,-0.618231543651437,-0.5033763409749502,-0.06900974872702988,-0.1675486370612161,-1.3581662704146331,0.0,7.632275229951802e-05,0.0006158009758863159,0.1092096338293002,0.7277471319255496,0.0489632309804584,1.11423975689995
6.4,3.81,0.0443922273303608,0.2348317398037009,0.3410845234930134,0.8425202871980336,0.6578210384730652,0.044392227330360794,6.938893903907228e-18,-0.6292432043153414,-0.4671379859988473,-0.0744196328755173,-0.18189224099831702,-1.352693064188023,0.0,0.000646433382726741,0.004679560835725738,0.1316552460415761,0.709840434340257,0.2368422574530327,1.0740754585823138
7.2,3.81,0.0438341509656,0.2205935934157932,0.35120411348378744,0.8260802038778374,0.6849169197612477,0.043834150965600074,-7.632783294297951e-17,-0.6564071046998696,-0.4544404060550915,-0.08297778511230762,-0.1643621051170375,-1.3581874009843071,-8.604228440844963e-16,6.176218349063234e-05,0.000409698248737822,0.1406987183843505,0.6824085032388495,0.5397550802947837,0.5919357166095981
8.0,3.81,0.0460056550726326,0.2258410747793691,0.3633075560105363,0.8216129262901654,0.6824433298591859,0.04600565507263263,-2.7755575615628914e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273667912111,-0.16593340663341516,-1.3371887810165204,-3.885780586188048e-16,7.07084413380521e-05,0.0004116796354338703,0.1520636193182569,0.6750478006470887,0.5891268740470006,0.5580450177696549
8.8,3.81,0.0425742188286382,0.2223372469819722,0.32136821487248435,0.8194198033309242,0.7271518079897107,0.04257421882863827,-7.632783294297951e-17,-0.6529877761507202,-0.4929970796203284,-0.0864935444426558,-0.13837491171358843,-1.3708533119272936,-7.771561172376096e-16,6.94463970618564e-06,4.3274639041079865e-06,0.115172233250979,0.6714488140908906,0.1526414316992487,0.7386124109307508
9.6,3.81,0.0391067708280397,0.2103436369428326,0.3209732984685203,0.8174819184900624,0.7085581810424664,0.03910677082803977,-6.938893903907228e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184452313186,-0.1496244832171182,-1.4077480436608252,-8.049116928532385e-16,9.059419880941277e-14,8.58424442640171e-13,0.1148568546515892,0.6682766870581929,0.1066533286499557,0.885161523640453
10.4,3.81,0.0406454635659966,0.2165968878056446,0.3337331239271595,0.8164448511153433,0.6887057370179467,0.04064546356599664,-4.163336342344337e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314548356861,-0.16196629926404926,-1.3909879189062004,-4.996003610813204e-16,6.1917606620776056e-06,3.6678845962423434e-05,0.1253376268973251,0.666582194912755,0.1910896609391989,0.9172112603075948
11.2,3.81,0.0408548878530447,0.2141961374641878,0.3452926237866013,0.8159825756804061,0.676961860640142,0.04085488785304475,-5.551115123125783e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911497977253,-0.16943579834604106,-1.3887559773049485,-4.996003610813204e-16,3.444050472506399e-06,2.1297412680088e-05,0.1353663151635882,0.6658275638140296,0.263616892757297,0.9184677695499166
12.0,3.81,0.0397447072862324,0.2033633873147403,0.3554793714957137,0.8157985536813094,0.6739213281483513,0.03974470728623242,-1.3877787807814457e-17,-0.6917272329198442,-0.4491855963562059,-0.08841706897330423,-0.17139079893240142,-1.4007206971817558,-1.1102230246251565e-16,1.0299356519027913e-06,6.770488806796815e-06,0.1446435501863265,0.6655272801885161,0.324701506182844,0.8771174067923397
12.8,3.81,0.0372231467830867,0.2100711557195202,0.3023840820031647,0.8089906377241276,0.7243429525595682,0.03722314678308676,-6.245004513516506e-17,-0.6776335752562322,-0.519441074546968,-0.09205650435593132,-0.14005576095900693,-1.4291869151181391,-6.38378239159465e-16,3.864718440020273e-08,2.966391842999967e-07,0.1006380909200492,0.6544658519252906,0.1142870052001219,0.791663076383987
13.6,3.81,0.0375173548146484,0.2082773251008593,0.2988704261474397,0.8080171635608887,0.74591044799117,0.03751735481464845,-4.85722573273506e-17,-0.6813580085909113,-0.5245170571802344,-0.09257941402663238,-0.12731330962896126,-1.42576778942674,-5.551115123125783e-16,3.4221826000161576e-09,2.8127879799991077e-08,0.0980848135726996,0.6528917366089839,0.1152775579450587,0.6820474588601673
14.4,3.81,0.036287737867845,0.1981620938639441,0.31143214686360643,0.8087626772171805,0.7270340854607054,0.03628773786784499,6.938893903907228e-18,-0.7029794174600048,-0.5066365604098594,-0.09217889877787425,-0.13844522768224782,-1.4402401043299862,8.326672684688674e-17,6.079542546743189e-10,4.68985871958285e-09,0.1074074264709029,0.6540970680595013,0.1959995823623919,0.6958667795845692
15.2,3.81,0.0371173607960537,0.205104029139777,0.3226380950411735,0.8094896913130667,0.6929085644027914,0.03711736079605378,-8.326672684688674e-17,-0.6880258081056236,-0.49128435520682556,-0.09178867752747906,-0.15932407072044216,-1.4304229115603715,-1.0824674490095276e-15,4.01268924331451e-11,3.569693278831728e-10,0.1161901986479192,0.6552735603421239,0.2635129579283289,0.8192897873818173
16.0,3.81,0.0378400321687568,0.2036891577435576,0.33285771202960807,0.8102408123651326,0.6888280848460663,0.037840032168756844,-4.163336342344337e-17,-0.6910320876295052,-0.47774137636259545,-0.09138588490142653,-0.16188915417197014,-1.4220485030654977,-3.885780586188048e-16,7.564249474406164e-12,2.5856448152410477e-11,0.1245991237260836,0.65649017402211,0.3217878591111364,0.7857641869473085
16.8,3.81,0.0367109109093178,0.1940657427146949,0.3422610674663284,0.8108309218237394,0.68164535405792,0.03671091090931781,-6.938893903907228e-18,-0.7120511212991004,-0.46564249947785463,-0.0910696974218634,-0.16644152099694579,-1.4352048391957644,-1.3877787807814457e-16,2.9770682011864675e-12,1.9637507451591796e-11,0.1326858033760381,0.6574467837855349,0.3729068193667717,0.7792952368923434
17.6,3.81,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.807569752807658,0.7167347272310843,0.03619850463606079,1.3877787807814457e-17,-0.6965095057330672,-0.5073383557837621,-0.09281995574465564,-0.14464155258438316,-1.441309369845868,0.0,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6521689056498219,0.2679119024066777,0.6787167217905434
18.4,3.81,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342772,0.7631803861321128,0.03608170950167016,-6.245004513516506e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456339,-0.1173727996038182,-1.442712894368614,-6.800116025829084e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.6491322184792149,0.20297833384972,0.5139240325215797
19.200000000000003,3.81,0.0350283196491397,0.1907155475682234,0.3044694702587371,0.8065316994438597,0.7479421563376605,0.03502831964913974,-3.469446951953614e-17,-0.7196139008299743,-0.516456248393634,-0.09337855868667347,-0.12613198790390973,-1.4555806958141921,-5.828670879282072e-16,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.6504933822078004,0.2685122027208125,0.5190615771644347
20.0,3.81,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,4.0,0.0422255188388192,0.2594822797956052,0.26767767385469626,0.8479102340560017,0.7169770641255117,0.04222551883881926,-6.245004513516506e-17,-0.5858922950400162,-0.5723878504270297,-0.07165012288205805,-0.14449473705611848,-1.3744250054052232,-8.049116928532385e-16,1.721127174114656e-07,1.0135914969566784e-06,0.0771814943481594,0.7189517650169036,0.0529284688818641,0.8923844641018234
4.8,4.0,0.0339711941555447,0.2385972532567175,0.25767406620130606,0.8491638989315392,0.6507034965543269,0.0339711941555447,0.0,-0.6223345602562768,-0.5889292891418788,-0.07100847756314402,-0.18661685957908433,-1.468889186540384,0.0,3.5676924010630273e-06,1.0140595717800238e-05,0.0711178604801251,0.7210793272486133,0.3330127461264275,1.0287361397636623
5.6,4.0,0.0438362773547051,0.2408620932557482,0.31377884425076946,0.8530793777740225,0.6799110621401497,0.043836277354705196,-9.71445146547012e-17,-0.618231543651437,-0.5033763409749502,-0.06901055649326494,-0.16754789280538226,-1.3581663339250352,-8.049116928532385e-16,7.632898508802555e-05,0.0006158513877636551,0.1092096338293002,0.7277444247833135,0.0489632309804584,1.1142323426971383
6.4,4.0,0.0443922262004283,0.2348317398037009,0.3410845234930134,0.8425201137069891,0.6578211571872538,0.044392226200428375,-7.632783294297951e-17,-0.6292432043153414,-0.4671379859988473,-0.07441972230506838,-0.18189216262303048,-1.3526930752422883,-7.216449660063518e-16,0.0006464360367814947,0.004679579417476987,0.1316552460415761,0.7098401420008379,0.2368422574530327,1.0740746244993904
7.2,4.0,0.043834150755106,0.2205935934157932,0.35120411348378744,0.8260801907872184,0.6849169273258905,0.04383415075510608,-7.632783294297951e-17,-0.6564071046998696,-0.4544404060550915,-0.0829777919944283,-0.16436210032042275,-1.358187403069813,-7.216449660063518e-16,6.176219062403732e-05,0.0004096982872816568,0.1406987183843505,0.6824084816110471,0.5397550802947837,0.5919356695221963
8.0,4.0,0.046005655036419,0.2258410747793691,0.3633075560105363,0.8216129252659914,0.68244333017269,0.046005655036419006,-6.938893903907228e-18,-0.6461970680455217,-0.43972556965846205,-0.08533273722048687,-0.16593340643390686,-1.3371887813583776,-1.3877787807814457e-16,7.070844134160481e-05,0.00041167963461274937,0.1520636193182569,0.6750477989641396,0.5891268740470006,0.5580450157968982
