D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,R_e_over_mu_uv,R_e_over_mu_match,R_e_over_mu_ir,R_tau_over_mu_uv,R_tau_over_mu_match,R_tau_over_mu_ir,abs_delta_R_e_uv_to_ir,abs_delta_R_tau_uv_to_ir,abs_delta_R_tau_match_to_ir
16.8,3.43,9.321563122595514e-09,2.5076341003148625e-08,2.2388510529368596e-09,9.322006284209211e-09,2.5077533171414648e-08,2.238957491399207e-09,9.369982900016984e-09,2.5206597145165634e-08,2.250480504804246e-09,0.13818126228202968,0.13818126228202976,0.13818126228202968,0.007971169961774199,0.007971169961774204,0.007971169961774204,0.0,5.204170427930421e-18,0.0
17.6,3.43,3.4844108883180453e-09,7.139226485334223e-09,8.222198924376399e-10,3.484526560191978e-09,7.139463486001611e-09,8.222471876444312e-10,3.504146258801515e-09,7.179662382296271e-09,8.268768673801007e-10,0.23820803403493518,0.23820803403493523,0.2382080340349353,0.013263973327376862,0.013263973327376862,0.013263973327376862,1.1102230246251565e-16,0.0,0.0
18.4,3.43,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.996981554712015e-09,3.87337416699128e-10,1.8055643572322854e-09,2.0087047951370356e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376636,0.8079671677376631,0.03762103995312789,0.0376210399531279,0.03762103995312788,2.220446049250313e-16,1.3877787807814457e-17,2.0816681711721685e-17
19.200000000000003,3.43,1.860306469084913e-09,2.063041699959558e-09,3.88760954464617e-10,1.8603601488744241e-09,2.0631012297445947e-09,3.887721722970293e-10,1.870994290543493e-09,2.074894274638621e-09,3.909944615455383e-10,0.8131168853592969,0.8131168853592967,0.8131168853592969,0.03550988506625647,0.03550988506625646,0.03550988506625646,0.0,1.3877787807814457e-17,0.0
20.0,3.43,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,3.62,0.0001915641595061,0.0015384232206597,0.0003154121995091,0.0001915690593453,0.001538462570538,0.0003154202671406,0.0001921697414434,0.0015432865589628,0.0003164092958935,0.015505181847287875,0.015505181847292037,0.015505181847280248,0.042034445332383694,0.04203444533237856,0.04203444533235938,7.627579123870021e-15,2.4313884239290928e-14,1.917910275039958e-14
4.8,3.62,0.0001980460606969,0.0015698556981101,0.0001509490614004,0.0001980514782274,0.0015698986413581,0.0001509531905971,0.0001988232760226,0.0015760164664855,0.0001515414484618,0.01591523110213199,0.015915231102134567,0.015915231102141644,0.00924573340107096,0.009245733401070107,0.009245733401075127,9.655470867286908e-15,4.166805789296291e-15,5.02028973947688e-15
5.6,3.62,0.0001572805892733,0.0013021021200968,5.949739987029108e-05,0.0001572881712189,0.001302164889873,5.950026803125752e-05,0.0001580014504988,0.0013080700207402,5.9770093206312154e-05,0.014590163651692377,0.014590163651699635,0.014590163651706652,0.0020878816700111904,0.002087881670011236,0.002087881670011339,1.4275039483813146e-14,1.487525380650112e-16,1.0321604682062002e-16
6.4,3.62,0.0001040390328597,0.00067226759927,2.722541545984829e-05,0.0001040458781648,0.0006723118314845,2.722720677095263e-05,0.0001045603134626,0.0006756359510303,2.736182657974975e-05,0.023950150779735155,0.023950150779740654,0.023950150779724743,0.0016400786334958303,0.0016400786334956844,0.0016400786334959737,1.0411810302812796e-14,1.4333152720258369e-16,2.892651396191326e-16
7.2,3.62,7.600634645080238e-05,0.0001209652982746,1.756789888712088e-05,7.601168810921619e-05,0.0001209737996082,1.7569133543426382e-05,7.639697139170955e-05,0.0001215869840245,1.7658186866810667e-05,0.39480088048206646,0.39480088048175843,0.3948008804820587,0.02109201371434754,0.021092013714331084,0.02109201371434712,7.771561172376096e-15,4.198030811863873e-16,1.6035783811929605e-14
8.0,3.62,6.313933684809059e-05,8.591081435204948e-05,1.349296672046684e-05,6.314438271908923e-05,8.591768003845431e-05,1.3494045030326574e-05,6.34502165071627e-05,8.633381411748302e-05,1.3559402148891156e-05,0.5401375384168601,0.5401375384168601,0.5401375384168601,0.02466716432189481,0.02466716432189481,0.02466716432189482,0.0,1.0408340855860843e-17,1.0408340855860843e-17
8.8,3.62,2.2146858636429214e-05,5.8482306745953826e-05,7.047750043925818e-06,2.2147784759159575e-05,5.8484752320492874e-05,7.048044762089722e-06,2.2270399979878508e-05,5.8808537335222334e-05,7.087064355856685e-06,0.14340862716185174,0.1434086271618518,0.1434086271618518,0.014522854862398637,0.014522854862398637,0.014522854862398637,5.551115123125783e-17,0.0,0.0
9.6,3.62,1.097514716750559e-05,4.357983823993369e-05,3.956029584713497e-06,1.0975566140852129e-05,4.358150188875683e-05,3.95618060509881e-06,1.1036307746886504e-05,4.382269312974987e-05,3.978075126131426e-06,0.06342339374999231,0.06342339374999235,0.06342339374999231,0.008240391277292175,0.008240391277292175,0.008240391277292173,0.0,1.734723475976807e-18,1.734723475976807e-18
10.4,3.62,7.422066635836792e-06,2.9967976142054584e-05,2.109988132800364e-06,7.422412213371779e-06,2.99693714757038e-05,2.1100863755855015e-06,7.4619565002891026e-06,3.0129038897870418e-05,2.1213282547290723e-06,0.0613387427035655,0.06133874270356552,0.0613387427035655,0.004957299943179389,0.004957299943179389,0.004957299943179389,0.0,0.0,0.0
11.2,3.62,4.558508140962937e-06,1.6473387541821005e-05,7.956066124064262e-07,4.558752311504077e-06,1.647426991733205e-05,7.956492280366014e-07,4.582140399522665e-06,1.6558789024434283e-05,7.997312033021325e-07,0.07657370106793278,0.07657370106793278,0.07657370106793274,0.002332549865819755,0.002332549865819755,0.002332549865819755,4.163336342344337e-17,0.0,0.0
12.0,3.62,2.5104953637235645e-06,8.248756071704569e-06,4.859948471246432e-07,2.510639252116111e-06,8.249228847025653e-06,4.860227017936257e-07,2.5230615843717827e-06,8.290045010281467e-06,4.88427481962816e-07,0.09262792285183473,0.09262792285183473,0.09262792285183473,0.0034712541107861593,0.0034712541107861593,0.0034712541107861593,0.0,0.0,0.0
12.8,3.62,6.987850667582667e-07,2.049405442966268e-06,2.0546691458996626e-07,6.988057971704374e-07,2.0494662413741885e-06,2.0547301004625106e-07,7.028437035946805e-07,2.0613086630252728e-06,2.0666029382471117e-07,0.11626030560251405,0.11626030560251405,0.116260305602514,0.010051434064563693,0.010051434064563693,0.010051434064563696,4.163336342344337e-17,3.469446951953614e-18,3.469446951953614e-18
13.6,3.62,2.2326160079887397e-07,5.624641090358495e-07,8.964924360862649e-08,2.2326788913348417e-07,5.624799512698529e-07,8.965176864848708e-08,2.2456764174308819e-07,5.657544247615417e-07,9.017367585470796e-08,0.1575572667442742,0.15755726674427425,0.15755726674427428,0.02540408919319899,0.02540408919319898,0.025404089193198996,8.326672684688674e-17,6.938893903907228e-18,1.734723475976807e-17
14.4,3.62,1.1131969109529625e-07,2.793939226895787e-07,4.0785412550369256e-08,1.1132326560852197e-07,2.79402894123671e-07,4.078672218386843e-08,1.119510676091723e-07,2.809785728010751e-07,4.1016736868103876e-08,0.15874866238979346,0.15874866238979352,0.1587486623897934,0.02130962507892467,0.021309625078924664,0.021309625078924657,5.551115123125783e-17,1.3877787807814457e-17,6.938893903907228e-18
15.2,3.62,4.9683301627579994e-08,1.468672700196202e-07,1.175831801046998e-08,4.9685235897504706e-08,1.4687298785507028e-07,1.1758775785218192e-08,4.995691721019876e-08,1.476760965737665e-07,1.1823073349339522e-08,0.11443815634968593,0.11443815634968593,0.11443815634968593,0.006409739196323909,0.0064097391963239105,0.0064097391963239105,0.0,1.734723475976807e-18,0.0
16.0,3.62,2.0135292812644652e-08,5.6030361354393594e-08,5.236733354301586e-09,2.013618246431239e-08,5.6032836982877726e-08,5.236964732539068e-09,2.024298613521788e-08,5.633003893223562e-08,5.264741946955408e-09,0.12914245928853146,0.12914245928853138,0.12914245928853146,0.008735224581603177,0.008735224581603175,0.008735224581603177,0.0,0.0,1.734723475976807e-18
16.8,3.62,9.31288741848198e-09,2.500543312410231e-08,2.259418132509642e-09,9.313329782710489e-09,2.5006620887750193e-08,2.259525455374631e-09,9.36126174405588e-09,2.5135319904507404e-08,2.271154323815111e-09,0.13870749955501704,0.138707499555017,0.138707499555017,0.008164403433049609,0.00816440343304961,0.00816440343304961,5.551115123125783e-17,1.734723475976807e-18,0.0
17.6,3.62,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.484526560191978e-09,7.1394634860016125e-09,8.222471876444314e-10,3.5041462588015162e-09,7.179662382296273e-09,8.26876867380101e-10,0.23820803403493518,0.23820803403493515,0.2382080340349353,0.013263973327376865,0.013263973327376862,0.013263973327376862,1.1102230246251565e-16,3.469446951953614e-18,0.0
18.4,3.62,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.996981554712015e-09,3.87337416699128e-10,1.8055643572322854e-09,2.0087047951370356e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376636,0.8079671677376631,0.03762103995312789,0.0376210399531279,0.03762103995312788,2.220446049250313e-16,1.3877787807814457e-17,2.0816681711721685e-17
19.200000000000003,3.62,1.860306469084913e-09,2.063041699959558e-09,3.88760954464617e-10,1.8603601488744241e-09,2.0631012297445947e-09,3.887721722970293e-10,1.870994290543493e-09,2.074894274638621e-09,3.909944615455383e-10,0.8131168853592969,0.8131168853592967,0.8131168853592969,0.03550988506625647,0.03550988506625646,0.03550988506625646,0.0,1.3877787807814457e-17,0.0
20.0,3.62,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,3.81,0.0001931852566952,0.0015413140263793,0.0003139598476822,0.0001931902015025,0.0015413534781517,0.0003139678838593,0.0001937959668384,0.0015461865312786,0.0003149523585332,0.01570962062865381,0.01570962062866131,0.015709620628658688,0.04149215180679104,0.04149215180679605,0.041492151806785046,4.8780424144467815e-15,5.995204332975845e-15,1.1005085731596864e-14
4.8,3.81,0.000198181317315,0.0015699380109861,0.0001508896356361,0.0001981867385728,0.0015699809567025,0.000150893763228,0.0001989590634715,0.0015760991026092,0.0001514817895069,0.015935306181659534,0.015935306181663465,0.01593530618166191,0.009237486365404161,0.009237486365397762,0.009237486365403487,2.3765711620882257e-15,6.74807432154978e-16,5.7245874707234634e-15
5.6,3.81,0.0001572883420053,0.0013020972702444,5.94955053574147e-05,0.0001572959242742,0.0013021600393693,5.949837340797603e-05,0.000158009238713,0.0013080651482402,5.976818999118603e-05,0.014591710751776751,0.014591710751784203,0.01459171075177321,0.002087764259987524,0.002087764259987527,0.0020877642599875096,3.5405706144686633e-15,1.431146867680866e-17,1.734723475976807e-17
6.4,3.81,0.0001040394229181,0.0006722670893398,2.722534218776579e-05,0.0001040462682422,0.0006723113214779,2.7227133492317683e-05,0.0001045607054688,0.0006756354385021,2.736175293880236e-05,0.023950366699476547,0.02395036669946692,0.02395036669951086,0.0016400722936446939,0.0016400722936450074,0.0016400722936451423,3.4312830354821244e-14,4.484260185400046e-16,1.3487475025719675e-16
7.2,3.81,7.600637001217099e-05,0.0001209652868089,1.7567894626679354e-05,7.601171167176537e-05,0.0001209737881409,1.7569129282575575e-05,7.63969950736911e-05,0.0001215869724991,1.7658182584362725e-05,0.39480120009491704,0.39480120009485536,0.3948012000949949,0.021092007482592476,0.021092007482589187,0.021092007482596636,7.788214517745473e-14,4.1598668953923834e-15,7.44890260584441e-15
8.0,3.81,6.313933861523411e-05,8.591081341528643e-05,1.3492966404811948e-05,6.314438448633234e-05,8.591767910155976e-05,1.349404471463756e-05,6.34502182829653e-05,8.633381317605072e-05,1.355940183167313e-05,0.5401375804308091,0.5401375804308091,0.5401375804308091,0.024667163705702617,0.024667163705702617,0.024667163705702606,0.0,1.0408340855860843e-17,1.0408340855860843e-17
8.8,3.81,2.2146858698122385e-05,5.848230666985641e-05,7.047750027298096e-06,2.2147784820854457e-05,5.848475224439e-05,7.048044745461029e-06,2.2270400041914947e-05,5.880853725869813e-05,7.0870643391359325e-06,0.14340862833402904,0.14340862833402904,0.14340862833402904,0.014522854831665632,0.014522854831665629,0.014522854831665632,0.0,0.0,3.469446951953614e-18
9.6,3.81,1.0975147166600044e-05,4.357983824079388e-05,3.956029585346656e-06,1.097556613994655e-05,4.358150188961707e-05,3.956180605731995e-06,1.1036307745975917e-05,4.382269313061487e-05,3.978075126768116e-06,0.06342339373702263,0.0634233937370226,0.0634233937370226,0.00824039127960461,0.00824039127960461,0.00824039127960461,2.7755575615628914e-17,0.0,0.0
10.4,3.81,7.4220666459446125e-06,2.9967976111182754e-05,2.109988133087216e-06,7.422412223479859e-06,2.996937144482968e-05,2.1100863758723073e-06,7.461956510451036e-06,3.0129038866831813e-05,2.121328255017406e-06,0.061338742997012655,0.061338742997012655,0.061338742997012655,0.004957299954740907,0.004957299954740907,0.004957299954740905,0.0,1.734723475976807e-18,1.734723475976807e-18
11.2,3.81,4.558508311773896e-06,1.6473387311930208e-05,7.9560656463635e-07,4.5587524823222e-06,1.647426968742177e-05,7.9564918026362e-07,4.582140571217149e-06,1.6558788793344474e-05,7.99731155284058e-07,0.07657370894370459,0.07657370894370459,0.07657370894370459,0.0023325496508190807,0.0023325496508190807,0.0023325496508190815,0.0,8.673617379884035e-19,8.673617379884035e-19
12.0,3.81,2.510495491665348e-06,8.248755087370793e-06,4.859949294177157e-07,2.510639380058559e-06,8.24922786261355e-06,4.860227840901238e-07,2.5230617129472743e-06,8.290044020998615e-06,4.88427564666507e-07,0.09262795439978941,0.09262795439978941,0.09262795439978941,0.003471256114813074,0.003471256114813072,0.003471256114813072,0.0,1.734723475976807e-18,0.0
12.8,3.81,6.987848928897525e-07,2.0494066548784325e-06,2.0546663779377117e-07,6.988056233024156e-07,2.0494674533388776e-06,2.054727332435058e-07,7.02843528721998e-07,2.061309881993052e-06,2.0666001542251785e-07,0.1162601102473547,0.1162601102473547,0.1162601102473547,0.010051395095110372,0.010051395095110369,0.010051395095110369,0.0,3.469446951953614e-18,0.0
13.6,3.81,2.2326184624019443e-07,5.624643438203928e-07,8.96487286892762e-08,2.232681345839683e-07,5.624801860666793e-07,8.965125371553745e-08,2.245678886224608e-07,5.657546609252364e-07,9.01731579240794e-08,0.15755748162801386,0.15755748162801378,0.15755748162801383,0.025403776158379014,0.025403776158379004,0.025403776158379014,2.7755575615628914e-17,0.0,1.0408340855860843e-17
14.4,3.81,1.1131952287319688e-07,2.7939600226011797e-07,4.0784838374191554e-08,1.1132309739016883e-07,2.79404973783946e-07,4.078614799260532e-08,1.1195089844216017e-07,2.8098066418949037e-07,4.10161594387178e-08,0.15874581945392402,0.15874581945392394,0.15874581945392396,0.021308707881295817,0.021308707881295807,0.021308707881295817,5.551115123125783e-17,0.0,1.0408340855860843e-17
15.2,3.81,4.9692241962064865e-08,1.468313065721416e-07,1.1759259294986577e-08,4.9694176441089024e-08,1.4683702259684565e-07,1.1759717073495811e-08,4.9965906641114965e-08,1.476399346557416e-07,1.182401978462772e-08,0.11453543134517137,0.11453543134517134,0.11453543134517137,0.006413906237630085,0.006413906237630085,0.006413906237630085,0.0,0.0,0.0
16.0,3.81,2.0135720478409012e-08,5.6037446620935115e-08,5.234988356504235e-09,2.013661018421437e-08,5.6039922660549875e-08,5.235219666803599e-09,2.024341612377509e-08,5.63371621928204e-08,5.262987625273493e-09,0.129115288848723,0.12911528884872295,0.129115288848723,0.008727196684982936,0.008727196684982935,0.008727196684982936,0.0,0.0,1.734723475976807e-18
16.8,3.81,9.322817905947147e-09,2.498901233124378e-08,2.2566985275275573e-09,9.323260674399015e-09,2.4990199134034015e-08,2.2568057048770933e-09,9.371243746048417e-09,2.5118813634631844e-08,2.268420575856004e-09,0.1391862136066917,0.1391862136066917,0.13918621360669167,0.008155468382082101,0.008155468382082101,0.0081554683820821,2.7755575615628914e-17,1.734723475976807e-18,1.734723475976807e-18
17.6,3.81,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.484526560191978e-09,7.1394634860016125e-09,8.222471876444314e-10,3.5041462588015162e-09,7.179662382296273e-09,8.26876867380101e-10,0.23820803403493518,0.23820803403493515,0.2382080340349353,0.013263973327376865,0.013263973327376862,0.013263973327376862,1.1102230246251565e-16,3.469446951953614e-18,0.0
18.4,3.81,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.996981554712015e-09,3.87337416699128e-10,1.8055643572322854e-09,2.0087047951370356e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376636,0.8079671677376631,0.03762103995312789,0.0376210399531279,0.03762103995312788,2.220446049250313e-16,1.3877787807814457e-17,2.0816681711721685e-17
19.200000000000003,3.81,1.860306469084913e-09,2.063041699959558e-09,3.88760954464617e-10,1.8603601488744241e-09,2.0631012297445947e-09,3.887721722970293e-10,1.870994290543493e-09,2.074894274638621e-09,3.909944615455383e-10,0.8131168853592969,0.8131168853592967,0.8131168853592969,0.03550988506625647,0.03550988506625646,0.03550988506625646,0.0,1.3877787807814457e-17,0.0
20.0,3.81,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,4.0,0.0001948082163371,0.0015441471247237,0.0003125194806003,0.0001948132061169,0.0015441866762084,0.0003125274854136,0.0001954240605305,0.0015490286130838,0.000313507443588,0.015916119299492326,0.015916119299486324,0.015916119299493908,0.04096159257225362,0.04096159257225119,0.04096159257224272,1.582067810090848e-15,1.0901002323038256e-14,8.472389456670726e-15
4.8,4.0,0.0001983165835751,0.0015700200110279,0.0001508302506514,0.0001983220085597,0.0015700629591978,0.0001508343766391,0.0001990948605995,0.0015761814246646,0.0001514221714911,0.01595539971719375,0.01595539971719951,0.01595539971719456,0.009229252542180941,0.009229252542182752,0.009229252542187389,8.083811398051921e-16,6.447967160205792e-15,4.636915851286005e-15
5.6,4.0,0.0001572960946675,0.0013020924192729,5.949361096137269e-05,0.0001573036772596,0.0013021551877464,5.949647890153396e-05,0.0001580170268572,0.0013080602746159,5.9766286893429176e-05,0.014593257957540852,0.0145932579575326,0.014593257957544218,0.002087646864178592,0.002087646864178585,0.002087646864178524,3.3653635433950058e-15,6.765421556309548e-17,6.071532165918825e-17
6.4,4.0,0.0001040398129756,0.0006722665794077,2.7225268916124186e-05,0.0001040466583188,0.0006723108114696,2.722706021412366e-05,0.0001045610974739,0.0006756349259722,2.7361679298298074e-05,0.02395058262023982,0.023950582620246887,0.023950582620214475,0.0016400659538585833,0.0016400659538583799,0.0016400659538583198,2.5344309984021152e-14,2.634611279139776e-16,6.006480035569695e-17
7.2,4.0,7.600639357362384e-05,0.0001209652753432,1.756789036619665e-05,7.601173523439878e-05,0.0001209737766736,1.7569125021683585e-05,7.639701875575732e-05,0.0001215869609737,1.7658178301873394e-05,0.39480151970883287,0.39480151970901745,0.39480151970899635,0.021092001250738283,0.02109200125074815,0.021092001250747023,1.634803403760543e-13,8.739536871971154e-15,1.1275702593849246e-15
8.0,4.0,6.313934038138954e-05,8.59108124798996e-05,1.3492966088972667e-05,6.314438625258735e-05,8.591767816604162e-05,1.3494044398764155e-05,6.345022005777498e-05,8.633381223600148e-05,1.3559401514269824e-05,0.54013762241055,0.5401376224105497,0.5401376224105497,0.024667163088045934,0.024667163088045934,0.024667163088045934,2.220446049250313e-16,0.0,0.0
8.8,4.0,2.214685876105627e-05,5.8482306593563485e-05,7.047750009770255e-06,2.2147784883790102e-05,5.848475216809158e-05,7.048044727932179e-06,2.2270400105199015e-05,5.880853718197731e-05,7.087064321510038e-06,0.14340862952323336,0.14340862952323336,0.14340862952323333,0.014522854797320092,0.014522854797320092,0.014522854797320095,2.7755575615628914e-17,3.469446951953614e-18,3.469446951953614e-18
9.6,4.0,1.097514717703138e-05,4.357983821566606e-05,3.956029583567981e-06,1.0975566150378127e-05,4.358150186448765e-05,3.9561806039531945e-06,1.1036307756465226e-05,4.3822693105346386e-05,3.978075124979471e-06,0.0634233939307232,0.0634233939307232,0.0634233939307232,0.008240391281697367,0.008240391281697367,0.008240391281697367,0.0,0.0,0.0
10.4,4.0,7.4220666549472285e-06,2.9967976082658448e-05,2.109988133305607e-06,7.422412232482703e-06,2.9969371416303275e-05,2.110086376090654e-06,7.461956519501844e-06,3.012903883815343e-05,2.1213282552369164e-06,0.0613387432625823,0.0613387432625823,0.0613387432625823,0.004957299965204079,0.004957299965204077,0.004957299965204077,0.0,1.734723475976807e-18,0.0
11.2,4.0,4.558508246860103e-06,1.6473387406051435e-05,7.956065802688383e-07,4.558752417405754e-06,1.6474269781551016e-05,7.956491958970894e-07,4.582140505967658e-06,1.6558788887956638e-05,7.997311709977329e-07,0.07657370588785142,0.07657370588785138,0.07657370588785142,0.002332549715827165,0.0023325497158271646,0.0023325497158271646,0.0,4.336808689942018e-19,0.0
12.0,4.0,2.5104953464504985e-06,8.248756305240155e-06,4.85994782860837e-07,2.5106392348441284e-06,8.249229080581437e-06,4.860226375265376e-07,2.5230615670143403e-06,8.290045244992855e-06,4.884274173777424e-07,0.09262791633231979,0.09262791633231976,0.09262791633231979,0.003471252996214709,0.003471252996214708,0.003471252996214709,0.0,0.0,8.673617379884035e-19
12.8,4.0,6.987845798336386e-07,2.04940729500441e-06,2.054667778023314e-07,6.988053102387859e-07,2.0494680934890415e-06,2.054728732567405e-07,7.028432138493941e-07,2.0613105258421926e-06,2.066601562447904e-07,0.11625993345126953,0.11625993345126946,0.1162599334512695,0.010051402514456432,0.010051402514456426,0.010051402514456432,2.7755575615628914e-17,0.0,5.204170427930421e-18
13.6,4.0,2.2326214311954813e-07,5.624647446325398e-07,8.96482927071587e-08,2.232684314737208e-07,5.624805868952469e-07,8.965081772195806e-08,2.2456818724055505e-07,5.65755064087225e-07,9.017271939236613e-08,0.15755767609674762,0.1575576760967477,0.15755767609674765,0.025403492865243866,0.025403492865243873,0.025403492865243873,2.7755575615628914e-17,6.938893903907228e-18,0.0
14.4,4.0,1.1131809583969893e-07,2.793946847450114e-07,4.0786711905184185e-08,1.1132167030216273e-07,2.794036562047338e-07,4.078802158057547e-08,1.1194946330616248e-07,2.80979339179856e-07,4.10180435926938e-08,0.1587432466037678,0.15874324660376782,0.15874324660376782,0.021310866626123286,0.021310866626123286,0.021310866626123293,2.7755575615628914e-17,6.938893903907228e-18,6.938893903907228e-18
15.2,4.0,4.969310806488476e-08,1.4683460382002564e-07,1.1758401285242486e-08,4.969504259115453e-08,1.4684032001306456e-07,1.1758859033551309e-08,4.9966777527331616e-08,1.476432501023945e-07,1.1823157052878616e-08,0.11453427990549932,0.11453427990549929,0.11453427990549936,0.006412682285493208,0.006412682285493204,0.006412682285493208,4.163336342344337e-17,0.0,4.336808689942018e-18
16.0,4.0,2.01361072523426e-08,5.6043854424628775e-08,5.2334102076269614e-09,2.0136997007093616e-08,5.6046330836038126e-08,5.23364145647451e-09,2.0243804998388993e-08,5.6343604357703977e-08,5.261401044010295e-09,0.1290907247034566,0.12909072470345656,0.12909072470345656,0.00871994130549457,0.008719941305494566,0.008719941305494566,2.7755575615628914e-17,5.204170427930421e-18,0.0
16.8,4.0,9.34728425409749e-09,2.500605567643237e-08,2.2325758799479075e-09,9.347728373077809e-09,2.5007243793071047e-08,2.2326819566752574e-09,9.395837370128182e-09,2.513594601567133e-08,2.2441726724279176e-09,0.13972705713695072,0.1397270571369508,0.13972705713695077,0.007971169961774197,0.007971169961774199,0.007971169961774199,5.551115123125783e-17,1.734723475976807e-18,0.0
17.6,4.0,3.373969309809473e-09,7.319585854357583e-09,8.429917591522122e-10,3.3740818460921512e-09,7.3198299937990405e-09,8.430198765267915e-10,3.393079683462801e-09,7.361044447433015e-09,8.477665173153162e-10,0.21247568467930944,0.21247568467930944,0.21247568467930938,0.013263973327376862,0.013263973327376858,0.013263973327376862,5.551115123125783e-17,0.0,3.469446951953614e-18
18.4,4.0,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.9969815547120153e-09,3.87337416699128e-10,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376635,0.8079671677376626,0.03762103995312789,0.03762103995312788,0.03762103995312787,6.661338147750939e-16,2.0816681711721685e-17,6.938893903907228e-18
19.200000000000003,4.0,1.860306469084913e-09,2.063041699959558e-09,3.88760954464617e-10,1.8603601488744241e-09,2.0631012297445947e-09,3.887721722970293e-10,1.870994290543493e-09,2.074894274638621e-09,3.909944615455383e-10,0.8131168853592969,0.8131168853592967,0.8131168853592969,0.03550988506625647,0.03550988506625646,0.03550988506625646,0.0,1.3877787807814457e-17,0.0
20.0,4.0,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
