tube_kind,D,R_tail,parity,R0,R1,pad_factor,n_contour,center_real,center_imag,half_re,half_im,half_re_over_box,half_im_over_box,root_gap_abs,delta_F_abs_max,rouche_ratio_from_R0,rouche_ratio_from_R1,rouche_ratio_symmetric,R0_argument_index_round,R1_argument_index_round,R0_argument_index_error,R1_argument_index_error,R0_zero_count_abs,R1_zero_count_abs,R0_boundary_F_abs_min,R1_boundary_F_abs_min,direct_endpoint_index_ok,rouche_pass_from_R0,symmetric_rouche_pass,large_tube_status
segment,12.0,400.0,odd,100.0,120.0,160.0,24.0,0.00402310805242905,-0.0017801294519040499,0.01645982058090415,0.01612829253940605,164.5982058090415,161.2829253940605,0.0009547647716380886,2.7863729084042395,1.964383489313624,2.7930668678577915,2.7930668678577915,-1.0,-1.0,0.0,0.0,1.0,1.0,1.4184465118762666,0.9976033658446974,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,12.0,800.0,even,60.0,80.0,160.0,24.0,0.0087313692100017,-0.001677782932289,0.0181144883670963,0.0162452104249603,181.144883670963,162.452104249603,0.004257318032327295,3.3003741773298643,0.4943261984666567,0.7621470062545993,0.7621470062545993,0.0,0.0,0.0,0.0,0.0,0.0,6.676510748504221,4.330364287001288,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,even,80.0,100.0,160.0,24.0,0.005764819366225801,-0.00131441202173125,0.0168520614766796,0.01611816048559745,168.520614766796,161.18160485597448,0.0017204309464759649,2.78068478695479,0.5602765160750297,1.0538814865912776,1.0538814865912776,-1.0,-1.0,0.0,0.0,1.0,1.0,4.963057895830874,2.6385175395278684,1.0,1.0,0.0,large_tube_rouche_pass
segment,12.0,800.0,even,100.0,120.0,160.0,24.0,0.0041958128413559,-0.0010820085851922,0.0167169450481903,0.0161142429509416,167.169450481903,161.142429509416,0.0014519802394859737,1.2524169188721435,0.5879284966160176,0.7866471309718441,0.7866471309718441,-1.0,0.0,0.0,0.0,1.0,0.0,2.1302197904690274,1.5920949426522097,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,odd,60.0,80.0,160.0,24.0,0.0087313691945692,-0.0016777829184665,0.018114488390354302,0.0162452104482288,181.14488390354302,162.452104482288,0.004257318083894455,3.3003741776344,0.49432618088006336,0.7621469791652186,0.7621469791652186,0.0,0.0,0.0,0.0,0.0,0.0,6.676510986649842,4.330364441317222,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,odd,80.0,100.0,160.0,24.0,0.0057648193471036505,-0.0013144120005825501,0.01685206145711125,0.01611816046965515,168.52061457111247,161.1816046965515,0.0017204309033305254,2.7806846967267975,0.5602765088249049,1.0538814612565315,1.0538814612565315,-1.0,-1.0,0.0,0.0,1.0,1.0,4.963057799012246,2.6385175173414828,1.0,1.0,0.0,large_tube_rouche_pass
segment,12.0,800.0,odd,100.0,120.0,160.0,24.0,0.0041958128367251,-0.00108200857647665,0.0167169450532673,0.016114242954450752,167.169450532673,161.1424295445075,0.0014519802506178766,1.2524169187917313,0.5879284942443468,0.7866471232349278,0.7866471232349278,-1.0,0.0,0.0,0.0,1.0,0.0,2.130219798925444,1.5920949582087316,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,400.0,even,60.0,80.0,160.0,24.0,0.00883745711149055,-0.00270886836668205,0.018108750597576752,0.01640766135239015,181.0875059757675,164.07661352390147,0.0042955869731681,4.5305121149580225,0.7503855145856723,1.4505156977096512,1.4505156977096512,0.0,0.0,0.0,0.0,0.0,0.0,6.037579386723049,3.123380272348416,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,18.0,400.0,even,80.0,100.0,160.0,24.0,0.0056268142218374,-0.0020454370626298,0.0171018922920764,0.0162557699516621,171.01892292076397,162.557699516621,0.0022623747625100618,2.3740905516609767,0.7936371572003861,1.4644356612730263,1.4644356612730263,-1.0,-1.0,0.0,0.0,1.0,1.0,2.9914054932051783,1.621164121062985,1.0,1.0,0.0,large_tube_rouche_pass
segment,18.0,400.0,even,100.0,120.0,160.0,24.0,0.00406291555889325,-0.0016678884246222,0.01646200637086775,0.0161217786863455,164.6200637086775,161.217786863455,0.0009555729907661158,1.8600775566177323,1.1937588596948236,1.594636339967239,1.594636339967239,0.0,0.0,0.0,0.0,0.0,0.0,1.5581685878279041,1.1664587780910265,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,odd,60.0,80.0,160.0,24.0,0.00883745711200325,-0.0027088683676315,0.018108750596715552,0.0164076613510893,181.08750596715552,164.076613510893,0.004295586970983194,4.530512165369313,0.7503855168345348,1.4505157051471502,1.4505157051471502,0.0,0.0,0.0,0.0,0.0,0.0,6.037579435809289,3.1233802910873734,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,18.0,400.0,odd,80.0,100.0,160.0,24.0,0.0056268142225072496,-0.00204543706375005,0.01710189229278045,0.01625576995279215,171.01892292780448,162.5576995279215,0.002262374764392721,2.374090551293613,0.7936371585260863,1.464435662199159,1.464435662199159,-1.0,-1.0,0.0,0.0,1.0,1.0,2.9914054877454155,1.6211641197868776,1.0,1.0,0.0,large_tube_rouche_pass
segment,18.0,400.0,odd,100.0,120.0,160.0,24.0,0.0040629155589021,-0.0016678884244413,0.016462006370824702,0.0161217786865166,164.62006370824702,161.217786865166,0.0009555729907700797,1.8600775582718903,1.193758859100332,1.5946363377434292,1.5946363377434292,0.0,0.0,0.0,0.0,0.0,0.0,1.5581685899895432,1.1664587807550448,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,800.0,even,60.0,80.0,160.0,24.0,0.0087583849687655,-0.0015921264018138,0.0181213659795227,0.0162349970653778,181.213659795227,162.349970653778,0.004268684687260225,4.237225978624935,0.46828579290663264,0.6983885782466268,0.6983885782466268,0.0,0.0,0.0,0.0,0.0,0.0,9.048376104525039,6.0671467297803,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,even,80.0,100.0,160.0,24.0,0.00578278472504095,-0.0012442246539993,0.01685423426420185,0.0161129046824367,168.5423426420185,161.129046824367,0.0017233266033490095,2.135879367558431,0.50338266125066,0.8670241481116702,0.8670241481116702,-1.0,-1.0,0.0,0.0,1.0,1.0,4.243053112421103,2.4634600687999937,1.0,1.0,1.0,large_tube_rouche_pass
segment,18.0,800.0,even,100.0,120.0,160.0,24.0,0.00421004313956105,-0.00102239388139435,0.01671850732127805,0.01610892609016825,167.18507321278048,161.0892609016825,0.0014534340904898309,1.2511403121553617,0.5727533414382651,0.7171948044477293,0.7171948044477293,0.0,0.0,0.0,0.0,0.0,0.0,2.184431275448469,1.7444916003243962,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,odd,60.0,80.0,160.0,24.0,0.008758384964886401,-0.00159212639961255,0.0181213659756993,0.01623499706093005,181.213659756993,162.3499706093005,0.004268684678680497,4.237226015235203,0.4682857969566803,0.6983885754613824,0.6983885754613824,0.0,0.0,0.0,0.0,0.0,0.0,9.048376104447977,6.067146806397753,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,odd,80.0,100.0,160.0,24.0,0.00578278472599995,-0.0012442246562948,0.016854234263187152,0.0161129046823877,168.54234263187152,161.129046823877,0.0017233266013242652,2.13587935421838,0.5033826603560142,0.8670241452220089,0.8670241452220089,-1.0,-1.0,0.0,0.0,1.0,1.0,4.24305309346133,2.4634600616243163,1.0,1.0,1.0,large_tube_rouche_pass
segment,18.0,800.0,odd,100.0,120.0,160.0,24.0,0.0042100431402137,-0.0010223938822226499,0.0167185073225991,0.01610892609168445,167.185073225991,161.0892609168445,0.0014534340935566028,1.2511403122339448,0.5727533413704202,0.7171948037924204,0.7171948037924204,0.0,0.0,0.0,0.0,0.0,0.0,2.1844312758444255,1.7444916020279277,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,400.0,even,60.0,80.0,192.0,24.0,0.007931176873466849,-0.0030105092838165,0.02053029916543925,0.019505561001322103,205.30299165439249,195.055610013221,0.002729881605562651,3.56298659015199,1.0415367954485024,1.8971148896258665,1.8971148896258665,0.0,0.0,0.0,0.0,0.0,0.0,3.420893631144074,1.8781079678598975,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,even,80.0,100.0,192.0,24.0,0.00550912302073865,-0.0024119018303769496,0.02029175468728895,0.01949304645211745,202.9175468728895,194.9304645211745,0.002260800318750878,2.7188066688276606,0.9122221567887274,1.5515408342726091,1.5515408342726091,0.0,0.0,0.0,0.0,0.0,0.0,2.9804216534255286,1.7523268539060315,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,400.0,even,100.0,120.0,192.0,24.0,0.0039594963655165995,-0.00197837466558795,0.019657871967933102,0.01934048071267155,196.57871967933102,193.4048071267155,0.0009578759202561388,3.4282787504327636,1.4821324183005566,2.590347724926153,2.590347724926153,-1.0,-1.0,0.0,0.0,1.0,1.0,2.313071833597499,1.3234820628301935,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,400.0,odd,60.0,80.0,192.0,24.0,0.0086867661790564,-0.00316705500889825,0.0212858884677506,0.01966210671841605,212.858884677506,196.6210671841605,0.004272925610913533,3.637020348811905,1.1270011730109213,2.0262330423540456,2.0262330423540456,0.0,0.0,0.0,0.0,0.0,0.0,3.2271664270722633,1.794966458836577,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,odd,80.0,100.0,192.0,24.0,0.005509123023177799,-0.0024119018352601503,0.020291754688128,0.01949304645522205,202.91754688128,194.9304645522205,0.002260800321981289,2.718806751859373,0.9122215530149396,1.5515400783716877,1.5515400783716877,0.0,0.0,0.0,0.0,0.0,0.0,2.9804237171042227,1.7523277611447263,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,400.0,odd,100.0,120.0,192.0,24.0,0.0039594963684024004,-0.00197837466616975,0.0196578719666474,0.019340480713868353,196.578719666474,193.40480713868354,0.0009578759184999257,3.428278780385806,1.4821324359601291,2.5903477450312495,2.5903477450312495,-1.0,-1.0,0.0,0.0,1.0,1.0,2.313071826246727,1.3234820641212586,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,800.0,even,60.0,80.0,192.0,24.0,0.0083131520251921,-0.0017850700479373001,0.020920511879405503,0.019419626476553802,209.205118794055,194.19626476553802,0.0034689461894811123,3.5412855338905778,0.7603553338373236,1.193832298745474,1.193832298745474,0.0,0.0,0.0,0.0,0.0,0.0,4.657408682883296,2.9663174112577626,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,even,80.0,100.0,192.0,24.0,0.00574201031931,-0.0014376641241404002,0.020050629826476603,0.019327779447243103,200.50629826476603,193.27779447243103,0.0017203472775336533,2.0724437055306506,0.39721168193672823,0.5706070189600885,0.5706070189600885,0.0,0.0,0.0,0.0,0.0,0.0,5.2174792428707315,3.6319982696806066,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,even,100.0,120.0,192.0,24.0,0.004175573515467049,-0.0011860651153532999,0.019915806977366352,0.019323819561544,199.1580697736635,193.23819561544,0.0014528742721478672,2.7415337081739026,0.4947165055862405,0.8369855781468564,0.8369855781468564,-1.0,-1.0,0.0,0.0,1.0,1.0,5.5416257133470355,3.275485002075958,1.0,1.0,1.0,large_tube_rouche_pass
segment,6.0,800.0,odd,60.0,80.0,192.0,24.0,0.00831315202554045,-0.0017850700555579499,0.020920511881744853,0.01941962652126065,209.20511881744852,194.1962652126065,0.0034689462054441032,3.5412855075142464,0.7603550279425163,1.193831938680576,1.193831938680576,0.0,0.0,0.0,0.0,0.0,0.0,4.6574105218936905,2.9663182838181377,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,odd,80.0,100.0,192.0,24.0,0.0057420102928253,-0.0014376641094186,0.0200506298509703,0.0193277794248787,200.50629850970302,193.27779424878702,0.0017203473193330302,2.07244370403235,0.39721131107693086,0.5706065887092657,0.5706065887092657,0.0,0.0,0.0,0.0,0.0,0.0,5.217484110443583,3.6320010056671412,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,odd,100.0,120.0,192.0,24.0,0.0041755735020778005,-0.0011860651389452499,0.0199158069397772,0.019323819545594652,199.158069397772,193.2381954559465,0.0014528741926326115,2.7415316480678182,0.4947162520428649,0.8369851821029682,0.8369851821029682,-1.0,-1.0,0.0,0.0,1.0,1.0,5.5416243892272155,3.275484090625809,1.0,1.0,1.0,large_tube_rouche_pass
segment,12.0,400.0,even,60.0,80.0,192.0,24.0,0.008770029958708899,-0.0028710172543703,0.021294854324023803,0.019625584115871102,212.94854324023802,196.255841158711,0.004275294833605279,3.621690084785096,0.9735156885756114,1.725795850172776,1.725795850172776,0.0,0.0,0.0,0.0,0.0,0.0,3.7202174831759836,2.0985622861606226,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,even,80.0,100.0,192.0,24.0,0.005579052133979,-0.00217692756475715,0.0202961235007061,0.01946850557374205,202.961235007061,194.6850557374205,0.002257061781990686,2.242574321230711,0.5787018508298194,0.9795368796108811,0.9795368796108811,0.0,0.0,0.0,0.0,0.0,0.0,3.8751808345091883,2.289423060948526,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,even,100.0,120.0,192.0,24.0,0.0040231080526733996,-0.0017801294516848,0.0196598205805995,0.019328292539330303,196.598205805995,193.28292539330303,0.0009547647710104889,1.9347747108398212,0.7326636750229637,1.25440278894571,1.25440278894571,-1.0,-1.0,0.0,0.0,1.0,1.0,2.640740597354141,1.5423871246857994,1.0,1.0,0.0,large_tube_rouche_pass
segment,12.0,400.0,odd,60.0,80.0,192.0,24.0,0.0087700299593432,-0.00287101725612715,0.0212948543206517,0.01962558411689455,212.948543206517,196.2558411689455,0.004275294827403607,3.621690083717217,0.9735156716538487,1.7257958281038293,1.7257958281038293,0.0,0.0,0.0,0.0,0.0,0.0,3.7202175467443066,2.0985623123776174,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,odd,80.0,100.0,192.0,24.0,0.00557905213601235,-0.00217692756527135,0.02029612350267915,0.01946850557396125,202.9612350267915,194.6850557396125,0.002257061785927775,2.242574331725217,0.5787018378732011,0.9795368643302111,0.9795368643302111,0.0,0.0,0.0,0.0,0.0,0.0,3.875180939405597,2.2894231073770226,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,odd,100.0,120.0,192.0,24.0,0.00402310805242905,-0.0017801294519040499,0.019659820580904153,0.01932829253940605,196.59820580904153,193.2829253940605,0.0009547647716380886,1.9347747249417628,0.7326636849185939,1.2544028027835432,1.2544028027835432,-1.0,-1.0,0.0,0.0,1.0,1.0,2.6407405809348052,1.542387118913049,1.0,1.0,0.0,large_tube_rouche_pass
segment,12.0,800.0,even,60.0,80.0,192.0,24.0,0.0087313692100017,-0.001677782932289,0.0213144883670963,0.0194452104249603,213.144883670963,194.452104249603,0.004257318032327295,3.5653407634173635,0.7144561950381375,1.1200486652689223,1.1200486652689223,0.0,0.0,0.0,0.0,0.0,0.0,4.990286021982141,3.1832016536186214,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,even,80.0,100.0,192.0,24.0,0.005764819366225801,-0.00131441202173125,0.0200520614766796,0.019318160485597452,200.520614766796,193.1816048559745,0.0017204309464759649,2.556791301970196,0.3739954488204988,0.5427857668242692,0.5427857668242692,0.0,0.0,0.0,0.0,0.0,0.0,6.83642357155352,4.7104980606427285,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,even,100.0,120.0,192.0,24.0,0.0041958128413559,-0.0010820085851922,0.0199169450481903,0.019314242950941602,199.169450481903,193.14242950941602,0.0014519802394859737,2.5801728267638024,0.4634069303434959,0.7828535821998904,0.7828535821998904,-1.0,-1.0,0.0,0.0,1.0,1.0,5.567833922663337,3.295856192563212,1.0,1.0,1.0,large_tube_rouche_pass
segment,12.0,800.0,odd,60.0,80.0,192.0,24.0,0.0087313691945692,-0.0016777829184665,0.021314488390354304,0.019445210448228802,213.14488390354302,194.452104482288,0.004257318083894455,3.5653407626571822,0.7144561800677256,1.1200486461766987,1.1200486461766987,0.0,0.0,0.0,0.0,0.0,0.0,4.990286125482478,3.1832017072004164,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,odd,80.0,100.0,192.0,24.0,0.0057648193471036505,-0.0013144120005825501,0.02005206145711125,0.019318160469655152,200.5206145711125,193.18160469655152,0.0017204309033305254,2.5567915357581867,0.3739954581077117,0.542785783024955,0.542785783024955,0.0,0.0,0.0,0.0,0.0,0.0,6.836424026897738,4.710498350765824,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,odd,100.0,120.0,192.0,24.0,0.0041958128367251,-0.00108200857647665,0.019916945053267302,0.019314242954450753,199.169450532673,193.14242954450754,0.0014519802506178766,2.580172750389955,0.46340692247068654,0.782853565283828,0.782853565283828,-1.0,-1.0,0.0,0.0,1.0,1.0,5.567833852445672,3.2958561662224772,1.0,1.0,1.0,large_tube_rouche_pass
segment,18.0,400.0,even,60.0,80.0,192.0,24.0,0.00883745711149055,-0.00270886836668205,0.021308750597576753,0.01960766135239015,213.08750597576753,196.0766135239015,0.0042955869731681,3.606767560389373,0.802190435436736,1.4672461739887281,1.4672461739887281,0.0,0.0,0.0,0.0,0.0,0.0,4.4961487959224335,2.4581884242262686,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,18.0,400.0,even,80.0,100.0,192.0,24.0,0.0056268142218374,-0.0020454370626298,0.0203018922920764,0.0194557699516621,203.018922920764,194.557699516621,0.0022623747625100618,2.407239025278179,0.4632994585917276,0.826067472831072,0.826067472831072,0.0,0.0,0.0,0.0,0.0,0.0,5.195859784933409,2.91409491893945,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,400.0,even,100.0,120.0,192.0,24.0,0.00406291555889325,-0.0016678884246222,0.019662006370867752,0.019321778686345503,196.62006370867752,193.21778686345502,0.0009555729907661158,1.4042391845446722,0.5466501119017318,0.8949002959978607,0.8949002959978607,-1.0,-1.0,0.0,0.0,1.0,1.0,2.5688080071171817,1.5691571349620261,1.0,1.0,1.0,large_tube_rouche_pass
segment,18.0,400.0,odd,60.0,80.0,192.0,24.0,0.00883745711200325,-0.0027088683676315,0.021308750596715553,0.019607661351089302,213.08750596715552,196.076613510893,0.004295586970983194,3.6067675600266274,0.802190430612085,1.4672461675491333,1.4672461675491333,0.0,0.0,0.0,0.0,0.0,0.0,4.4961488225116355,2.45818843476778,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,18.0,400.0,odd,80.0,100.0,192.0,24.0,0.0056268142225072496,-0.00204543706375005,0.02030189229278045,0.019455769952792152,203.0189229278045,194.5576995279215,0.002262374764392721,2.4072390319795978,0.46329945771287323,0.8260674728577174,0.8260674728577174,0.0,0.0,0.0,0.0,0.0,0.0,5.19585980925423,2.9140949269578886,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,400.0,odd,100.0,120.0,192.0,24.0,0.0040629155589021,-0.0016678884244413,0.019662006370824704,0.019321778686516602,196.62006370824702,193.217786865166,0.0009555729907700797,1.4042391843278346,0.5466501129729447,0.8949002968056201,0.8949002968056201,-1.0,-1.0,0.0,0.0,1.0,1.0,2.568808001686692,1.5691571333033618,1.0,1.0,1.0,large_tube_rouche_pass
segment,18.0,800.0,even,60.0,80.0,192.0,24.0,0.0087583849687655,-0.0015921264018138,0.0213213659795227,0.019434997065377803,213.213659795227,194.34997065377803,0.004268684687260225,3.550651878874663,0.5977812714947053,0.9806153223226318,0.9806153223226318,0.0,0.0,0.0,0.0,0.0,0.0,5.939717499005173,3.62084070893853,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,even,80.0,100.0,192.0,24.0,0.00578278472504095,-0.0012442246539993,0.020054234264201852,0.019312904682436703,200.5423426420185,193.129046824367,0.0017233266033490095,4.51010818894387,0.5821805695241843,0.7395935750703873,0.7395935750703873,0.0,0.0,0.0,0.0,0.0,0.0,7.746923248623667,6.098090006412836,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,even,100.0,120.0,192.0,24.0,0.00421004313956105,-0.00102239388139435,0.01991850732127805,0.019308926090168252,199.1850732127805,193.0892609016825,0.0014534340904898309,1.808122834210991,0.40146997660815736,0.6360519444462506,0.6360519444462506,-1.0,-1.0,0.0,0.0,1.0,1.0,4.503756045438373,2.842728255135121,1.0,1.0,1.0,large_tube_rouche_pass
segment,18.0,800.0,odd,60.0,80.0,192.0,24.0,0.008758384964886401,-0.00159212639961255,0.0213213659756993,0.01943499706093005,213.213659756993,194.3499706093005,0.004268684678680497,3.5506518779032,0.5977812670117999,0.9806153164699938,0.9806153164699938,0.0,0.0,0.0,0.0,0.0,0.0,5.939717541923427,3.6208407295582434,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,odd,80.0,100.0,192.0,24.0,0.00578278472599995,-0.0012442246562948,0.020054234263187153,0.0193129046823877,200.54234263187152,193.129046823877,0.0017233266013242652,4.5101082320188155,0.5821805751157818,0.7395935821749668,0.7395935821749668,0.0,0.0,0.0,0.0,0.0,0.0,7.746923248206732,6.098090006075596,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,odd,100.0,120.0,192.0,24.0,0.0042100431402137,-0.0010223938822226499,0.019918507322599102,0.019308926091684452,199.185073225991,193.08926091684452,0.0014534340935566028,1.808122818066209,0.40146997514804844,0.6360519410878317,0.6360519410878317,-1.0,-1.0,0.0,0.0,1.0,1.0,4.5037560216039445,2.842728244762211,1.0,1.0,1.0,large_tube_rouche_pass
segment,6.0,400.0,even,60.0,80.0,224.0,24.0,0.007931176873466849,-0.0030105092838165,0.02373029916543925,0.0227055610013221,237.30299165439249,227.055610013221,0.002729881605562651,3.8142252465865165,1.0822690643657447,1.7938352598022576,1.7938352598022576,-1.0,-1.0,0.0,0.0,1.0,1.0,3.5242855701708646,2.1262962837551624,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,400.0,even,80.0,100.0,224.0,24.0,0.00550912302073865,-0.0024119018303769496,0.02349175468728895,0.02269304645211745,234.91754687288952,226.93046452117449,0.002260800318750878,2.2504645381058146,0.9504409059262312,1.5159503687248963,1.5159503687248963,0.0,0.0,0.0,0.0,0.0,0.0,2.367811111741528,1.4845238897885136,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,400.0,even,100.0,120.0,224.0,24.0,0.0039594963655165995,-0.00197837466558795,0.0228578719679331,0.02254048071267155,228.578719679331,225.40480712671547,0.0009578759202561388,2.626206622406964,1.2560862055425788,1.9277315694169692,1.9277315694169692,0.0,0.0,0.0,0.0,0.0,0.0,2.0907853384732844,1.3623300380982215,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,odd,60.0,80.0,224.0,24.0,0.0086867661790564,-0.00316705500889825,0.0244858884677506,0.02286210671841605,244.85888467750598,228.62106718416047,0.004272925610913533,3.8837247142184204,1.0448781726119278,1.6360560691191295,1.6360560691191295,-1.0,-1.0,0.0,0.0,1.0,1.0,3.7169163027973906,2.3738335057853246,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,400.0,odd,80.0,100.0,224.0,24.0,0.005509123023177799,-0.0024119018352601503,0.023491754688128,0.02269304645522205,234.91754688127997,226.93046455222049,0.002260800321981289,2.2504645382671247,0.9504405551202632,1.515949976935726,1.515949976935726,0.0,0.0,0.0,0.0,0.0,0.0,2.367811985866243,1.4845242735621882,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,400.0,odd,100.0,120.0,224.0,24.0,0.0039594963684024004,-0.00197837466616975,0.0228578719666474,0.02254048071386835,228.57871966647397,225.4048071386835,0.0009578759184999257,2.6262066282828225,1.2560855236308492,1.927730833502716,1.927730833502716,0.0,0.0,0.0,0.0,0.0,0.0,2.090786478210092,1.362330561217909,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,800.0,even,60.0,80.0,224.0,24.0,0.0083131520251921,-0.0017850700479373001,0.0241205118794055,0.0226196264765538,241.20511879405498,226.196264765538,0.0034689461894811123,3.7970699926801155,0.7706880195106984,1.0490409334062465,1.0490409334062465,-1.0,-1.0,0.0,0.0,1.0,1.0,4.926857426810442,3.6195632332010064,1.0,1.0,0.0,large_tube_rouche_pass
segment,6.0,800.0,even,80.0,100.0,224.0,24.0,0.00574201031931,-0.0014376641241404002,0.0232506298264766,0.0225277794472431,232.506298264766,225.277794472431,0.0017203472775336533,2.224456440336474,0.6625702619398016,0.950658399272607,0.950658399272607,0.0,0.0,0.0,0.0,0.0,0.0,3.3573140361355045,2.3399114151187317,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,even,100.0,120.0,224.0,24.0,0.004175573515467049,-0.0011860651153532999,0.02311580697736635,0.022523819561544,231.1580697736635,225.23819561544,0.0014528742721478672,1.4670752179488833,0.4887439777323957,0.6788114836447487,0.6788114836447487,0.0,0.0,0.0,0.0,0.0,0.0,3.001725412056449,2.1612410121168,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,odd,60.0,80.0,224.0,24.0,0.00831315202554045,-0.0017850700555579499,0.02412051188174485,0.02261962652126065,241.2051188174485,226.19626521260648,0.0034689462054441032,3.7970699894845055,0.7706880901891708,1.0490413047286875,1.0490413047286875,-1.0,-1.0,0.0,0.0,1.0,1.0,4.9268569708304275,3.61956194896114,1.0,1.0,0.0,large_tube_rouche_pass
segment,6.0,800.0,odd,80.0,100.0,224.0,24.0,0.0057420102928253,-0.0014376641094186,0.0232506298509703,0.0225277794248787,232.506298509703,225.277794248787,0.0017203473193330302,2.2244564391450776,0.6625700466736297,0.9506582108584813,0.9506582108584813,0.0,0.0,0.0,0.0,0.0,0.0,3.3573151251143196,2.3399118776203562,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,odd,100.0,120.0,224.0,24.0,0.0041755735020778005,-0.0011860651389452499,0.0231158069397772,0.02252381954559465,231.15806939777198,225.23819545594648,0.0014528741926326115,1.4670752172660342,0.488743718820463,0.6788112337904052,0.6788112337904052,0.0,0.0,0.0,0.0,0.0,0.0,3.0017270008230126,2.161241806612498,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,even,60.0,80.0,224.0,24.0,0.008770029958708899,-0.0028710172543703,0.0244948543240238,0.0228255841158711,244.948543240238,228.25584115871098,0.004275294833605279,3.872496665079138,0.9771511080643943,1.5026084321939797,1.5026084321939797,-1.0,-1.0,0.0,0.0,1.0,1.0,3.963047918709355,2.577182838928204,1.0,1.0,0.0,large_tube_rouche_pass
segment,12.0,400.0,even,80.0,100.0,224.0,24.0,0.005579052133979,-0.00217692756475715,0.0234961235007061,0.02266850557374205,234.96123500706096,226.68505573742047,0.002257061781990686,2.245618210186672,0.8153082241722149,1.2905076392971457,1.2905076392971457,0.0,0.0,0.0,0.0,0.0,0.0,2.75431811382334,1.7401045463083906,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
