alpha,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.725,14.4,4.0,2.503240878121145e-05,4.3884908233323525e-05,-1.8852499452112076e-05,-0.5613991483914524,0.0
0.75,14.4,4.0,2.503240969884388e-05,4.3884908233323525e-05,-1.8852498534479644e-05,-0.5613991117336771,0.0
0.775,14.4,4.0,2.5032410616476344e-05,4.3884908233323525e-05,-1.885249761684718e-05,-0.561399075075902,0.0
0.8,14.4,4.0,2.503241153410884e-05,4.3884908233323525e-05,-1.8852496699214685e-05,-0.5613990384181269,0.0
0.825,14.4,4.0,2.503241245174137e-05,4.3884908233323525e-05,-1.8852495781582155e-05,-0.5613990017603518,0.0
0.85,14.4,4.0,2.503241336937393e-05,4.3884908233323525e-05,-1.8852494863949594e-05,-0.5613989651025767,0.0
0.875,14.4,4.0,2.503241428700653e-05,4.3884908233323525e-05,-1.8852493946316996e-05,-0.5613989284448017,0.0
0.9,14.4,4.0,2.503241520463916e-05,4.3884908233323525e-05,-1.8852493028684365e-05,-0.5613988917870264,0.0
0.65,15.200000000000001,0.2,8.463062691418539e-06,1.2073793845658798e-05,-3.6107311542402585e-06,-0.35532617762431806,0.0
0.675,15.200000000000001,0.2,8.4630629569428e-06,1.2073793845658798e-05,-3.610730888715997e-06,-0.3553261462498302,0.0
0.7,15.200000000000001,0.2,8.463063222467072e-06,1.2073793845658798e-05,-3.6107306231917257e-06,-0.35532611487534227,0.0
0.725,15.200000000000001,0.2,8.46306348799135e-06,1.2073793845658798e-05,-3.6107303576674475e-06,-0.3553260835008543,0.0
0.75,15.200000000000001,0.2,8.463063753515639e-06,1.2073793845658798e-05,-3.610730092143159e-06,-0.35532605212636625,0.0
0.775,15.200000000000001,0.2,8.463064019039935e-06,1.2073793845658798e-05,-3.610729826618862e-06,-0.35532602075187825,0.0
0.8,15.200000000000001,0.2,8.463064284564239e-06,1.2073793845658798e-05,-3.6107295610945585e-06,-0.3553259893773904,0.0
0.825,15.200000000000001,0.2,8.463064550088551e-06,1.2073793845658798e-05,-3.6107292955702464e-06,-0.35532595800290245,0.0
0.85,15.200000000000001,0.2,8.463064815612872e-06,1.2073793845658798e-05,-3.6107290300459258e-06,-0.35532592662841456,0.0
0.875,15.200000000000001,0.2,8.463065081137201e-06,1.2073793845658798e-05,-3.6107287645215967e-06,-0.35532589525392666,0.0
0.9,15.200000000000001,0.2,8.463065346661538e-06,1.2073793845658798e-05,-3.610728498997259e-06,-0.35532586387943865,0.0
0.65,15.200000000000001,0.6,8.495056335177374e-06,1.2119437412083061e-05,-3.6243810769056874e-06,-0.3553261747480953,0.0
0.675,15.200000000000001,0.6,8.49505659996016e-06,1.2119437412083061e-05,-3.6243808121229018e-06,-0.35532614357905157,0.0
0.7,15.200000000000001,0.6,8.495056864742952e-06,1.2119437412083061e-05,-3.6243805473401094e-06,-0.35532611241000817,0.0
0.725,15.200000000000001,0.6,8.495057129525753e-06,1.2119437412083061e-05,-3.6243802825573085e-06,-0.35532608124096465,0.0
0.75,15.200000000000001,0.6,8.495057394308562e-06,1.2119437412083061e-05,-3.624380017774499e-06,-0.35532605007192114,0.0
0.775,15.200000000000001,0.6,8.49505765909138e-06,1.2119437412083061e-05,-3.6243797529916814e-06,-0.3553260189028777,0.0
0.8,15.200000000000001,0.6,8.495057923874204e-06,1.2119437412083061e-05,-3.624379488208857e-06,-0.35532598773383434,0.0
0.825,15.200000000000001,0.6,8.495058188657039e-06,1.2119437412083061e-05,-3.624379223426022e-06,-0.35532595656479077,0.0
0.85,15.200000000000001,0.6,8.49505845343988e-06,1.2119437412083061e-05,-3.6243789586431806e-06,-0.35532592539574737,0.0
0.875,15.200000000000001,0.6,8.495058718222732e-06,1.2119437412083061e-05,-3.624378693860329e-06,-0.3553258942267038,0.0
0.9,15.200000000000001,0.6,8.49505898300559e-06,1.2119437412083061e-05,-3.6243784290774705e-06,-0.35532586305766023,0.0
0.65,15.200000000000001,1.0,8.500694544369522e-06,1.2127481132760393e-05,-3.6267865883908716e-06,-0.35532617413539985,0.0
0.675,15.200000000000001,1.0,8.50069480895602e-06,1.2127481132760393e-05,-3.626786323804374e-06,-0.35532614301012044,0.0
0.7,15.200000000000001,1.0,8.500695073542525e-06,1.2127481132760393e-05,-3.626786059217868e-06,-0.35532611188484087,0.0
0.725,15.200000000000001,1.0,8.50069533812904e-06,1.2127481132760393e-05,-3.6267857946313535e-06,-0.35532608075956135,0.0
0.75,15.200000000000001,1.0,8.500695602715561e-06,1.2127481132760393e-05,-3.626785530044832e-06,-0.35532604963428194,0.0
0.775,15.200000000000001,1.0,8.500695867302093e-06,1.2127481132760393e-05,-3.6267852654583007e-06,-0.3553260185090025,0.0
0.8,15.200000000000001,1.0,8.500696131888631e-06,1.2127481132760393e-05,-3.6267850008717625e-06,-0.35532598738372295,0.0
0.825,15.200000000000001,1.0,8.50069639647518e-06,1.2127481132760393e-05,-3.626784736285214e-06,-0.3553259562584433,0.0
0.85,15.200000000000001,1.0,8.500696661061735e-06,1.2127481132760393e-05,-3.626784471698659e-06,-0.3553259251331639,0.0
0.875,15.200000000000001,1.0,8.500696925648297e-06,1.2127481132760393e-05,-3.626784207112097e-06,-0.3553258940078846,0.0
0.9,15.200000000000001,1.0,8.50069719023487e-06,1.2127481132760393e-05,-3.626783942525523e-06,-0.35532586288260487,0.0
0.65,15.200000000000001,2.0,8.493357266332329e-06,1.21170134386253e-05,-3.6236561722929713e-06,-0.3553261744318529,0.0
0.675,15.200000000000001,2.0,8.493357530870302e-06,1.21170134386253e-05,-3.6236559077549985e-06,-0.3553261432853981,0.0
0.7,15.200000000000001,2.0,8.493357795408281e-06,1.21170134386253e-05,-3.623655643217019e-06,-0.3553261121389434,0.0
0.725,15.200000000000001,2.0,8.493358059946269e-06,1.21170134386253e-05,-3.623655378679031e-06,-0.35532608099248875,0.0
0.75,15.200000000000001,2.0,8.493358324484266e-06,1.21170134386253e-05,-3.6236551141410345e-06,-0.355326049846034,0.0
0.775,15.200000000000001,2.0,8.49335858902227e-06,1.21170134386253e-05,-3.6236548496030296e-06,-0.3553260186995792,0.0
0.8,15.200000000000001,2.0,8.493358853560282e-06,1.21170134386253e-05,-3.623654585065018e-06,-0.3553259875531246,0.0
0.825,15.200000000000001,2.0,8.493359118098304e-06,1.21170134386253e-05,-3.623654320526996e-06,-0.35532595640666975,0.0
0.85,15.200000000000001,2.0,8.493359382636334e-06,1.21170134386253e-05,-3.6236540559889656e-06,-0.3553259252602149,0.0
0.875,15.200000000000001,2.0,8.493359647174372e-06,1.21170134386253e-05,-3.6236537914509285e-06,-0.3553258941137602,0.0
0.9,15.200000000000001,2.0,8.493359911712417e-06,1.21170134386253e-05,-3.623653526912883e-06,-0.35532586296730556,0.0
0.65,15.200000000000001,4.0,8.493258556920904e-06,1.2116872615226714e-05,-3.6236140583058097e-06,-0.3553261744301924,0.0
0.675,15.200000000000001,4.0,8.493258821454794e-06,1.2116872615226714e-05,-3.6236137937719196e-06,-0.35532614328385614,0.0
0.7,15.200000000000001,4.0,8.493259085988691e-06,1.2116872615226714e-05,-3.623613529238023e-06,-0.35532611213752013,0.0
0.725,15.200000000000001,4.0,8.493259350522598e-06,1.2116872615226714e-05,-3.623613264704116e-06,-0.35532608099118396,0.0
0.75,15.200000000000001,4.0,8.493259615056513e-06,1.2116872615226714e-05,-3.6236130001702003e-06,-0.3553260498448478,0.0
0.775,15.200000000000001,4.0,8.493259879590436e-06,1.2116872615226714e-05,-3.623612735636278e-06,-0.35532601869851166,0.0
0.8,15.200000000000001,4.0,8.493260144124366e-06,1.2116872615226714e-05,-3.6236124711023474e-06,-0.35532598755217554,0.0
0.825,15.200000000000001,4.0,8.493260408658306e-06,1.2116872615226714e-05,-3.623612206568408e-06,-0.35532595640583947,0.0
0.85,15.200000000000001,4.0,8.493260673192253e-06,1.2116872615226714e-05,-3.6236119420344605e-06,-0.3553259252595034,0.0
0.875,15.200000000000001,4.0,8.49326093772621e-06,1.2116872615226714e-05,-3.6236116775005044e-06,-0.3553258941131672,0.0
0.9,15.200000000000001,4.0,8.493261202260174e-06,1.2116872615226714e-05,-3.6236114129665398e-06,-0.355325862966831,0.0
0.65,16.0,0.2,1.4270379081513268e-06,1.7697402042259256e-06,-3.427022960745988e-07,-0.21523185547020446,0.0
0.675,16.0,0.2,1.4270379249379221e-06,1.7697402042259256e-06,-3.427022792880035e-07,-0.21523184370696039,0.0
0.7,16.0,0.2,1.427037941724518e-06,1.7697402042259256e-06,-3.427022625014076e-07,-0.215231831943716,0.0
0.725,16.0,0.2,1.427037958511114e-06,1.7697402042259256e-06,-3.4270224571481164e-07,-0.2152318201804718,0.0
0.75,16.0,0.2,1.4270379752977101e-06,1.7697402042259256e-06,-3.427022289282155e-07,-0.21523180841722758,0.0
0.775,16.0,0.2,1.4270379920843065e-06,1.7697402042259256e-06,-3.4270221214161914e-07,-0.21523179665398334,0.0
0.8,16.0,0.2,1.427038008870903e-06,1.7697402042259256e-06,-3.4270219535502257e-07,-0.21523178489073913,0.0
0.825,16.0,0.2,1.4270380256574998e-06,1.7697402042259256e-06,-3.427021785684258e-07,-0.21523177312749478,0.0
0.85,16.0,0.2,1.4270380424440966e-06,1.7697402042259256e-06,-3.42702161781829e-07,-0.21523176136425068,0.0
0.875,16.0,0.2,1.4270380592306938e-06,1.7697402042259256e-06,-3.427021449952318e-07,-0.21523174960100633,0.0
0.9,16.0,0.2,1.4270380760172912e-06,1.7697402042259256e-06,-3.427021282086344e-07,-0.21523173783776212,0.0
0.65,16.0,0.6,1.4205225777193313e-06,1.7616602211062387e-06,-3.4113764338690736e-07,-0.21523185547032508,0.0
0.675,16.0,0.6,1.4205225944292977e-06,1.7616602211062387e-06,-3.41137626676941e-07,-0.21523184370707218,0.0
0.7,16.0,0.6,1.4205226111392642e-06,1.7616602211062387e-06,-3.4113760996697446e-07,-0.21523183194381929,0.0
0.725,16.0,0.6,1.420522627849231e-06,1.7616602211062387e-06,-3.411375932570077e-07,-0.21523182018056652,0.0
0.75,16.0,0.6,1.420522644559198e-06,1.7616602211062387e-06,-3.411375765470407e-07,-0.21523180841731362,0.0
0.775,16.0,0.6,1.420522661269165e-06,1.7616602211062387e-06,-3.4113755983707373e-07,-0.21523179665406086,0.0
0.8,16.0,0.6,1.4205226779791324e-06,1.7616602211062387e-06,-3.411375431271063e-07,-0.21523178489080796,0.0
0.825,16.0,0.6,1.4205226946890998e-06,1.7616602211062387e-06,-3.411375264171389e-07,-0.2152317731275552,0.0
0.85,16.0,0.6,1.4205227113990676e-06,1.7616602211062387e-06,-3.411375097071711e-07,-0.21523176136430233,0.0
0.875,16.0,0.6,1.4205227281090357e-06,1.7616602211062387e-06,-3.4113749299720305e-07,-0.2152317496010493,0.0
0.9,16.0,0.6,1.4205227448190037e-06,1.7616602211062387e-06,-3.41137476287235e-07,-0.21523173783779653,0.0
0.65,16.0,1.0,1.4231167952297833e-06,1.7648774383927655e-06,-3.417606431629822e-07,-0.21523185547027704,0.0
0.675,16.0,1.0,1.4231168119702613e-06,1.7648774383927655e-06,-3.417606264225042e-07,-0.21523184370702758,0.0
0.7,16.0,1.0,1.4231168287107392e-06,1.7648774383927655e-06,-3.4176060968202627e-07,-0.21523183194377826,0.0
0.725,16.0,1.0,1.4231168454512176e-06,1.7648774383927655e-06,-3.417605929415479e-07,-0.2152318201805288,0.0
0.75,16.0,1.0,1.4231168621916962e-06,1.7648774383927655e-06,-3.417605762010693e-07,-0.21523180841727935,0.0
0.775,16.0,1.0,1.4231168789321748e-06,1.7648774383927655e-06,-3.417605594605907e-07,-0.21523179665403003,0.0
0.8,16.0,1.0,1.4231168956726538e-06,1.7648774383927655e-06,-3.417605427201117e-07,-0.21523178489078043,0.0
0.825,16.0,1.0,1.4231169124131328e-06,1.7648774383927655e-06,-3.417605259796327e-07,-0.2152317731275311,0.0
0.85,16.0,1.0,1.423116929153612e-06,1.7648774383927655e-06,-3.4176050923915346e-07,-0.21523176136428182,0.0
0.875,16.0,1.0,1.4231169458940915e-06,1.7648774383927655e-06,-3.41760492498674e-07,-0.21523174960103236,0.0
0.9,16.0,1.0,1.4231169626345713e-06,1.7648774383927655e-06,-3.4176047575819416e-07,-0.21523173783778277,0.0
0.65,16.0,2.0,1.422721940436851e-06,1.7643877594586084e-06,-3.4166581902175735e-07,-0.2152318554702843,0.0
0.675,16.0,2.0,1.422721957172685e-06,1.7643877594586084e-06,-3.4166580228592347e-07,-0.21523184370703433,0.0
0.7,16.0,2.0,1.422721973908519e-06,1.7643877594586084e-06,-3.4166578555008937e-07,-0.21523183194378445,0.0
0.725,16.0,2.0,1.4227219906443533e-06,1.7643877594586084e-06,-3.4166576881425506e-07,-0.21523182018053444,0.0
0.75,16.0,2.0,1.4227220073801878e-06,1.7643877594586084e-06,-3.4166575207842054e-07,-0.21523180841728443,0.0
0.775,16.0,2.0,1.4227220241160223e-06,1.7643877594586084e-06,-3.41665735342586e-07,-0.21523179665403458,0.0
0.8,16.0,2.0,1.4227220408518573e-06,1.7643877594586084e-06,-3.416657186067511e-07,-0.21523178489078457,0.0
0.825,16.0,2.0,1.4227220575876924e-06,1.7643877594586084e-06,-3.416657018709159e-07,-0.21523177312753455,0.0
0.85,16.0,2.0,1.4227220743235276e-06,1.7643877594586084e-06,-3.4166568513508077e-07,-0.2152317613642847,0.0
0.875,16.0,2.0,1.422722091059363e-06,1.7643877594586084e-06,-3.416656683992454e-07,-0.21523174960103483,0.0
0.9,16.0,2.0,1.4227221077951988e-06,1.7643877594586084e-06,-3.416656516634096e-07,-0.21523173783778482,0.0
0.65,16.0,4.0,1.422899087478118e-06,1.7646074482553753e-06,-3.417083607772572e-07,-0.21523185547028129,0.0
0.675,16.0,4.0,1.4228991042160354e-06,1.7646074482553753e-06,-3.4170834403933985e-07,-0.2152318437070317,0.0
0.7,16.0,4.0,1.422899120953953e-06,1.7646074482553753e-06,-3.4170832730142226e-07,-0.21523183194378198,0.0
0.725,16.0,4.0,1.4228991376918706e-06,1.7646074482553753e-06,-3.417083105635047e-07,-0.21523182018053238,0.0
0.75,16.0,4.0,1.4228991544297888e-06,1.7646074482553753e-06,-3.4170829382558645e-07,-0.2152318084172825,0.0
0.775,16.0,4.0,1.422899171167707e-06,1.7646074482553753e-06,-3.4170827708766823e-07,-0.21523179665403264,0.0
0.8,16.0,4.0,1.4228991879056253e-06,1.7646074482553753e-06,-3.4170826034975e-07,-0.21523178489078304,0.0
0.825,16.0,4.0,1.4228992046435437e-06,1.7646074482553753e-06,-3.417082436118316e-07,-0.21523177312753347,0.0
0.85,16.0,4.0,1.4228992213814626e-06,1.7646074482553753e-06,-3.417082268739127e-07,-0.21523176136428374,0.0
0.875,16.0,4.0,1.4228992381193814e-06,1.7646074482553753e-06,-3.4170821013599387e-07,-0.215231749601034,0.0
0.9,16.0,4.0,1.4228992548573007e-06,1.7646074482553753e-06,-3.417081933980746e-07,-0.2152317378377843,0.0
0.65,16.8,0.2,2.4870024690801137e-07,4.11208181306235e-07,-1.625079343982236e-07,-0.5028512665123361,0.0
0.675,16.8,0.2,2.4870024983377937e-07,4.11208181306235e-07,-1.625079314724556e-07,-0.5028512547481018,0.0
0.7,16.8,0.2,2.487002527595474e-07,4.11208181306235e-07,-1.6250792854668755e-07,-0.5028512429838674,0.0
0.725,16.8,0.2,2.4870025568531553e-07,4.11208181306235e-07,-1.6250792562091944e-07,-0.5028512312196329,0.0
0.75,16.8,0.2,2.4870025861108364e-07,4.11208181306235e-07,-1.6250792269515133e-07,-0.5028512194553985,0.0
0.775,16.8,0.2,2.487002615368518e-07,4.11208181306235e-07,-1.6250791976938317e-07,-0.5028512076911642,0.0
0.8,16.8,0.2,2.4870026446262e-07,4.11208181306235e-07,-1.6250791684361496e-07,-0.5028511959269296,0.0
0.825,16.8,0.2,2.4870026738838823e-07,4.11208181306235e-07,-1.6250791391784675e-07,-0.5028511841626951,0.0
0.85,16.8,0.2,2.487002703141565e-07,4.11208181306235e-07,-1.6250791099207848e-07,-0.5028511723984608,0.0
0.875,16.8,0.2,2.487002732399248e-07,4.11208181306235e-07,-1.6250790806631016e-07,-0.5028511606342262,0.0
0.9,16.8,0.2,2.4870027616569314e-07,4.11208181306235e-07,-1.6250790514054184e-07,-0.5028511488699918,0.0
0.65,16.8,0.6,2.2020967136737088e-07,3.6410103968510835e-07,-1.4389136831773748e-07,-0.50285126651377,0.0
0.675,16.8,0.6,2.202096739579916e-07,3.6410103968510835e-07,-1.4389136572711675e-07,-0.5028512547494332,0.0
0.7,16.8,0.6,2.202096765486124e-07,3.6410103968510835e-07,-1.4389136313649597e-07,-0.5028512429850964,0.0
0.725,16.8,0.6,2.2020967913923322e-07,3.6410103968510835e-07,-1.4389136054587513e-07,-0.5028512312207595,0.0
0.75,16.8,0.6,2.2020968172985406e-07,3.6410103968510835e-07,-1.438913579552543e-07,-0.5028512194564227,0.0
0.775,16.8,0.6,2.2020968432047495e-07,3.6410103968510835e-07,-1.438913553646334e-07,-0.5028512076920859,0.0
0.8,16.8,0.6,2.2020968691109589e-07,3.6410103968510835e-07,-1.4389135277401247e-07,-0.5028511959277491,0.0
0.825,16.8,0.6,2.202096895017168e-07,3.6410103968510835e-07,-1.4389135018339155e-07,-0.5028511841634123,0.0
0.85,16.8,0.6,2.2020969209233777e-07,3.6410103968510835e-07,-1.4389134759277059e-07,-0.5028511723990755,0.0
0.875,16.8,0.6,2.2020969468295876e-07,3.6410103968510835e-07,-1.438913450021496e-07,-0.5028511606347388,0.0
0.9,16.8,0.6,2.202096972735798e-07,3.6410103968510835e-07,-1.4389134241152855e-07,-0.5028511488704019,0.0
0.65,16.8,1.0,2.1466576019539973e-07,3.5493457660889174e-07,-1.4026881641349202e-07,-0.5028512665140487,0.0
0.675,16.8,1.0,2.1466576272080435e-07,3.5493457660889174e-07,-1.402688138880874e-07,-0.5028512547496918,0.0
0.7,16.8,1.0,2.1466576524620897e-07,3.5493457660889174e-07,-1.4026881136268278e-07,-0.502851242985335,0.0
0.725,16.8,1.0,2.146657677716136e-07,3.5493457660889174e-07,-1.4026880883727813e-07,-0.5028512312209783,0.0
0.75,16.8,1.0,2.1466577029701828e-07,3.5493457660889174e-07,-1.4026880631187346e-07,-0.5028512194566216,0.0
0.775,16.8,1.0,2.14665772822423e-07,3.5493457660889174e-07,-1.4026880378646874e-07,-0.5028512076922649,0.0
0.8,16.8,1.0,2.1466577534782776e-07,3.5493457660889174e-07,-1.40268801261064e-07,-0.5028511959279082,0.0
0.825,16.8,1.0,2.1466577787323253e-07,3.5493457660889174e-07,-1.402687987356592e-07,-0.5028511841635513,0.0
0.85,16.8,1.0,2.146657803986373e-07,3.5493457660889174e-07,-1.4026879621025443e-07,-0.5028511723991949,0.0
0.875,16.8,1.0,2.1466578292404217e-07,3.5493457660889174e-07,-1.4026879368484958e-07,-0.502851160634838,0.0
0.9,16.8,1.0,2.1466578544944702e-07,3.5493457660889174e-07,-1.4026879115944472e-07,-0.5028511488704812,0.0
0.65,16.8,2.0,2.1466576019539973e-07,3.5493457660889174e-07,-1.4026881641349202e-07,-0.5028512665140487,0.0
0.675,16.8,2.0,2.1466576272080435e-07,3.5493457660889174e-07,-1.402688138880874e-07,-0.5028512547496918,0.0
0.7,16.8,2.0,2.1466576524620897e-07,3.5493457660889174e-07,-1.4026881136268278e-07,-0.502851242985335,0.0
0.725,16.8,2.0,2.146657677716136e-07,3.5493457660889174e-07,-1.4026880883727813e-07,-0.5028512312209783,0.0
0.75,16.8,2.0,2.1466577029701828e-07,3.5493457660889174e-07,-1.4026880631187346e-07,-0.5028512194566216,0.0
0.775,16.8,2.0,2.14665772822423e-07,3.5493457660889174e-07,-1.4026880378646874e-07,-0.5028512076922649,0.0
0.8,16.8,2.0,2.1466577534782776e-07,3.5493457660889174e-07,-1.40268801261064e-07,-0.5028511959279082,0.0
0.825,16.8,2.0,2.1466577787323253e-07,3.5493457660889174e-07,-1.402687987356592e-07,-0.5028511841635513,0.0
0.85,16.8,2.0,2.146657803986373e-07,3.5493457660889174e-07,-1.4026879621025443e-07,-0.5028511723991949,0.0
0.875,16.8,2.0,2.1466578292404217e-07,3.5493457660889174e-07,-1.4026879368484958e-07,-0.502851160634838,0.0
0.9,16.8,2.0,2.1466578544944702e-07,3.5493457660889174e-07,-1.4026879115944472e-07,-0.5028511488704812,0.0
0.65,16.8,4.0,2.124031275720958e-07,3.5119347438823836e-07,-1.3879034681614255e-07,-0.5028512665141625,0.0
0.675,16.8,4.0,2.1240313007088368e-07,3.5119347438823836e-07,-1.3879034431735468e-07,-0.5028512547497977,0.0
0.7,16.8,4.0,2.1240313256967167e-07,3.5119347438823836e-07,-1.387903418185667e-07,-0.5028512429854327,0.0
0.725,16.8,4.0,2.124031350684596e-07,3.5119347438823836e-07,-1.3879033931977876e-07,-0.5028512312210679,0.0
0.75,16.8,4.0,2.124031375672476e-07,3.5119347438823836e-07,-1.3879033682099075e-07,-0.502851219456703,0.0
0.775,16.8,4.0,2.1240314006603562e-07,3.5119347438823836e-07,-1.3879033432220274e-07,-0.5028512076923383,0.0
0.8,16.8,4.0,2.1240314256482368e-07,3.5119347438823836e-07,-1.3879033182341467e-07,-0.5028511959279732,0.0
0.825,16.8,4.0,2.1240314506361177e-07,3.5119347438823836e-07,-1.3879032932462658e-07,-0.5028511841636084,0.0
0.85,16.8,4.0,2.1240314756239986e-07,3.5119347438823836e-07,-1.387903268258385e-07,-0.5028511723992436,0.0
0.875,16.8,4.0,2.1240315006118803e-07,3.5119347438823836e-07,-1.3879032432705032e-07,-0.5028511606348786,0.0
0.9,16.8,4.0,2.1240315255997618e-07,3.5119347438823836e-07,-1.3879032182826218e-07,-0.5028511488705139,0.0
0.65,17.6,0.2,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,17.6,0.2,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,17.6,0.2,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,17.6,0.2,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,17.6,0.2,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,17.6,0.2,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,17.6,0.2,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,17.6,0.2,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,17.6,0.2,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,17.6,0.2,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,17.6,0.2,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,17.6,0.6,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,17.6,0.6,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,17.6,0.6,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,17.6,0.6,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,17.6,0.6,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,17.6,0.6,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,17.6,0.6,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,17.6,0.6,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,17.6,0.6,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,17.6,0.6,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,17.6,0.6,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,17.6,1.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,17.6,1.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,17.6,1.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,17.6,1.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,17.6,1.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,17.6,1.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,17.6,1.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,17.6,1.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,17.6,1.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,17.6,1.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,17.6,1.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,17.6,2.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,17.6,2.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,17.6,2.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,17.6,2.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,17.6,2.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,17.6,2.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,17.6,2.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,17.6,2.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,17.6,2.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,17.6,2.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,17.6,2.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,17.6,4.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,17.6,4.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,17.6,4.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,17.6,4.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,17.6,4.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
