mode,family,layer,D,eta,mu_cf,base_mu,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
tailm2_detlin,current,3,13.6,0.2,0.0005772036334871221,0.0005485425715862191,2.8661061900903053e-05,0.0509302306390979,0.0
tailm2_detlin,width_anchor,3,13.6,0.2,0.0005772046697930323,0.0005485425715862191,2.8662098206813278e-05,0.05093202602796893,0.0
tailm2_detlin,partial_anchor,3,13.6,0.2,0.0005485415867398958,0.0005485425715862191,-9.848463233081903e-10,-1.7953888329357517e-06,0.0
release_tuned,current,1,13.6,0.6,0.0004385455752018574,0.00044199408818163866,-3.448512979781291e-06,-0.007832766096359895,0.0
release_tuned,width_anchor,1,13.6,0.6,0.0004385455703050223,0.00044199408818163866,-3.4485178766163445e-06,-0.00783277726244014,0.0
release_tuned,partial_anchor,1,13.6,0.6,0.000441994093117038,0.00044199408818163866,4.935399311456479e-12,1.1166211004550949e-08,0.0
release_fullsumanchor,current,1,13.6,0.6,0.0023295130205902366,0.00044199408818171624,0.0018875189324085203,1.6621180138430716,0.0
release_fullsumanchor,width_anchor,1,13.6,0.6,0.0023295172152316586,0.00044199408818171624,0.0018875231270499423,1.6621198144930822,0.0
release_fullsumanchor,partial_anchor,1,13.6,0.6,0.0004419932923057802,0.00044199408818171624,-7.958759360641825e-10,-1.8006499949090616e-06,0.0
tailm2_detlin,current,1,13.6,0.6,0.002328977181603271,0.0004419940881817172,0.0018869830934215538,1.6618879654943248,0.0
tailm2_detlin,width_anchor,1,13.6,0.6,0.0023289813627372195,0.0004419940881817172,0.0018869872745555024,1.6618897607588847,0.0
tailm2_detlin,partial_anchor,1,13.6,0.6,0.00044199329468610175,0.0004419940881817172,-7.934956154599312e-10,-1.7952645724439226e-06,0.0
release_tuned,current,2,13.6,0.6,0.00017555108732678214,0.00017790949892613196,-2.3584115993498115e-06,-0.01334489157210568,0.0
release_tuned,width_anchor,2,13.6,0.6,0.00017555108536656462,0.00017790949892613196,-2.3584135595673358e-06,-0.013344902738186039,0.0
release_tuned,partial_anchor,2,13.6,0.6,0.00017790950091266564,0.00017790949892613196,1.9865336860300925e-12,1.1165978745896792e-08,0.0
release_fullsumanchor,current,2,13.6,0.6,0.00011739677770639412,0.00017790949892609927,-6.051272121970515e-05,-0.41571552811407414,0.0
release_fullsumanchor,width_anchor,2,13.6,0.6,0.00011739698909709347,0.00017790949892609927,-6.05125098290058e-05,-0.4157137274640635,0.0
release_fullsumanchor,partial_anchor,2,13.6,0.6,0.00017790917857363767,0.00017790949892609927,-3.203524615990206e-10,-1.800650060634383e-06,0.0
tailm2_detlin,current,2,13.6,0.6,0.0001309448603751966,0.00017790949892618768,-4.696463855099109e-05,-0.3064986665713537,0.0
tailm2_detlin,width_anchor,2,13.6,0.6,0.0001309450954560748,0.00017790949892618768,-4.6964403470112876e-05,-0.3064968713067934,0.0
tailm2_detlin,partial_anchor,2,13.6,0.6,0.00017790917953185143,0.00017790949892618768,-3.1939433625563333e-10,-1.7952645860996903e-06,0.0
release_tuned,current,3,13.6,0.6,0.0005483361236590035,0.0005485051208996957,-1.689972406921942e-07,-0.00030815260251719896,0.0
release_tuned,width_anchor,3,13.6,0.6,0.0005483361175362383,0.0005485051208996957,-1.69003363457358e-07,-0.0003081637685975114,0.0
release_tuned,partial_anchor,3,13.6,0.6,0.0005485051270243513,0.0005485051208996957,6.124655687125835e-12,1.1166086659573579e-08,0.0
release_fullsumanchor,current,3,13.6,0.6,0.0005772970170443518,0.0005485051208996806,2.879189614467118e-05,0.05116027911217888,0.0
release_fullsumanchor,width_anchor,3,13.6,0.6,0.0005772980565551675,0.0005485051208996806,2.879293565548693e-05,0.05116207976218946,0.0
release_fullsumanchor,partial_anchor,3,13.6,0.6,0.0005485041332348674,0.0005485051208996806,-9.876648132157995e-10,-1.8006499206350077e-06,0.0
tailm2_detlin,current,3,13.6,0.6,0.0005771642260935923,0.0005485051208997152,2.8659105193877153e-05,0.05093023076335684,0.0
tailm2_detlin,width_anchor,3,13.6,0.6,0.0005771652622570029,0.0005485051208997152,2.866014135728776e-05,0.05093202602791702,0.0
tailm2_detlin,partial_anchor,3,13.6,0.6,0.0005485041361887871,0.0005485051208997152,-9.8471092803247e-10,-1.7952645735541477e-06,0.0
release_tuned,current,1,13.6,1.0,0.0004385169266482498,0.00044196521434973984,-3.448287701490044e-06,-0.00783276609693336,0.0
release_tuned,width_anchor,1,13.6,1.0,0.00043851692175197814,0.00044196521434973984,-3.4482925977616916e-06,-0.007832777262458268,0.0
release_tuned,partial_anchor,1,13.6,1.0,0.0004419652192845636,0.00044196521434973984,4.934823762733215e-12,1.1165638351521242e-08,0.0
release_fullsumanchor,current,1,13.6,1.0,0.002329360842396534,0.00044196521434979323,0.0018873956280467407,1.6621180139454959,0.0
release_fullsumanchor,width_anchor,1,13.6,1.0,0.0023293650365253495,0.00044196521434979323,0.0018873998221755563,1.6621198144930809,0.0
release_fullsumanchor,partial_anchor,1,13.6,1.0,0.0004419644185711166,0.00044196521434979323,-7.957786766240975e-10,-1.8005475707664335e-06,0.0
tailm2_detlin,current,1,13.6,1.0,0.0023288250384123433,0.00044196521434979567,0.0018868598240625476,1.661887965596084,0.0
tailm2_detlin,width_anchor,1,13.6,1.0,0.0023288292190362454,0.00044196521434979567,0.0018868640046864498,1.6618897607589154,0.0
tailm2_detlin,partial_anchor,1,13.6,1.0,0.0004419644209509904,0.00044196521434979567,-7.933988052590164e-10,-1.7951628128825414e-06,0.0
release_tuned,current,2,13.6,1.0,0.00017556457987814226,0.00017792317274104653,-2.3585928629042707e-06,-0.013344891572888326,0.0
release_tuned,width_anchor,2,13.6,1.0,0.00017556457791787156,0.00017792317274104653,-2.358594823174975e-06,-0.01334490273841343,0.0
release_tuned,partial_anchor,2,13.6,1.0,0.0001779231747275937,0.00017792317274104653,1.9865471572420856e-12,1.1165196260717772e-08,0.0
release_fullsumanchor,current,2,13.6,1.0,0.00011740580063067297,0.00017792317274094326,-6.0517372110270294e-05,-0.41571552801182887,0.0
release_fullsumanchor,width_anchor,2,13.6,1.0,0.0001174060120255941,0.00017792317274094326,-6.051716071534917e-05,-0.4157137274642437,0.0
release_fullsumanchor,partial_anchor,2,13.6,1.0,0.00017792285238205172,0.00017792317274094326,-3.203588915413197e-10,-1.8005478152379835e-06,0.0
tailm2_detlin,current,2,13.6,1.0,0.00013095492458286,0.00017792317274105724,-4.696824815819724e-05,-0.30649866646990376,0.0
tailm2_detlin,width_anchor,2,13.6,1.0,0.0001309551596684842,0.00017792317274105724,-4.696801307257304e-05,-0.3064968713070724,0.0
tailm2_detlin,partial_anchor,2,13.6,1.0,0.00017792285334022304,0.00017792317274105724,-3.194008342045137e-10,-1.7951631368462017e-06,0.0
release_tuned,current,3,13.6,1.0,0.0005483054711189048,0.0005484744589128847,-1.6898779397990157e-07,-0.00030815260325239315,0.0
release_tuned,width_anchor,3,13.6,1.0,0.0005483054649967863,0.0005484744589128847,-1.6899391609833878e-07,-0.000308163768777423,0.0
release_tuned,partial_anchor,3,13.6,1.0,0.0005484744650367947,0.0005484744589128847,6.123910081291817e-12,1.1165351469894881e-08,0.0
release_fullsumanchor,current,3,13.6,1.0,0.0005772647456206526,0.0005484744589128489,2.8790286707803766e-05,0.05116027921443266,0.0
release_fullsumanchor,width_anchor,3,13.6,1.0,0.0005772657850142321,0.0005484744589128489,2.8791326101383218e-05,0.051162079762017934,0.0
release_fullsumanchor,partial_anchor,3,13.6,1.0,0.0005484734713593304,0.0005484744589128489,-9.87553518453331e-10,-1.800547667244988e-06,0.0
tailm2_detlin,current,3,13.6,1.0,0.000577131962092719,0.0005484744589128531,2.8657503179865904e-05,0.05093023086513235,0.0
tailm2_detlin,width_anchor,3,13.6,1.0,0.000577132998139496,0.0005484744589128531,2.865853922664292e-05,0.05093202602796344,0.0
tailm2_detlin,partial_anchor,3,13.6,1.0,0.0005484734743127922,0.0005484744589128531,-9.846000608793384e-10,-1.7951627986716613e-06,0.0
release_tuned,current,1,13.6,2.0,0.0004385401892659052,0.00044198865989357407,-3.44847062766886e-06,-0.007832766097074572,0.0
release_tuned,width_anchor,1,13.6,2.0,0.00043854018436939146,0.00044198865989357407,-3.44847552418261e-06,-0.007832777262559308,0.0
release_tuned,partial_anchor,1,13.6,2.0,0.0004419886648285969,0.00044198865989357407,4.935022822252083e-12,1.116549646502028e-08,0.0
release_fullsumanchor,current,1,13.6,2.0,0.002329484411246831,0.00044198865989364075,0.0018874957513531903,1.66211801394709,0.0
release_fullsumanchor,width_anchor,1,13.6,2.0,0.002329488605594421,0.00044198865989364075,0.0018874999457007804,1.6621198144930796,0.0
release_fullsumanchor,partial_anchor,1,13.6,2.0,0.00044198786407345414,0.00044198865989364075,-7.958201866053137e-10,-1.800545976150232e-06,0.0
tailm2_detlin,current,1,13.6,2.0,0.0023289485788394043,0.0004419886598936444,0.0018869599189457599,1.6618879655978063,0.0
tailm2_detlin,width_anchor,1,13.6,2.0,0.002328952759681032,0.0004419886598936444,0.0018869640997873876,1.6618897607588987,0.0
tailm2_detlin,partial_anchor,1,13.6,2.0,0.0004419878664535118,0.0004419886598936444,-7.934401325521666e-10,-1.7951610905904716e-06,0.0
release_tuned,current,2,13.6,2.0,0.0001755555175575585,0.00017791398867412822,-2.358471116569713e-06,-0.01334489157226635,0.0
release_tuned,width_anchor,2,13.6,2.0,0.00017555551559739609,0.00017791398867412822,-2.3584730767321326e-06,-0.013344902737750948,0.0
release_tuned,partial_anchor,2,13.6,2.0,0.00017791399066068345,0.00017791398867412822,1.9865552345482707e-12,1.1165817985604621e-08,0.0
release_fullsumanchor,current,2,13.6,2.0,0.00011739974035949935,0.0001779139886741671,-6.0514248314667734e-05,-0.4157155280100086,0.0
release_fullsumanchor,width_anchor,2,13.6,2.0,0.00011739995174332134,0.0001779139886741671,-6.051403693084575e-05,-0.4157137274640189,0.0
release_fullsumanchor,partial_anchor,2,13.6,2.0,0.0001779136683321357,0.0001779139886741671,-3.203420313843859e-10,-1.8005459951350798e-06,0.0
tailm2_detlin,current,2,13.6,2.0,0.00013094816493085267,0.0001779139886741533,-4.696582374330062e-05,-0.3064986664674571,0.0
tailm2_detlin,width_anchor,2,13.6,2.0,0.0001309484000041145,0.0001779139886741533,-4.696558867003879e-05,-0.30649687130636455,0.0
tailm2_detlin,partial_anchor,2,13.6,2.0,0.00017791366929024123,0.0001779139886741533,-3.193839120583207e-10,-1.7951606903543527e-06,0.0
release_tuned,current,3,13.6,2.0,0.0005483047809212241,0.0005484737685024879,-1.6898758126388056e-07,-0.0003081526032578349,0.0
release_tuned,width_anchor,3,13.6,2.0,0.0005483047747991354,0.0005484737685024879,-1.689937033525022e-07,-0.00030816376874255125,0.0
release_tuned,partial_anchor,3,13.6,2.0,0.0005484737746263875,0.0005484737685024879,6.123899564530744e-12,1.1165346140824423e-08,0.0
release_fullsumanchor,current,3,13.6,2.0,0.0005772640189704777,0.0005484737685024551,2.8790250468022625e-05,0.05116027921607148,0.0
release_fullsumanchor,width_anchor,3,13.6,2.0,0.0005772650583618277,0.0005484737685024551,2.879128985937263e-05,0.051162079762060976,0.0
release_fullsumanchor,partial_anchor,3,13.6,2.0,0.0005484727809510786,0.0005484737685024551,-9.87551376503519e-10,-1.8005460284418304e-06,0.0
tailm2_detlin,current,3,13.6,2.0,0.0005771312356097788,0.0005484737685024324,2.8657467107346367e-05,0.05093023086697454,0.0
tailm2_detlin,width_anchor,3,13.6,2.0,0.0005771322716542482,0.0005484737685024324,2.8658503151815767e-05,0.05093202602806727,0.0
tailm2_detlin,partial_anchor,3,13.6,2.0,0.0005484727839046217,0.0005484737685024324,-9.845978107261497e-10,-1.7951609558091544e-06,0.0
release_tuned,current,1,13.6,4.0,0.0004385339292778352,0.0004419823506798651,-3.448421402029887e-06,-0.007832766096888601,0.0
release_tuned,width_anchor,1,13.6,4.0,0.0004385339243813397,0.0004419823506798651,-3.448426298525368e-06,-0.007832777262491052,0.0
release_tuned,partial_anchor,1,13.6,4.0,0.0004419823556148997,0.0004419823506798651,4.935034640055763e-12,1.1165682538397129e-08,0.0
release_fullsumanchor,current,1,13.6,4.0,0.0023294511587317736,0.0004419823506799058,0.0018874688080518678,1.6621180139281257,0.0
release_fullsumanchor,width_anchor,1,13.6,4.0,0.0023294553530636103,0.0004419823506799058,0.0018874730023837045,1.662119814493055,0.0
release_fullsumanchor,partial_anchor,1,13.6,4.0,0.00044198155486269717,0.0004419823506799058,-7.958172086272065e-10,-1.8005649407920409e-06,0.0
tailm2_detlin,current,1,13.6,4.0,0.0023289153339732995,0.0004419823506799028,0.0018869329832933968,1.6618879655789198,0.0
tailm2_detlin,width_anchor,1,13.6,4.0,0.002328919514799227,0.0004419823506799028,0.0018869371641193245,1.6618897607588965,0.0
tailm2_detlin,partial_anchor,1,13.6,4.0,0.00044198155724274883,0.0004419823506799028,-7.934371539777482e-10,-1.7951799770723371e-06,0.0
release_tuned,current,2,13.6,4.0,0.00017555743214234474,0.0001779159289800753,-2.358496837730564e-06,-0.013344891572227532,0.0
release_tuned,width_anchor,2,13.6,4.0,0.00017555743018214025,0.0001779159289800753,-2.358498797935051e-06,-0.013344902737829933,0.0
release_tuned,partial_anchor,2,13.6,4.0,0.00017791593096665916,0.0001779159289800753,1.9865838574856243e-12,1.1165857065454651e-08,0.0
release_fullsumanchor,current,2,13.6,4.0,0.00011740102070294872,0.0001779159289801155,-6.051490827716677e-05,-0.4157155280293796,0.0
release_fullsumanchor,width_anchor,2,13.6,4.0,0.00011740123209129957,0.0001779159289801155,-6.0514696888815925e-05,-0.41571372746445046,0.0
release_fullsumanchor,partial_anchor,2,13.6,4.0,0.0001779156086311441,0.0001779159289801155,-3.2034897138959705e-10,-1.8005653661192473e-06,0.0
tailm2_detlin,current,2,13.6,4.0,0.00013094959303131714,0.0001779159289800467,-4.6966335948729566e-05,-0.3064986664866129,0.0
tailm2_detlin,width_anchor,2,13.6,4.0,0.00013094982810961552,0.0001779159289800467,-4.6966100870431186e-05,-0.30649687130663616,0.0
tailm2_detlin,partial_anchor,2,13.6,4.0,0.00017791560958924337,0.0001779159289800467,-3.193908033286442e-10,-1.7951798461768075e-06,0.0
release_tuned,current,3,13.6,4.0,0.0005483105501083414,0.0005484795394675877,-1.689893592463727e-07,-0.0003081526031092413,0.0
release_tuned,width_anchor,3,13.6,4.0,0.0005483105439861237,0.0005484795394675877,-1.689954814640144e-07,-0.0003081637687117886,0.0
release_tuned,partial_anchor,3,13.6,4.0,0.0005484795455916335,0.0005484795394675877,6.124045823403812e-12,1.1165495354797266e-08,0.0
release_fullsumanchor,current,3,13.6,4.0,0.000577270092851699,0.0005484795394675567,2.879055338414233e-05,0.05116027919716853,0.0
release_fullsumanchor,width_anchor,3,13.6,4.0,0.0005772711322649187,0.0005484795394675567,2.8791592797361995e-05,0.05116207976209768,0.0
release_fullsumanchor,partial_anchor,3,13.6,4.0,0.0005484785518954216,0.0005484795394675567,-9.875721350719943e-10,-1.8005649310220607e-06,0.0
tailm2_detlin,current,3,13.6,4.0,0.0005771373080938271,0.0005484795394675283,2.865776862629875e-05,0.05093023084799993,0.0
tailm2_detlin,width_anchor,3,13.6,4.0,0.0005771383441600963,0.0005484795394675283,2.8658804692567987e-05,0.05093202602797674,0.0
tailm2_detlin,partial_anchor,3,13.6,4.0,0.0005484785548489508,0.0005484795394675283,-9.846185775345614e-10,-1.795179930109819e-06,0.0
release_tuned,current,1,14.4,0.2,0.00010852485000820376,0.00010982545458766828,-1.3006045794645125e-06,-0.011913149963245757,0.0
release_tuned,width_anchor,1,14.4,0.2,0.00010852484584755959,0.00010982545458766828,-1.300608740108686e-06,-0.011913188301416692,0.0
release_tuned,partial_anchor,1,14.4,0.2,0.00010982545879807805,0.00010982545458766828,4.210409771483389e-12,3.833728438938324e-08,0.0
release_fullsumanchor,current,1,14.4,0.2,0.0005033563058702182,0.00010982545458765306,0.00039353085128256517,1.5224059518477129,0.0
release_fullsumanchor,width_anchor,1,14.4,0.2,0.0005033570444081086,0.00010982545458765306,0.0003935315898204555,1.522407419073493,0.0
release_fullsumanchor,partial_anchor,1,14.4,0.2,0.00010982529344903697,0.00010982545458765306,-1.6113861608165348e-10,-1.4672257438037112e-06,0.0
tailm2_detlin,current,1,14.4,0.2,0.0005032435069743395,0.00010982545458767169,0.0003934180523866678,1.5221818331959966,0.0
tailm2_detlin,width_anchor,1,14.4,0.2,0.0005032442446849789,0.00010982545458767169,0.0003934187900973072,1.5221832991068103,0.0
tailm2_detlin,partial_anchor,1,14.4,0.2,0.00010982529359345501,0.00010982545458767169,-1.6099421668307363e-10,-1.4659109337242112e-06,0.0
release_tuned,current,2,14.4,0.2,4.311837440860838e-05,4.388102718529241e-05,-7.626527766840292e-07,-0.01753281744962078,0.0
release_tuned,width_anchor,2,14.4,0.2,4.3118372755528805e-05,4.388102718529241e-05,-7.626544297636054e-07,-0.017532855787791676,0.0
release_tuned,partial_anchor,2,14.4,0.2,4.3881028867610764e-05,4.388102718529241e-05,1.6823183539055493e-12,3.8338171013456714e-08,0.0
release_fullsumanchor,current,2,14.4,0.2,2.503016835911842e-05,4.388102718529241e-05,-1.885085882617399e-05,-0.5614002123817058,0.0
release_fullsumanchor,width_anchor,2,14.4,0.2,2.503020508405366e-05,4.388102718529241e-05,-1.885082210123875e-05,-0.5613987451559256,0.0
release_fullsumanchor,partial_anchor,2,14.4,0.2,4.3880962801965304e-05,4.388102718529241e-05,-6.438332710663377e-11,-1.467225779997035e-06,0.0
tailm2_detlin,current,2,14.4,0.2,2.783945779139834e-05,4.388102718529242e-05,-1.604156939389408e-05,-0.45502768470307126,0.0
tailm2_detlin,width_anchor,2,14.4,0.2,2.7839498601590468e-05,4.388102718529242e-05,-1.604152858370195e-05,-0.4550262187922579,0.0
tailm2_detlin,partial_anchor,2,14.4,0.2,4.3880962859667316e-05,4.388102718529242e-05,-6.43256251012963e-11,-1.4659108132648365e-06,0.0
release_tuned,current,3,14.4,0.2,0.0001129575428469905,0.00011356341756002005,-6.058747130295458e-07,-0.005349404812306183,0.0
release_tuned,width_anchor,3,14.4,0.2,0.000112957538516405,0.00011356341756002005,-6.058790436150508e-07,-0.005349443150477216,0.0
release_tuned,partial_anchor,3,14.4,0.2,0.0001135634219138243,0.00011356341756002005,4.353804250174613e-12,3.8338086858554676e-08,0.0
release_fullsumanchor,current,3,14.4,0.2,0.00013691832888672824,0.00011356341756006558,2.335491132666266e-05,0.18702318264919912,0.0
release_fullsumanchor,width_anchor,3,14.4,0.2,0.00013691852977697753,0.00011356341756006558,2.3355112216911947e-05,0.18702464987497924,0.0
release_fullsumanchor,partial_anchor,3,14.4,0.2,0.0001135632509369544,0.00011356341756006558,-1.6662311118256345e-10,-1.4672263040230715e-06,0.0
tailm2_detlin,current,3,14.4,0.2,0.00013688764637393163,0.00011356341756002724,2.3324228813904383e-05,0.18679906399839458,0.0
tailm2_detlin,width_anchor,3,14.4,0.2,0.00013688784703915977,0.00011356341756002724,2.3324429479132524e-05,0.1868005299092081,0.0
tailm2_detlin,partial_anchor,3,14.4,0.2,0.00011356325108633367,0.00011356341756002724,-1.6647369356778078e-10,-1.4659105824491312e-06,0.0
