family,peak2,center2_D,sigma2_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta2
partial2,1.0,5.9,0.12,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.41984523307466,-2.602951281830272,-0.11468539466220433,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.41988049356821,-2.6029350755953438,-0.11468454167723477,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419915754191553,-2.602918869141032,-0.11468368868455701,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.41995101495911,-2.602902662523743,-0.1146828356864463,1.1498222367654104e-10
partial2,1.0,5.9,0.12,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.419986275864602,-2.602886455661487,-0.11468198267952134,1.1498222367654104e-10
partial2,1.0,5.9,0.16,5.898305084745763,0.2,90.79702562735869,60.251653720638146,68.34134088513485,-22.455684742223838,-0.2841116603730409,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,0.39,90.79862216474444,60.25448559082204,68.34455297631625,-22.454069188428193,-0.2840822442051042,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,68.34776538553416,-22.45245329018333,-0.28405282499275597,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,0.77,90.80181516046262,60.26014963122751,68.35097749900127,-22.45083766146135,-0.284023411718441,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,0.96,90.80341161896216,60.26298173779924,68.35418985830908,-22.449221760653074,-0.2839939964578619,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,1.15,90.80500805110192,60.26581328900283,68.3574015876822,-22.447606463419717,-0.2839645920217996,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,1.34,90.8066044569945,60.268644897635,68.3606133821947,-22.445991074799807,-0.2839351882422571,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,1.53,90.80820083658355,60.27147678658714,68.36382549466418,-22.44437534191937,-0.28390578142044715,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,1.72,90.80979718986694,60.27430895591068,68.36703792514928,-22.442759264717665,-0.28387637155596346,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,1.91,90.81139351683984,60.27714140564782,68.37025067369765,-22.441142843142188,-0.28384695864852943,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,2.1,90.81298981754493,60.27997294177464,68.37346238596975,-22.439527431575186,-0.28381756250706086,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,2.29,90.81458609192988,60.28280368338697,68.37667319705189,-22.437912894877996,-0.2837881811530439,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,68.37988432584615,-22.4362980141715,-0.2837587967592457,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,68.38309577239525,-22.434682789390834,-0.28372940932527135,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,68.3863075367585,-22.43306722050241,-0.28370001885101037,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,68.38951961897882,-22.431451307426826,-0.2836706253359071,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,3.24,90.82256706925467,60.29696159386269,68.39273201911391,-22.429835050140767,-0.2836412287799704,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,3.43,90.8241631857692,60.29979401674245,68.39594473719892,-22.428218448570277,-0.2836118291827331,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,3.62,90.82575927598117,60.30262671999676,68.39915777330283,-22.426601502678338,-0.2835824265440123,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,3.81,90.82735533987562,60.30545970366357,68.40237112746888,-22.42498421240674,-0.2835530208634854,0.9999438934154582
partial2,1.0,5.9,0.16,5.898305084745763,4.0,90.82895137743073,60.30829296778385,68.40558479974364,-22.42336657768709,-0.2835236121407052,0.9999438934154582
partial2,1.0,5.9,0.16,6.169491525423729,0.2,86.94702113806258,72.06646393780726,70.38812425535515,-16.55889688270743,-0.21127442135198202,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,0.39,86.94756859275853,72.06898766877671,70.3905892117212,-16.556979381037323,-0.2112456988700905,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,70.3930543517822,-16.555061689700295,-0.21121697489658875,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,0.77,86.94866348396428,72.07403523754775,70.39551922879748,-16.5531442551668,-0.21118825577471076,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,0.96,86.9492109206282,72.07655902161699,70.39798423702673,-16.55122668360147,-0.21115953590842024,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,1.15,86.94975835121514,72.07908228759027,70.40044873922582,-16.549309611989315,-0.21113082434655406,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,1.34,86.95030577588408,72.08160555328314,70.40291324115113,-16.54739253473295,-0.2111021139063599,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,1.53,86.95085319449171,72.08412900692889,70.40537792665204,-16.545475267839677,-0.21107340197480753,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,1.72,86.95140060719876,72.08665264862424,70.4078427958231,-16.543557811375663,-0.21104468855259234,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,1.91,86.95194801392257,72.08917647833813,70.41030784863392,-16.541640165288655,-0.21101597363938537,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,2.1,86.952495414569,72.09169948741895,70.41277209992327,-16.539723314645727,-0.21098727122552272,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,2.29,86.95304280930395,72.0942217766158,70.41523564809387,-16.537807161210083,-0.21095857991417014,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,70.41769937968232,-16.535890818313575,-0.21092988711299854,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,70.4201632947369,-16.533974286001822,-0.2109011928225915,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,70.4226273932698,-16.532057564219173,-0.21087249704246588,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,70.425091675298,-16.530140652939792,-0.2108437997724684,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,3.24,86.9557796930088,72.10683604012569,70.42755614085588,-16.52822355215291,-0.210815101012572,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,3.43,86.95632705178399,72.10935945649784,70.43002078995117,-16.526306261832815,-0.21078640076264987,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,3.62,86.95687440455882,72.11188306081768,70.43248562261722,-16.524388781941596,-0.21075769902236552,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,3.81,86.95742175137232,72.11440685309975,70.43495063886805,-16.522471112504277,-0.21072899579215884,0.24208403599247608
partial2,1.0,5.9,0.16,6.169491525423729,4.0,86.95796909219014,72.11693083336483,70.43741583872392,-16.52055325346622,-0.21070029107153643,0.24208403599247608
partial2,1.0,5.9,0.16,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.05779071128055,4.881758383054795,0.08783113136485485,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.05794675393671,4.88179276604621,0.08783153120993609,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.058102797470866,4.8818271505260284,0.08783193107962942,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.05825883872842,4.8818615334365845,0.08783233092142245,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.05841488031777,4.88189591742406,0.08783273078095333,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.058570917865445,4.8819302981926285,0.08783313058435321,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.05872695482723,4.881964679256981,0.08783353039225276,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.05888299252088,4.881999061698679,0.08783393022290696,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.05903903093905,4.882033445705858,0.08783433007986527,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.05919507006407,4.882067831247333,0.08783472996256919,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.05935110307377,4.88210221144022,0.08783512975237315,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.05950713074449,4.882136587026302,0.08783552946199949,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.05966315909079,4.882170964099387,0.08783592919653199,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.059819188164575,4.882205342694952,0.08783632895655574,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.05997521797925,4.882239722800485,0.08783672874181365,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.06013124850566,4.882274104401716,0.0878371285520836,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.06028727977099,4.882308487513463,0.08783752838760106,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.06044331174155,4.882342872161367,0.08783792824890109,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.06059934444667,4.882377258308075,0.08783832813523482,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.060755377869484,4.882411645938177,0.08783872804633885,0.0033139238955755836
partial2,1.0,5.9,0.16,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.06091141204133,4.882446035094652,0.08783912798297197,0.0033139238955755836
partial2,1.0,5.9,0.16,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.419288489441293,-2.6032031465727314,-0.1146986956412377,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.419323754157794,-2.603186937649511,-0.11469784249027475,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419359019021105,-2.603170728310676,-0.11469698932334937,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.419394283048295,-2.603154519438771,-0.1146961361821726,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.419429547133685,-2.6031383106560426,-0.11469528304649496,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41946481003354,-2.603122102938766,-0.11469442996324823,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.41950007267656,-2.603105895332291,-0.11469357688799432,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.41953533546945,-2.603089687588291,-0.11469272380833852,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419570598411095,-2.603073479646106,-0.1146918707217614,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.4196058614643,-2.6030572714390843,-0.11469101762567659,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419641122746793,-2.6030410649411877,-0.11469016461177671,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.419676382490948,-2.6030248599545125,-0.11468931167064794,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419711642330345,-2.603008654703032,-0.11468845872009492,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.41974690232177,-2.602992449291431,-0.11468760576418803,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419782162451742,-2.602976243659672,-0.11468675280049627,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.41981742271705,-2.6029600378377147,-0.11468589983028324,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419852683114602,-2.6029438317903306,-0.11468504685209811,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.419887943644916,-2.602927625518639,-0.11468419386598475,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.41992320430503,-2.6029114190275564,-0.11468334087216292,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.41995846510935,-2.602895212373504,-0.11468248787290838,2.56510277572736e-06
partial2,1.0,5.9,0.16,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41999372605163,-2.6028790054744597,-0.11468163486483851,2.56510277572736e-06
partial2,1.0,5.9,0.2,5.898305084745763,0.2,90.79702562735869,60.251653720638146,68.34151479942403,-22.45551082793466,-0.28410911558732793,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,0.39,90.79862216474444,60.25448559082204,68.3447268987795,-22.453895265964945,-0.28407969941939143,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,68.34793931617232,-22.452279359545173,-0.2840502802070432,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,0.77,90.80181516046262,60.26014963122751,68.35115143781351,-22.45066372264911,-0.2840208669327293,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,0.96,90.80341161896216,60.26298173779924,68.35436380529617,-22.449047813665985,-0.283991451672149,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,1.15,90.80500805110192,60.26581328900283,68.35757554284241,-22.44743250825951,-0.28396204723608753,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,1.34,90.8066044569945,60.268644897635,68.3607873455283,-22.445817111466212,-0.2839326434565444,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,1.53,90.80820083658355,60.27147678658714,68.36399946617193,-22.44420137041162,-0.28390323663473443,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,1.72,90.80979718986694,60.27430895591068,68.36721190483193,-22.44258528503501,-0.2838738267702513,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,1.91,90.81139351683984,60.27714140564782,68.37042466155614,-22.4409688552837,-0.28384441386281656,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,2.1,90.81298981754493,60.27997294177464,68.37363638200128,-22.43935343554365,-0.28381501772134904,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,2.29,90.81458609192988,60.28280368338697,68.37684720125432,-22.43773889067556,-0.28378563636733134,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,68.38005833822018,-22.436124001797467,-0.28375625197353377,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,68.38326979294179,-22.434508768844296,-0.28372686453955864,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,68.38648156547829,-22.43289319178261,-0.28369747406529766,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,68.38969365587263,-22.431277270533016,-0.2836680805501952,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,3.24,90.82256706925467,60.29696159386269,68.39290606418267,-22.429661005072006,-0.2836386839942576,0.9999640914232403
partial2,1.0,5.9,0.2,5.898305084745763,3.43,90.8241631857692,60.29979401674245,68.3961187904433,-22.428044395325898,-0.2836092843970212,0.9999640914232403
