D,D_eff,gate,theta,notch,suppress,boost_gaussian,compensate,two_lobe_factor,residual_d8,residual_d72,residual_d96,residual_total
4.980408503543143,4.564619791857639,2.1649386731312343e-08,-16.8599247505956,0.7033481427964902,0.9999999802048275,1.7779248111250095e-146,1.0,0.9999999802048275,1.0,1.0,1.0,1.0
4.987077949145477,4.570732439720857,2.3624886437185264e-08,-16.774347680510555,0.7416463395203431,0.9999999772222965,4.189871589259052e-145,1.0,0.9999999772222965,1.0,1.0,1.0,1.0
4.993747394747811,4.576845087584074,2.578064986302989e-08,-16.688770610425518,0.7781759347505164,0.9999999739195546,9.727408696568605e-144,1.0,0.9999999739195546,1.0,1.0,1.0,1.0
5.000416840350146,4.582957735447292,2.8133126015085053e-08,-16.603193540340463,0.8126695695987552,0.9999999702781844,2.224860271615959e-142,1.0,0.9999999702781844,1.0,1.0,1.0,1.0
5.0070862859524805,4.589070383310509,3.070026486592719e-08,-16.517616470255422,0.844874786302864,0.9999999662807569,5.013227887034214e-141,1.0,0.9999999662807569,1.0,1.0,1.0,1.0
5.013755731554815,4.595183031173726,3.350165431711807e-08,-16.432039400170382,0.8745558759566838,0.9999999619112115,1.1128619160988562e-139,1.0,0.9999999619112115,1.0,1.0,1.0,1.0
5.020425177157149,4.601295679036944,3.655866965963671e-08,-16.346462330085327,0.9014956036556889,0.9999999571552769,2.4337403459667767e-138,1.0,0.9999999571552769,1.0,1.0,1.0,1.0
5.027094622759483,4.6074083269001616,3.9894636672514386e-08,-16.26088526000029,0.9254967984319904,0.999999952000935,5.243440340222508e-137,1.0,0.999999952000935,1.0,1.0,1.0,1.0
5.033764068361817,4.613520974763379,4.353500960415578e-08,-16.175308189915246,0.9463837963421002,0.9999999464389254,1.1129292276209386e-135,1.0,0.9999999464389254,1.0,1.0,1.0,1.0
5.040433513964151,4.619633622626596,4.750756539437606e-08,-16.08973111983021,0.9640037261454426,0.9999999404632907,2.3271688374152865e-134,1.0,0.9999999404632907,1.0,1.0,1.0,1.0
5.047102959566486,4.625746270489813,5.1842615619116177e-08,-16.004154049745164,0.9782276281638788,0.9999999340719595,4.79399266631028e-133,1.0,0.9999999340719595,1.0,1.0,1.0,1.0
