beta_peak,sigma_D,beta_eff,D,eta,effective_ref_amp,effective_ref_vs_raw_ratio,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
0.0,0.2,0.0,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41215371412293,-31.54198386661593,-0.4505818746014828,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,54.02200000571479,-32.93213757502407,-0.4759894543059503,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,52.66672181113295,-34.28741576960591,-0.501397034010417,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,51.345444190104736,-35.60869339063412,-0.5268046137148843,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,50.057314152442174,-36.896823428296685,-0.5522121934193513,0.0
0.0,0.3,0.0,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,55.41215371412293,-31.54198386661593,-0.4505818746014828,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,53.11492307475904,-33.83921450597982,-0.4929228994617787,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,50.912929098414416,-36.04120848232444,-0.5352639243220707,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,48.80222354331128,-38.15191403742758,-0.5776049491823627,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,2.6700000000000004,4.584404170926857e-05,0.999203332458218,86.95413758073886,55.41215371412287,46.77902185057133,-40.175115730167526,-0.6199459740426582,0.0
0.0,0.05,0.0,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.413821157706735,-31.540863799782173,-0.4505580783815415,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.41381971215537,-31.540865245333535,-0.45055810446801864,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.413818266604046,-31.54086669088486,-0.4505581305544958,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.41381682105286,-31.540868136436046,-0.45055815664097115,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.41381537550164,-31.540869581987266,-0.45055818272744774,0.0
0.0,0.1,0.0,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.413821157706735,-31.540863799782173,-0.4505580783815415,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.32458889269305,-31.630096064795858,-0.4521696652606739,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.235500317411606,-31.7191846400773,-0.4537812521398048,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.146555200480336,-31.808129757008572,-0.4553928390189353,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.05775331088984,-31.89693164659907,-0.4570044258980657,0.0
0.0,0.15,0.0,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.413821157706735,-31.540863799782173,-0.4505580783815415,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,54.729329893276315,-32.22535506421259,-0.4629873591849497,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,54.05329370884748,-32.90139124864143,-0.47541663998835804,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,53.38560816425926,-33.56907679322965,-0.4878459207917662,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,52.726170109432786,-34.22851484805612,-0.5002752015951741,0.0
0.0,0.2,0.0,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.413821157706735,-31.540863799782173,-0.4505580783815415,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,54.023625617268884,-32.931059340220024,-0.4759656580860016,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,52.66830664011954,-34.28637831736937,-0.5013732377904581,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,51.34698925965726,-35.607695697831645,-0.5267808174949178,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,50.05882046002635,-36.89586449746256,-0.552188397199378,0.0
0.0,0.3,0.0,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,55.413821157706735,-31.540863799782173,-0.4505580783815415,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,53.11652139086474,-33.83816356662417,-0.4928991032418213,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,50.914461152870764,-36.040223804618144,-0.5352401281021023,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,48.80369208313827,-38.150992874350635,-0.5775811529623821,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,2.8600000000000003,4.584404170926802e-05,0.9992033324582061,86.95468495748891,55.41382115770668,46.780429508905414,-40.174255448583494,-0.6199221778226612,0.0
0.0,0.05,0.0,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548871306147,-31.53974361517644,-0.4505342809414517,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548726746663,-31.53974506077128,-0.45053430702792846,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548582187181,-31.5397465063661,-0.4505343331144055,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.415484376277014,-31.539747951960898,-0.4505343592008829,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548293068227,-31.53974939755564,-0.45053438528735995,0.0
0.0,0.1,0.0,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548871306147,-31.53974361517644,-0.4505342809414517,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.32625376280179,-31.62897856543612,-0.45214586782058425,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.23716250659829,-31.718069821639624,-0.4537574546997168,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.1482147130621,-31.80701761517581,-0.4553690415788474,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.05941015117668,-31.895822177061234,-0.45698062845797977,0.0
0.0,0.15,0.0,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548871306147,-31.53974361517644,-0.4505342809414517,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,54.730976850392636,-32.224255477845276,-0.4629635617448687,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,54.054920322162346,-32.900312006075566,-0.4753928425482824,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,53.38721468506648,-33.56801764317143,-0.48782212335169756,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,52.72775678592219,-34.22747554231572,-0.5002514041551125,0.0
0.0,0.2,0.0,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548871306147,-31.53974361517644,-0.4505342809414517,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,54.02525133778873,-32.92998099044918,-0.47594186064592575,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,52.669891575336685,-34.28534075290123,-0.5013494403504002,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,51.34853443277428,-35.60669789546363,-0.5267570200548721,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,50.06032686857576,-36.894905459662155,-0.5521645997593467,0.0
0.0,0.3,0.0,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,55.41548871306147,-31.53974361517644,-0.4505342809414517,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,53.11811981410542,-33.83711251413249,-0.4928753058017576,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,50.91599331001883,-36.039239018219085,-0.5352163306620625,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,48.80516072139777,-38.15007160684014,-0.5775573555223688,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,3.0500000000000003,4.5844041709271586e-05,0.9992033324582837,86.95523232823791,55.4154887130615,46.78183726158935,-40.17339506664856,-0.6198983803826729,0.0
0.0,0.05,0.0,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417156380208986,-31.538623312799864,-0.45051048228121326,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417154934570654,-31.538624758438196,-0.45051050836768985,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417153488932335,-31.538626204076515,-0.45051053445416683,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.41715204329413,-31.53862764971472,-0.45051056054064254,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417150597655905,-31.538629095352945,-0.4505105866271193,0.0
0.0,0.1,0.0,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417156380208986,-31.538623312799864,-0.45051048228121326,0.0
0.25,0.1,0.00632402983756113,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.3279187445233,-31.627860948485548,-0.4521220691603457,0.0
0.5,0.1,0.01264805967512226,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.23882480721809,-31.716954885790763,-0.45373365603947835,0.0
0.75,0.1,0.01897208951268339,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.149874336897476,-31.805905356111374,-0.4553452429186102,0.0
1.0,0.1,0.02529611935024452,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.061067102538175,-31.894712590470675,-0.4569568297977412,0.0
0.0,0.15,0.0,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417156380208986,-31.538623312799864,-0.45051048228121326,0.0
0.25,0.15,0.048773754414374405,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,54.73262391792143,-32.22315577508742,-0.46293976308462803,0.0
0.5,0.15,0.09754750882874881,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,54.05654704452613,-32.89923264848272,-0.4753690438880418,0.0
0.75,0.15,0.14632126324312322,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,53.388821313575995,-33.566958379432855,-0.4877983246914567,0.0
1.0,0.15,0.19509501765749762,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,52.72934356878383,-34.22643612422502,-0.5002276054948723,0.0
0.0,0.2,0.0,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417156380208986,-31.538623312799864,-0.45051048228121326,0.0
0.25,0.2,0.0997019113470457,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,54.0268771672975,-32.92890252571135,-0.4759180619856872,0.0
0.5,0.2,0.1994038226940914,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,52.671476616809755,-34.284303076199095,-0.5013256416901558,0.0
0.75,0.2,0.2991057340411371,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,51.35007970948203,-35.60569998352682,-0.5267332213946301,0.0
1.0,0.2,0.3988076453881828,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,50.06183337811788,-36.89394631489097,-0.5521408010991029,0.0
0.0,0.3,0.0,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,55.417156380208986,-31.538623312799864,-0.45051048228121326,0.0
0.25,0.3,0.1661504620301112,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,53.11971834450574,-33.83606134850311,-0.4928515071415176,0.0
0.5,0.3,0.3323009240602224,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,50.9175255698854,-36.03825412312345,-0.5351925320018188,0.0
0.75,0.3,0.49845138609033357,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,48.80662945811893,-38.14915023488992,-0.5775335568621195,0.0
1.0,0.3,0.6646018481204448,6.169491525423728,3.24,4.5844041709271416e-05,0.9992033324582801,86.95577969300885,55.41715638020905,46.78324510865406,-40.17253458435479,-0.6198745817224259,0.0
0.0,0.05,0.0,6.169491525423728,3.43,4.5844041709271396e-05,0.9992033324582796,86.95632705178413,55.41882415915146,55.418824159151434,-31.537502892632695,-0.4504866824007144,0.0
0.25,0.05,1.0236597216553915e-07,6.169491525423728,3.43,4.5844041709271396e-05,0.9992033324582796,86.95632705178413,55.41882415915146,55.41882271346958,-31.537504338314548,-0.45048670848719113,0.0
0.5,0.05,2.047319443310783e-07,6.169491525423728,3.43,4.5844041709271396e-05,0.9992033324582796,86.95632705178413,55.41882415915146,55.418821267787656,-31.537505783996473,-0.45048673457367006,0.0
0.75,0.05,3.070979164966175e-07,6.169491525423728,3.43,4.5844041709271396e-05,0.9992033324582796,86.95632705178413,55.41882415915146,55.41881982210605,-31.537507229678077,-0.45048676066014365,0.0
1.0,0.05,4.094638886621566e-07,6.169491525423728,3.43,4.5844041709271396e-05,0.9992033324582796,86.95632705178413,55.41882415915146,55.41881837642432,-31.53750867535981,-0.4504867867466204,0.0
