beta_peak,center_D,sigma_D,D,eta,ref_D_eff,mu_mumu,target_mu,chi2_mumu,target_chi2,abs_delta_mu,abs_delta_chi2
0.25,5.56,0.05,6.4406779661016955,0.39,9.966101694915254,78.47622944130624,45.737983507291375,37129.65715555551,12286.60488433026,32.73824593401487,24843.052271225253
0.25,5.56,0.05,6.4406779661016955,0.5800000000000001,9.966101694915254,78.47644095337479,45.73810257960763,37129.860937744175,12286.670877248802,32.738338373767164,24843.190060495373
0.25,5.56,0.05,6.4406779661016955,0.77,9.966101694915254,78.4766524623703,45.73822165138581,37130.06471753132,12286.736870046356,32.73843081098449,24843.327847484965
0.25,5.56,0.05,6.4406779661016955,0.96,9.966101694915254,78.47686397181857,45.73834072259768,37130.2684983139,12286.802862707273,32.7385232492209,24843.465635606626
0.25,5.56,0.05,6.4406779661016955,1.15,9.966101694915254,78.47707547580754,45.73845979316265,37130.47227439582,12286.868855186878,32.73861568264489,24843.603419208943
0.25,5.56,0.05,6.4406779661016955,1.34,9.966101694915254,78.47728697900838,45.73857886303054,37130.67605027759,12286.934847457364,32.73870811597784,24843.741202820223
0.25,5.56,0.05,6.4406779661016955,1.53,9.966101694915254,78.47749848320302,45.73869793242382,37130.87982767601,12287.000839642023,32.7388005507792,24843.87898803399
0.25,5.56,0.05,6.4406779661016955,1.72,9.966101694915254,78.4777099883808,45.73881700115645,37131.08360658085,12287.066831637749,32.73889298722435,24844.0167749431
0.25,5.56,0.05,6.4406779661016955,1.91,9.966101694915254,78.47792149451807,45.73893606924289,37131.28738696931,12287.132823452552,32.73898542527518,24844.154563516757
0.25,5.56,0.05,6.4406779661016955,2.1,9.966101694915254,78.47813299239348,45.73905513674126,37131.49115995685,12287.198815118632,32.739077855652226,24844.29234483822
0.25,5.56,0.05,6.4406779661016955,2.29,9.966101694915254,78.47834448305628,45.73917420367656,37131.694926554315,12287.264806649857,32.739170279379714,24844.430119904457
0.25,5.56,0.05,6.4406779661016955,2.4800000000000004,9.966101694915254,78.47855597463634,45.739293269983506,37131.89869459465,12287.330798010027,32.73926270465283,24844.567896584624
0.25,5.56,0.05,6.4406779661016955,2.6700000000000004,9.966101694915254,78.4787674672038,45.73941233567354,37132.10246414545,12287.396789205492,32.73935513153025,24844.705674939956
0.25,5.56,0.05,6.4406779661016955,2.8600000000000003,9.966101694915254,78.47897896077673,45.73953140077024,37132.306235224125,12287.462780249312,32.73944756000649,24844.843454974813
0.25,5.56,0.05,6.4406779661016955,3.0500000000000003,9.966101694915254,78.47919045531583,45.73965046526172,37132.510007792815,12287.528771134896,32.73953999005411,24844.98123665792
0.25,5.56,0.05,6.4406779661016955,3.24,9.966101694915254,78.47940195085779,45.739769529157535,37132.71378188686,12287.594761867544,32.73963242170026,24845.119020019316
0.25,5.56,0.05,6.4406779661016955,3.43,9.966101694915254,78.47961344735698,45.739888592403986,37132.91755746234,12287.66075241748,32.739724854952996,24845.256805044857
0.25,5.56,0.05,6.4406779661016955,3.62,9.966101694915254,78.47982494485315,45.74000765506223,37133.12133455752,12287.726742818604,32.73981728979092,24845.39459173892
0.25,5.56,0.05,6.4406779661016955,3.81,9.966101694915254,78.4800364433236,45.74012671713229,37133.32511315058,12287.79273307093,32.73990972619131,24845.532380079654
0.25,5.56,0.05,6.4406779661016955,4.0,9.966101694915254,78.48024794281045,45.74024577860031,37133.528893282084,12287.858723166766,32.74000216421014,24845.670170115318
0.25,5.56,0.05,6.711864406779661,0.2,9.966101694915254,29.25264860806023,21.2976797472918,4848.562715525497,2474.485370786164,7.954968860768432,2374.077344739333
0.25,5.56,0.05,6.711864406779661,0.39,9.966101694915254,29.25269744941614,21.297700117949084,4848.579720054451,2474.490437398944,7.954997331467055,2374.0892826555073
0.25,5.56,0.05,6.711864406779661,0.5800000000000001,9.966101694915254,29.25274629096978,21.297720488349047,4848.596724682068,2474.4955039529086,7.955025802620735,2374.1012207291596
0.25,5.56,0.05,6.711864406779661,0.77,9.966101694915254,29.252795131381788,21.297740858418138,4848.613728942031,2474.500570429766,7.95505427296365,2374.1131585122653
0.25,5.56,0.05,6.711864406779661,0.96,9.966101694915254,29.252843971878427,21.29776122863928,4848.630733261278,2474.505636949629,7.955082743239146,2374.1250963116486
0.25,5.56,0.05,6.711864406779661,1.15,9.966101694915254,29.25289281075506,21.297781598744447,4848.647737046318,2474.510703445832,7.955111212010614,2374.137033600486
0.25,5.56,0.05,6.711864406779661,1.34,9.966101694915254,29.252941649283905,21.29780196873038,4848.664740740088,2474.515769917566,7.9551396805535255,2374.1489708225217
0.25,5.56,0.05,6.711864406779661,1.53,9.966101694915254,29.25299048801984,21.297822338734797,4848.681744535773,2474.5208363990846,7.9551681492850435,2374.1609081366882
0.25,5.56,0.05,6.711864406779661,1.72,9.966101694915254,29.253039326960593,21.297842708698894,4848.698748432585,2474.525902875761,7.955196618261699,2374.1728455568236
0.25,5.56,0.05,6.711864406779661,1.91,9.966101694915254,29.25308816605515,21.29786307852958,4848.715752412758,2474.530969324442,7.9552250875255694,2374.1847830883157
0.25,5.56,0.05,6.711864406779661,2.1,9.966101694915254,29.253137002733613,21.29788344831199,4848.732755581554,2474.5360357663017,7.955253554421624,2374.196719815252
0.25,5.56,0.05,6.711864406779661,2.29,9.966101694915254,29.2531858373127,21.29790381807337,4848.749758049229,2474.541102208117,7.9552820192393305,2374.208655841112
0.25,5.56,0.05,6.711864406779661,2.4800000000000004,9.966101694915254,29.253234672023343,21.297924187687222,4848.76676059252,2474.546168618427,7.95531048433612,2374.2205919740927
0.25,5.56,0.05,6.711864406779661,2.6700000000000004,9.966101694915254,29.25328350694417,21.29794455730186,4848.783763238801,2474.5512350341173,7.955338949642311,2374.2325282046836
0.25,5.56,0.05,6.711864406779661,2.8600000000000003,9.966101694915254,29.25333234205583,21.297964926847666,4848.800765981333,2474.556301437874,7.9553674152081655,2374.244464543459
0.25,5.56,0.05,6.711864406779661,3.0500000000000003,9.966101694915254,29.253381177354463,21.29798529635069,4848.817768818774,2474.561367836176,7.955395881003774,2374.2564009825983
0.25,5.56,0.05,6.711864406779661,3.24,9.966101694915254,29.253430012835565,21.298005665775957,4848.834771749556,2474.566434220326,7.955424347059608,2374.2683375292304
0.25,5.56,0.05,6.711864406779661,3.43,9.966101694915254,29.253478848499213,21.298026035121268,4848.851774773707,2474.5715005897737,7.955452813377946,2374.280274183933
0.25,5.56,0.05,6.711864406779661,3.62,9.966101694915254,29.25352768434223,21.29804640439307,4848.868777890119,2474.5765669461252,7.955481279949161,2374.292210943994
0.25,5.56,0.05,6.711864406779661,3.81,9.966101694915254,29.25357652038466,21.298066773655847,4848.885781105773,2474.5816333054177,7.955509746728811,2374.3041478003556
0.25,5.56,0.05,6.711864406779661,4.0,9.966101694915254,29.253625356616617,21.298087142824578,4848.902784417226,2474.586699646504,7.955538213792039,2374.3160847707222
0.25,5.56,0.08,5.627118644067797,0.2,9.918419125197513,58.444428450483926,44.29403558125418,20337.917607764877,11499.364302786871,14.150392869229748,8838.553304978006
0.25,5.56,0.08,5.627118644067797,0.39,9.918419125197513,58.44743633432179,44.296173235880694,20340.06245199061,11500.510489266797,14.151263098441099,8839.551962723812
0.25,5.56,0.08,5.627118644067797,0.5800000000000001,9.918419125197513,58.450444490158155,44.29831085750326,20342.207603278857,11501.656715168638,14.152133632654895,8840.55088811022
0.25,5.56,0.08,5.627118644067797,0.77,9.918419125197513,58.45345231835945,44.30044844608468,20344.35263402072,11502.802980469807,14.153003872274773,8841.549653550914
0.25,5.56,0.08,5.627118644067797,0.96,9.918419125197513,58.45646034802505,44.30258600165074,20346.49792153596,11503.949285181485,14.153874346374309,8842.548636354475
0.25,5.56,0.08,5.627118644067797,1.15,9.918419125197513,58.459467723707284,44.30472352415427,20348.642855704955,11505.09562927573,14.154744199553015,8843.547226429226
0.25,5.56,0.08,5.627118644067797,1.34,9.918419125197513,58.46247512432978,44.30686101360546,20350.787920717215,11506.242012755354,14.155614110724315,8844.545907961861
0.25,5.56,0.08,5.627118644067797,1.53,9.918419125197513,58.4654827968523,44.30899846998715,20352.93329273654,11507.3884356085,14.156484326865147,8845.54485712804
0.25,5.56,0.08,5.627118644067797,1.72,9.918419125197513,58.46849074134046,44.31113589327407,20355.078971840387,11508.534897818963,14.15735484806639,8846.544074021424
0.25,5.56,0.08,5.627118644067797,1.91,9.918419125197513,58.47149895784903,44.313273283464014,20357.22495809852,11509.681399382916,14.158225674385015,8847.543558715603
0.25,5.56,0.08,5.627118644067797,2.1,9.918419125197513,58.47450612338632,44.31541064053281,20359.37030767789,11510.82794028473,14.159095482853509,8848.542367393162
0.25,5.56,0.08,5.627118644067797,2.29,9.918419125197513,58.47751236989553,44.31754796447279,20361.51511459735,11511.97452051764,14.159964405422741,8849.54059407971
0.25,5.56,0.08,5.627118644067797,2.4800000000000004,9.918419125197513,58.48051888804285,44.319685255267416,20363.660228301356,11513.12114007012,14.160833632775436,8850.539088231237
0.25,5.56,0.08,5.627118644067797,2.6700000000000004,9.918419125197513,58.48352567789587,44.32182251290478,20365.80564886873,11514.267798933124,14.161703164991088,8851.537849935605
0.25,5.56,0.08,5.627118644067797,2.8600000000000003,9.918419125197513,58.48653273950673,44.32395973736624,20367.95137636734,11515.414497093989,14.16257300214049,8852.53687927335
0.25,5.56,0.08,5.627118644067797,3.0500000000000003,9.918419125197513,58.48954007293875,44.32609692864255,20370.097410872993,11516.561234545095,14.163443144296203,8853.536176327898
0.25,5.56,0.08,5.627118644067797,3.24,9.918419125197513,58.49254767824328,44.32823408671694,20372.243752453007,11517.70801127479,14.164313591526337,8854.535741178217
0.25,5.56,0.08,5.627118644067797,3.43,9.918419125197513,58.4955555554856,44.33037121157733,20374.390401184643,11518.854827273924,14.165184343908273,8855.535573910718
0.25,5.56,0.08,5.627118644067797,3.62,9.918419125197513,58.498563704720695,44.33250830320546,20376.5373571378,11520.001682530035,14.166055401515237,8856.535674607765
0.25,5.56,0.08,5.627118644067797,3.81,9.918419125197513,58.50157212600594,44.334645361588194,20378.684620384116,11521.148577033417,14.166926764417745,8857.5360433507
0.25,5.56,0.08,5.627118644067797,4.0,9.918419125197513,58.504580819405135,44.33678238671618,20380.83219099983,11522.29551077638,14.167798432688954,8858.536680223451
0.25,5.56,0.08,5.898305084745763,0.2,9.966092823490449,76.24135919095019,73.28983990446632,35007.68153468015,32300.931759311225,2.9515192864838724,2706.7497753689277
0.25,5.56,0.08,5.898305084745763,0.39,9.966092823490449,76.24494258855904,73.29120449498502,35011.03394427936,32302.15802337346,2.9537380935740174,2708.8759209059026
0.25,5.56,0.08,5.898305084745763,0.5800000000000001,9.966092823490449,76.24852634096833,73.29256906733613,35014.386846341426,32303.384294385596,2.955957273632194,2711.0025519558294
0.25,5.56,0.08,5.898305084745763,0.77,9.966092823490449,76.25210976343905,73.2939336216711,35017.739600237044,32304.610572482805,2.95817614176795,2713.1290277542394
0.25,5.56,0.08,5.898305084745763,0.96,9.966092823490449,76.25569346016881,73.29529815797706,35021.092771267235,32305.83685765261,2.960395302191756,2715.255913614623
0.25,5.56,0.08,5.898305084745763,1.15,9.966092823490449,76.25927645414572,73.29666267615853,35024.44544523884,32307.063149808284,2.962613777987187,2717.382295430554
0.25,5.56,0.08,5.898305084745763,1.34,9.966092823490449,76.26285952079174,73.29802717630976,35027.79834768622,32308.289449033593,2.9648323444819766,2719.508898652628
0.25,5.56,0.08,5.898305084745763,1.53,9.966092823490449,76.2664429421496,73.29939165838354,35031.151742563365,32309.5157552852,2.967051283766054,2721.635987278165
0.25,5.56,0.08,5.898305084745763,1.72,9.966092823490449,76.2700267182844,73.30075612237763,35034.50562997886,32310.74206856015,2.969270595906764,2723.763561418713
0.25,5.56,0.08,5.898305084745763,1.91,9.966092823490449,76.27361084924952,73.30212056828817,35037.86001003034,32311.96838885405,2.9714902809613477,2725.891621176288
0.25,5.56,0.08,5.898305084745763,2.1,9.966092823490449,76.27719382414855,73.30348499615062,35041.21346861943,32313.19471619785,2.973708827997939,2728.0187524215835
0.25,5.56,0.08,5.898305084745763,2.29,9.966092823490449,76.28077579368326,73.30484940592164,35044.56614664913,32314.421050551675,2.9759263877616178,2730.1450960974544
0.25,5.56,0.08,5.898305084745763,2.4800000000000004,9.966092823490449,76.28435811765645,73.30621379761986,35047.91931683386,32315.647391931347,2.9781443200365914,2732.271924902514
0.25,5.56,0.08,5.898305084745763,2.6700000000000004,9.966092823490449,76.28794079611575,73.307578171227,35051.27297926585,32316.8737403195,2.9803626248887554,2734.399238946349
0.25,5.56,0.08,5.898305084745763,2.8600000000000003,9.966092823490449,76.29152382912741,73.30894252676417,35054.62713405473,32318.10009573419,2.9825813023632435,2736.5270383205425
0.25,5.56,0.08,5.898305084745763,3.0500000000000003,9.966092823490449,76.29510721673935,73.31030686420101,35057.98178129301,32319.326458147218,2.9848003525383433,2738.6553231457947
0.25,5.56,0.08,5.898305084745763,3.24,9.966092823490449,76.29869095901596,73.31167118356616,35061.33692108861,32320.55282758336,2.987019775449795,2740.784093505248
0.25,5.56,0.08,5.898305084745763,3.43,9.966092823490449,76.30227505599622,73.31303548482741,35064.6925535257,32321.779204012782,2.9892395711688096,2742.913349512921
0.25,5.56,0.08,5.898305084745763,3.62,9.966092823490449,76.30585950775738,73.31439976801113,35068.04867872428,32323.005587458232,2.9914597397462472,2745.043091266045
0.25,5.56,0.08,5.898305084745763,3.81,9.966092823490449,76.3094443143475,73.3157640331047,35071.40529677705,32324.23197790746,2.9936802812428027,2747.173318869587
0.25,5.56,0.08,5.898305084745763,4.0,9.966092823490449,76.31302947581841,73.31712828008988,35074.76240778023,32325.458375343136,2.9959011957285355,2749.304032437096
0.25,5.56,0.08,6.169491525423729,0.2,9.966101694915238,101.71633542704014,72.85711943387253,62896.04470944015,31913.24948616701,28.85921599316761,30982.795223273144
0.25,5.56,0.08,6.169491525423729,0.39,9.966101694915238,101.71989748145195,72.8576226618424,62900.51144180642,31913.69897801407,28.862274819609553,30986.81246379235
0.25,5.56,0.08,6.169491525423729,0.5800000000000001,9.966101694915238,101.72345980131738,72.8581258854363,62904.97866566589,31914.14846911787,28.86533391588108,30990.83019654802
0.25,5.56,0.08,6.169491525423729,0.77,9.966101694915238,101.72702174106112,72.85862910442187,62909.44557144594,31914.59795927079,28.868392636639257,30994.84761217515
0.25,5.56,0.08,6.169491525423729,0.96,9.966101694915238,101.7305838704193,72.8591323191635,62913.91287362024,31915.047448798232,28.871451551255788,30998.86542482201
0.25,5.56,0.08,6.169491525423729,1.15,9.966101694915238,101.73414526852436,72.85963552943858,62918.37941728341,31915.496937501248,28.87450973908578,31002.88247978216
0.25,5.56,0.08,6.169491525423729,1.34,9.966101694915238,101.73770666623373,72.86013873538302,62922.84611899478,31915.94642550117,28.877567930850716,31006.899693493608
0.25,5.56,0.08,6.169491525423729,1.53,9.966101694915238,101.74126832922427,72.86064193687325,62927.31331198365,31916.39591268754,28.88062639235102,31010.917399296108
0.25,5.56,0.08,6.169491525423729,1.72,9.966101694915238,101.74483025763249,72.86114513404799,62931.78099645671,31916.84539918418,28.8836851235845,31014.93559727253
0.25,5.56,0.08,6.169491525423729,1.91,9.966101694915238,101.74839245141459,72.86164832683708,62936.24917239449,31917.294884928353,28.886744124577504,31018.95428746614
0.25,5.56,0.08,6.169491525423729,2.1,9.966101694915238,101.75195348693553,72.86215151515749,62940.71605402544,31917.744369845783,28.88980197177804,31022.971684179658
0.25,5.56,0.08,6.169491525423729,2.29,9.966101694915238,101.75551350639495,72.8626546991532,62945.181819576355,31918.193854065008,28.89285880724175,31026.987965511347
0.25,5.56,0.08,6.169491525423729,2.4800000000000004,9.966101694915238,101.75907379090755,72.86315787871023,62949.64807605516,31918.64333748414,28.895915912197324,31031.004738571017
0.25,5.56,0.08,6.169491525423729,2.6700000000000004,9.966101694915238,101.7626343405429,72.86366105391085,62954.11482358449,31919.092820176575,28.898973286632057,31035.022003407914
