peak2,center2_D,sigma2_D,D,eta,target_mu,mu_new,delta_mu,extra_refamp2_beta
0.25,5.95,0.16,6.711864406779661,0.2,24.022491636014024,21.082618254991644,-2.9398733810223803,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,0.39,24.022510691807305,21.082658155714142,-2.939852536093163,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,0.5800000000000001,24.02252974733178,21.08269805666868,-2.9398316906631017,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,0.77,24.022548802487066,21.082737956706975,-2.939810845780091,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,0.96,24.022567857789728,21.08277785681959,-2.939790000970138,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,1.15,24.022586912972304,21.082817755601226,-2.939769157371078,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,1.34,24.02260596800885,21.082857654116367,-2.9397483138924834,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,1.53,24.022625023057742,21.08289755283266,-2.9397274702250833,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,1.72,24.0226440780572,21.08293745175416,-2.9397066263030425,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,1.91,24.022663132903386,21.08297735084552,-2.9396857820578646,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,2.1,24.02268218768798,21.083017247910973,-2.939664939777007,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,2.29,24.02270124244546,21.083057143217175,-2.9396440992282855,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,2.4800000000000004,24.022720297033377,21.083097038676822,-2.939623258356555,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,2.6700000000000004,24.0227393516132,21.083136934339215,-2.939602417273985,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,2.8600000000000003,24.022758406111414,21.083176830196685,-2.9395815759147297,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,3.0500000000000003,24.022777460554764,21.0832167262432,-2.939560734311563,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,3.24,24.022796514904933,21.08325662247685,-2.9395398924280833,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,3.43,24.022815569163555,21.083296518902937,-2.9395190502606177,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,3.62,24.022834623332585,21.083336415512477,-2.939498207820108,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,3.81,24.022853677482853,21.083376312317466,-2.939477365165388,2.9818643619207705e-06
0.25,5.95,0.16,6.711864406779661,4.0,24.02287273152609,21.083416209320433,-2.9394565222056563,2.9818643619207705e-06
0.25,6.03,0.08,5.898305084745763,0.2,90.79702562735869,60.491696139932984,-30.30532948742571,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,0.39,90.79862216474444,60.49453929227973,-30.30408287246471,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,0.5800000000000001,90.80021867571749,60.49738272613354,-30.30283594958395,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,0.77,90.80181516046262,60.50022589820628,-30.301589262256343,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,0.96,90.80341161896216,60.503069287882624,-30.300342331079534,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,1.15,90.80500805110192,60.50591211997826,-30.29909593112366,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,1.34,90.8066044569945,60.508755009731274,-30.297849447263232,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,1.53,90.80820083658355,60.51159818092104,-30.29660265566251,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,1.72,90.80979718986694,60.514441633599255,-30.295355556267687,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,1.91,90.81139351683984,60.51728536780818,-30.294108149031665,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,2.1,90.81298981754493,60.52012818476698,-30.29286163277795,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,2.29,90.81458609192988,60.52297020404595,-30.291615887883935,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,2.4800000000000004,90.81618234001765,60.5258125045448,-30.290369835472845,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,2.6700000000000004,90.81777856178608,60.52865508630129,-30.289123475484793,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,2.8600000000000003,90.8193747572609,60.531497949368024,-30.28787680789288,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,3.0500000000000003,90.82097092640565,60.53434109378299,-30.28662983262266,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,3.24,90.82256706925467,60.53718451959727,-30.285382549657406,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,3.43,90.8241631857692,60.54002822684183,-30.284134958927368,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,3.62,90.82575927598117,60.542872215577944,-30.282887060403226,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,3.81,90.82735533987562,60.54571648584373,-30.281638854031897,0.06448908722170443
0.25,6.03,0.08,5.898305084745763,4.0,90.82895137743073,60.54856103768031,-30.28039033975042,0.06448908722170443
0.25,6.03,0.08,6.169491525423729,0.2,86.94702113806258,72.42296804306187,-14.52405309500071,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,0.39,86.94756859275853,72.425504258624,-14.522064334134527,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,0.5800000000000001,86.94811604148249,72.42804066319155,-14.52007537829094,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,0.77,86.94866348396428,72.43057679710898,-14.518086686855298,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,0.96,86.9492109206282,72.43311306603363,-14.516097854594577,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,1.15,86.94975835121514,72.43564881429936,-14.514109536915782,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,1.34,86.95030577588408,72.4381845622833,-14.512121213600778,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,1.53,86.95085319449171,72.44072049914988,-14.510132695341838,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,1.72,86.95140060719876,72.4432566249963,-14.50814398220247,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,1.91,86.95194801392257,72.44579293979137,-14.5061550741312,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,2.1,86.952495414569,72.44832842989382,-14.50416698467518,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,2.29,86.95304280930395,72.4508631965511,-14.502179612752855,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,2.4800000000000004,86.9535901979959,72.45339815192871,-14.500192046067184,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,2.6700000000000004,86.95413758073872,72.45593329607614,-14.498204284662577,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,2.8600000000000003,86.95468495748898,72.45846862900612,-14.49621632848286,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,3.0500000000000003,86.9552323282378,72.46100415073599,-14.49422817750181,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,3.24,86.9557796930088,72.4635398613012,-14.492239831707593,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,3.43,86.95632705178399,72.4660757607098,-14.490251291074188,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,3.62,86.95687440455882,72.46861184899585,-14.488262555562969,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,3.81,86.95742175137232,72.47114812617394,-14.486273625198379,0.05466991730480895
0.25,6.03,0.08,6.169491525423729,4.0,86.95796909219014,72.47368459226499,-14.484284499925153,0.05466991730480895
0.25,6.03,0.08,6.4406779661016955,0.2,53.17603232822576,75.98183220298671,22.80579987476095,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,0.39,53.1761539878905,75.98202975199462,22.805875764104115,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98222730243063,22.805951655485792,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,0.77,53.176397305291836,75.98242484948116,22.806027544189327,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,0.96,53.17651896289371,75.9826223971527,22.806103434258986,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,1.15,53.17664061967282,75.98281993876789,22.806179319095072,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,1.34,53.17676227557025,75.98301747964116,22.806255204070915,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,1.53,53.1768839308222,75.98321502171959,22.806331090897388,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,1.72,53.17700558523319,75.98341256505488,22.806406979821688,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,1.91,53.17712723881674,75.98361010961419,22.806482870797453,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,2.1,53.17724889163355,75.9838076449141,22.80655875328054,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,2.29,53.17737054371819,75.98400517214063,22.806634628422437,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98420270053595,22.806710505544544,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,2.6700000000000004,53.17761384546962,75.9844002301779,22.806786384708275,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98459776107951,22.806862265900747,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,3.0500000000000003,53.177857144103946,75.984795293199,22.806938149095053,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,3.24,53.17797879225753,75.98499282657583,22.807014034318307,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,3.43,53.178100439580184,75.98519036117536,22.80708992159517,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,3.62,53.1782220861386,75.9853878970228,22.807165810884207,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,3.81,53.17834373193131,75.98558543409173,22.807241702160425,4.7375526188450695e-07
0.25,6.03,0.08,6.4406779661016955,4.0,53.178465376946676,75.98578297243601,22.807317595489337,4.7375526188450695e-07
0.25,6.03,0.08,6.711864406779661,0.2,24.022491636014024,21.08261248034347,-2.9398791556705532,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,0.39,24.022510691807305,21.082652381055027,-2.939858310752278,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,-2.939837465333145,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,0.77,24.022548802487066,21.082732182026014,-2.939816620461052,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,0.96,24.022567857789728,21.082772082127686,-2.9397957756620414,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,1.15,24.022586912972304,21.082811980898406,-2.939774932073899,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,1.34,24.02260596800885,21.082851879402607,-2.939754088606243,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,1.53,24.022625023057742,21.082891778107975,-2.9397332449497675,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,1.72,24.0226440780572,21.082931677018543,-2.9397124010386584,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,1.91,24.022663132903386,21.08297157609898,-2.939691556804405,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,2.1,24.02268218768798,21.083011473153505,-2.9396707145344756,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,2.29,24.02270124244546,21.083051368448782,-2.9396498739966788,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,-2.9396290331358728,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,-2.939608192064238,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,-2.9395873507159074,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,-2.939566509123676,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,3.24,24.022796514904933,21.08325084765382,-2.9395456672511138,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,3.43,24.022815569163555,21.083290744068968,-2.939524825094587,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,3.62,24.022834623332585,21.083330640667587,-2.9395039826649985,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,3.81,24.022853677482853,21.08337053746165,-2.9394831400212027,4.196653558668642e-17
0.25,6.03,0.08,6.711864406779661,4.0,24.02287273152609,21.083410434453693,-2.939462297072396,4.196653558668642e-17
0.25,6.03,0.12,5.898305084745763,0.2,90.79702562735869,60.76236708818524,-30.03465853917345,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,0.39,90.79862216474444,60.76522296225731,-30.033399202487132,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,0.5800000000000001,90.80021867571749,60.76807911909602,-30.032139556621466,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,0.77,90.80181516046262,60.77093501298234,-30.030880147480282,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,0.96,90.80341161896216,60.773791125445925,-30.029620493516234,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,1.15,90.80500805110192,60.776646677833895,-30.028361373268027,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,1.34,90.8066044569945,60.77950228813724,-30.02710216885727,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,1.53,90.80820083658355,60.78235818113665,-30.0258426554469,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,1.72,90.80979718986694,60.78521435688398,-30.024582832982965,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,1.91,90.81139351683984,60.78807081542178,-30.02332270141806,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,2.1,90.81298981754493,60.79092635260519,-30.02206346493974,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,2.29,90.81458609192988,60.79378108853953,-30.02080500339035,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,2.4800000000000004,90.81618234001765,60.79663610695209,-30.019546233065554,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,2.6700000000000004,90.81777856178608,60.79949140788079,-30.0182871539053,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,2.8600000000000003,90.8193747572609,60.802346991378435,-30.017027765882467,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,3.0500000000000003,90.82097092640565,60.80520285748321,-30.01576806892244,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,3.24,90.82256706925467,60.808059006246424,-30.01450806300825,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,3.43,90.8241631857692,60.810915437699194,-30.01324774807,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,3.62,90.82575927598117,60.813772151903066,-30.011987124078104,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,3.81,90.82735533987562,60.81662914889629,-30.010726190979334,0.1369004878997926
0.25,6.03,0.12,5.898305084745763,4.0,90.82895137743073,60.819486428720225,-30.0094649487105,0.1369004878997926
0.25,6.03,0.12,6.169491525423729,0.2,86.94702113806258,72.89872850248847,-14.048292635574114,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,0.39,86.94756859275853,72.90128137894028,-14.046287213818246,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,0.5800000000000001,86.94811604148249,72.90383444563913,-14.044281595843358,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,0.77,86.94866348396428,72.90638723990992,-14.042276244054364,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,0.96,86.9492109206282,72.90894017007477,-14.040270750553432,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,1.15,86.94975835121514,72.91149257616043,-14.038265775054711,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,1.34,86.95030577588408,72.91404498196243,-14.036260793921642,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,1.53,86.95085319449171,72.9165975778879,-14.034255616603815,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,1.72,86.95140060719876,72.91915036403465,-14.032250243164114,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,1.91,86.95194801392257,72.92170334037128,-14.030244673551294,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,2.1,86.952495414569,72.92425548659773,-14.02823992797127,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,2.29,86.95304280930395,72.92680690462655,-14.026235904677407,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,2.4800000000000004,86.9535901979959,72.92935851261545,-14.024231685380443,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,2.6700000000000004,86.95413758073872,72.93191031061424,-14.022227270124475,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,2.8600000000000003,86.95468495748898,72.93446229863571,-14.020222658853271,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,3.0500000000000003,86.9552323282378,72.93701447669733,-14.01821785154047,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,3.24,86.9557796930088,72.93956684483483,-14.016212848173964,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,3.43,86.95632705178399,72.94211940305622,-14.014207648727762,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,3.62,86.95687440455882,72.94467215139585,-14.012202253162968,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,3.81,86.95742175137232,72.94722508986838,-14.01019666150394,0.12721007933556605
0.25,6.03,0.12,6.169491525423729,4.0,86.95796909219014,72.94977821849488,-14.008190873695256,0.12721007933556605
0.25,6.03,0.12,6.4406779661016955,0.2,53.17603232822576,75.98682269930185,22.810790371076095,0.0007155786242693322
0.25,6.03,0.12,6.4406779661016955,0.39,53.1761539878905,75.98702026128481,22.81086627339431,0.0007155786242693322
0.25,6.03,0.12,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98721782469596,22.810942177751123,0.0007155786242693322
0.25,6.03,0.12,6.4406779661016955,0.77,53.176397305291836,75.98741538472142,22.81101807942958,0.0007155786242693322
